timestamp,open,high,low,close,volume
2021-01-05 12:00:00+00:00,31816.47,32100.0,31589.92,31618.0,15838.729
2021-01-05 13:00:00+00:00,31618.0,31935.55,31451.0,31488.97,8201.125
2021-01-05 14:00:00+00:00,31498.73,32450.05,31142.74,32399.95,23345.963
2021-01-05 15:00:00+00:00,32402.11,32422.0,31964.27,32133.79,12967.911
2021-01-05 16:00:00+00:00,32130.05,32743.31,31802.25,32518.32,21808.403
2021-01-05 17:00:00+00:00,32518.32,32858.0,32290.61,32793.8,11416.931
2021-01-05 18:00:00+00:00,32793.79,33488.0,32694.77,33411.5,23785.354
2021-01-05 19:00:00+00:00,33411.5,34300.0,33146.63,33747.0,31427.188
2021-01-05 20:00:00+00:00,33747.0,34103.22,33405.0,34017.0,18253.254
2021-01-05 21:00:00+00:00,34017.01,34060.0,33505.27,33744.79,12576.268
2021-01-05 22:00:00+00:00,33742.93,34500.0,33738.66,34261.16,16397.561
2021-01-05 23:00:00+00:00,34261.2,34358.1,33718.5,33999.52,13793.389
2021-01-06 00:00:00+00:00,33999.51,34164.2,33356.46,33962.7,19544.217
2021-01-06 01:00:00+00:00,33962.7,34060.0,33555.91,33863.93,9662.571
2021-01-06 02:00:00+00:00,33863.93,34187.56,33795.0,33920.64,11385.478
2021-01-06 03:00:00+00:00,33914.96,34244.66,33683.38,34182.5,10633.755
2021-01-06 04:00:00+00:00,34182.5,35948.66,34173.2,35470.73,50989.757
2021-01-06 05:00:00+00:00,35470.73,35716.25,34611.25,35069.72,22948.647
2021-01-06 06:00:00+00:00,35069.73,35343.0,34869.35,35240.96,11836.164
2021-01-06 07:00:00+00:00,35240.97,35399.99,34400.0,34718.61,15694.147
2021-01-06 08:00:00+00:00,34716.88,35060.73,34037.29,34660.7,21047.6
2021-01-06 09:00:00+00:00,34660.7,34666.45,33650.0,33985.94,25066.708
2021-01-06 10:00:00+00:00,33986.65,34600.0,33900.0,34462.55,11421.793
2021-01-06 11:00:00+00:00,34462.54,35350.0,34380.65,34994.66,21050.234
2021-01-06 12:00:00+00:00,34994.67,35178.89,34495.57,35024.99,14565.365
2021-01-06 13:00:00+00:00,35024.99,35195.53,34350.0,34626.09,12953.919
2021-01-06 14:00:00+00:00,34632.27,34650.0,34113.48,34242.47,13214.263
2021-01-06 15:00:00+00:00,34242.48,34854.04,34170.01,34606.4,11488.651
2021-01-06 16:00:00+00:00,34606.39,35142.02,34371.33,34651.04,18960.224
2021-01-06 17:00:00+00:00,34651.03,35124.99,34575.38,34961.62,10006.682
2021-01-06 18:00:00+00:00,34961.61,35250.0,34956.71,35247.26,12533.658
2021-01-06 19:00:00+00:00,35248.99,35749.67,34685.0,34861.7,21377.619
2021-01-06 20:00:00+00:00,34861.71,36377.95,34330.0,36131.01,46571.902
2021-01-06 21:00:00+00:00,36131.02,36674.97,35700.06,35924.05,25837.11
2021-01-06 22:00:00+00:00,35921.59,36438.2,35729.05,36053.01,8796.716
2021-01-06 23:00:00+00:00,36053.0,37037.51,36009.61,36823.68,16432.65
2021-01-07 00:00:00+00:00,36825.77,37440.0,36500.0,37225.11,24004.608
2021-01-07 01:00:00+00:00,37225.12,37321.8,36722.02,36975.46,12656.726
2021-01-07 02:00:00+00:00,36971.87,37162.61,36532.05,37032.85,11711.221
2021-01-07 03:00:00+00:00,37026.75,37795.42,36978.07,37555.54,16777.67
2021-01-07 04:00:00+00:00,37554.98,37656.14,37149.45,37540.0,11462.608
2021-01-07 05:00:00+00:00,37536.51,37790.36,37208.16,37409.99,12163.965
2021-01-07 06:00:00+00:00,37410.0,37500.0,36752.4,37170.68,11516.829
2021-01-07 07:00:00+00:00,37170.68,37375.0,36751.0,36906.64,9761.34
2021-01-07 08:00:00+00:00,36909.86,37444.0,36337.36,37296.56,18163.987
2021-01-07 09:00:00+00:00,37296.46,37563.32,36944.0,37548.79,10599.592
2021-01-07 10:00:00+00:00,37548.82,37559.82,36951.1,37101.2,9236.577
2021-01-07 11:00:00+00:00,37103.6,38055.0,37098.93,37920.0,12755.161
2021-01-07 12:00:00+00:00,37919.72,38247.0,37558.8,38003.1,21014.436
2021-01-07 13:00:00+00:00,38004.04,38497.33,37935.88,38218.92,16916.523
2021-01-07 14:00:00+00:00,38218.92,38721.2,38125.19,38491.67,16409.558
2021-01-07 15:00:00+00:00,38491.67,39050.0,38118.0,39049.99,17240.749
2021-01-07 16:00:00+00:00,39050.0,39666.0,38978.01,39172.67,38099.208
2021-01-07 17:00:00+00:00,39174.72,39899.5,39155.44,39822.21,22543.772
2021-01-07 18:00:00+00:00,39822.21,40565.62,36690.56,38994.41,101521.51
2021-01-07 19:00:00+00:00,38984.17,39324.22,37648.0,39128.05,49252.687
2021-01-07 20:00:00+00:00,39128.04,39277.06,38426.23,39198.96,21676.418
2021-01-07 21:00:00+00:00,39200.01,40023.0,39200.0,39798.19,18958.806
2021-01-07 22:00:00+00:00,39810.88,40129.87,39215.0,39747.87,14489.474
2021-01-07 23:00:00+00:00,39742.93,39751.8,38630.0,39498.92,21214.483
2021-01-08 00:00:00+00:00,39498.32,39818.77,38851.27,38877.92,12758.685
2021-01-08 01:00:00+00:00,38877.92,39097.95,37850.0,38739.18,22389.9
2021-01-08 02:00:00+00:00,38740.71,38744.0,36539.77,37238.41,40852.802
2021-01-08 03:00:00+00:00,37238.41,38500.0,37118.34,38374.71,18853.031
2021-01-08 04:00:00+00:00,38374.72,38983.41,38186.65,38702.63,13649.407
2021-01-08 05:00:00+00:00,38707.65,38748.19,37939.82,38020.01,12343.619
2021-01-08 06:00:00+00:00,38027.88,38745.03,37615.0,38589.99,13709.471
2021-01-08 07:00:00+00:00,38590.0,39200.0,38352.55,38965.76,11257.953
2021-01-08 08:00:00+00:00,38965.8,39055.26,38450.0,38702.79,11106.558
2021-01-08 09:00:00+00:00,38702.66,39416.0,38250.87,39408.55,14272.696
2021-01-08 10:00:00+00:00,39408.54,41260.54,39258.94,40839.01,36418.261
2021-01-08 11:00:00+00:00,40833.78,41800.0,40510.08,41399.98,35861.565
2021-01-08 12:00:00+00:00,41399.98,41900.4,40900.0,41390.71,29525.397
2021-01-08 13:00:00+00:00,41390.8,41736.65,40780.76,41367.27,18095.809
2021-01-08 14:00:00+00:00,41374.43,41665.09,41017.4,41560.0,13050.653
2021-01-08 15:00:00+00:00,41560.0,42125.51,39726.37,40879.4,53671.604
2021-01-08 16:00:00+00:00,40877.97,41689.84,40418.78,41362.62,20673.602
2021-01-08 17:00:00+00:00,41357.01,41639.36,40934.59,41077.16,12127.883
2021-01-08 18:00:00+00:00,41077.15,41231.33,39800.0,39956.48,25909.785
2021-01-08 19:00:00+00:00,39979.22,40786.22,39958.87,40426.44,15785.442
2021-01-08 20:00:00+00:00,40426.44,40550.01,38890.52,39111.84,41104.891
2021-01-08 21:00:00+00:00,39111.8,40141.3,38655.0,40130.39,22841.017
2021-01-08 22:00:00+00:00,40130.39,40878.53,39783.65,40703.35,12937.392
2021-01-08 23:00:00+00:00,40704.9,41000.0,40511.0,40637.23,8883.403
2021-01-09 00:00:00+00:00,40638.91,41045.93,40014.66,40341.75,14317.522
2021-01-09 01:00:00+00:00,40341.75,40384.26,39806.83,40249.0,12552.093
2021-01-09 02:00:00+00:00,40249.0,40621.47,39545.0,40018.25,13558.391
2021-01-09 03:00:00+00:00,40018.44,40440.62,39775.0,40275.85,6605.178
2021-01-09 04:00:00+00:00,40275.84,40555.0,39862.0,40272.08,8199.781
2021-01-09 05:00:00+00:00,40270.0,40270.0,39201.0,39341.12,14002.883
2021-01-09 06:00:00+00:00,39341.02,39693.41,38900.0,39017.98,17329.994
2021-01-09 07:00:00+00:00,39017.99,39745.3,38733.28,39683.38,12933.545
2021-01-09 08:00:00+00:00,39683.38,40333.0,39330.24,40210.89,11764.392
2021-01-09 09:00:00+00:00,40210.89,40863.48,40203.0,40410.79,12925.431
2021-01-09 10:00:00+00:00,40411.87,40800.0,40155.0,40441.62,9922.021
2021-01-09 11:00:00+00:00,40437.01,41375.0,40306.66,40639.04,19769.797
2021-01-09 12:00:00+00:00,40639.69,40974.22,40467.0,40966.22,10052.864
2021-01-09 13:00:00+00:00,40968.99,41345.0,40748.99,41136.54,10949.044
2021-01-09 14:00:00+00:00,41141.63,41539.88,40771.46,40910.39,11723.356
2021-01-09 15:00:00+00:00,40913.01,41050.0,40250.0,40600.0,11804.752
2021-01-09 16:00:00+00:00,40600.01,40726.1,39850.0,40071.32,13557.562
2021-01-09 17:00:00+00:00,40071.3,40674.26,40057.6,40493.46,7922.898
2021-01-09 18:00:00+00:00,40493.46,40886.39,40492.73,40737.87,5149.68
2021-01-09 19:00:00+00:00,40737.86,40980.48,40543.31,40769.42,5436.873
2021-01-09 20:00:00+00:00,40769.42,40878.82,40108.01,40704.83,9911.448
2021-01-09 21:00:00+00:00,40704.84,40892.0,40561.65,40852.32,5593.315
2021-01-09 22:00:00+00:00,40852.32,40880.0,40173.69,40327.21,6353.355
2021-01-09 23:00:00+00:00,40327.21,40459.82,39901.0,40136.04,8546.63
2021-01-10 00:00:00+00:00,40136.05,40826.38,40125.56,40650.0,8596.548
2021-01-10 01:00:00+00:00,40650.0,41412.12,40529.74,41251.21,15504.821
2021-01-10 02:00:00+00:00,41251.21,41251.3,40935.0,41072.87,6539.24
2021-01-10 03:00:00+00:00,41074.08,41123.53,40289.84,40393.5,12621.957
2021-01-10 04:00:00+00:00,40388.17,40666.66,40100.0,40397.27,8089.329
2021-01-10 05:00:00+00:00,40404.19,40700.0,40318.68,40526.4,5900.259
2021-01-10 06:00:00+00:00,40526.4,41153.43,40456.43,40968.0,8218.221
2021-01-10 07:00:00+00:00,40971.56,41120.0,40724.01,41056.69,6922.494
2021-01-10 08:00:00+00:00,41056.69,41226.26,40651.13,40888.59,8667.783
2021-01-10 09:00:00+00:00,40889.45,41150.0,40800.0,40861.92,6604.601
2021-01-10 10:00:00+00:00,40854.13,40947.74,40000.0,40492.12,19974.929
2021-01-10 11:00:00+00:00,40492.12,40493.45,38847.01,39233.99,36519.35
2021-01-10 12:00:00+00:00,39233.99,39800.0,38500.0,39562.7,28890.943
2021-01-10 13:00:00+00:00,39562.71,40118.09,39453.12,39837.77,13317.217
2021-01-10 14:00:00+00:00,39837.77,39877.55,39266.0,39480.02,11365.381
2021-01-10 15:00:00+00:00,39480.01,39973.0,39118.11,39723.0,12426.684
2021-01-10 16:00:00+00:00,39723.0,39813.81,39222.0,39287.33,11036.732
2021-01-10 17:00:00+00:00,39287.34,39435.95,37233.0,38597.2,54092.908
2021-01-10 18:00:00+00:00,38597.19,38799.37,37802.87,38182.27,23550.109
2021-01-10 19:00:00+00:00,38183.65,38617.14,37184.9,37531.91,18572.489
2021-01-10 20:00:00+00:00,37533.15,37868.01,35268.0,37782.81,65989.262
2021-01-10 21:00:00+00:00,37777.23,38270.58,37577.7,38106.46,25300.377
2021-01-10 22:00:00+00:00,38105.52,39080.0,37896.95,38494.14,15298.881
2021-01-10 23:00:00+00:00,38494.14,38755.0,38000.0,38221.67,12758.533
2021-01-11 00:00:00+00:00,38200.01,38322.18,36770.22,37286.62,25022.242
2021-01-11 01:00:00+00:00,37281.8,37881.61,36750.0,37300.48,18907.413
2021-01-11 02:00:00+00:00,37300.49,37476.32,36159.14,36417.07,27395.924
2021-01-11 03:00:00+00:00,36421.38,36757.74,33600.0,35473.52,78821.767
2021-01-11 04:00:00+00:00,35469.47,36003.03,34335.01,35561.68,39050.158
2021-01-11 05:00:00+00:00,35561.18,35946.65,34524.0,34941.87,30328.232
2021-01-11 06:00:00+00:00,34937.9,34937.9,32668.0,32924.52,63800.85
2021-01-11 07:00:00+00:00,32924.52,34749.0,32600.0,34399.95,52031.893
2021-01-11 08:00:00+00:00,34399.95,35894.0,34150.0,35455.56,29808.282
2021-01-11 09:00:00+00:00,35461.84,35812.9,34940.0,35800.0,19100.74
2021-01-11 10:00:00+00:00,35800.0,36399.99,35239.9,35396.52,22367.002
2021-01-11 11:00:00+00:00,35394.05,35508.25,34077.0,34218.66,28432.12
2021-01-11 12:00:00+00:00,34225.1,35146.14,33323.0,34303.49,40460.253
2021-01-11 13:00:00+00:00,34300.59,34473.91,32780.71,32846.12,51227.961
2021-01-11 14:00:00+00:00,32846.12,33800.0,31146.15,33322.85,76541.128
2021-01-11 15:00:00+00:00,33322.85,33711.0,31450.0,31618.49,36190.875
2021-01-11 16:00:00+00:00,31618.49,32302.67,30448.0,31836.77,70036.096
2021-01-11 17:00:00+00:00,31836.77,33570.58,30750.0,32863.18,51043.323
2021-01-11 18:00:00+00:00,32863.21,33345.08,32443.64,32578.37,21091.346
2021-01-11 19:00:00+00:00,32578.36,32750.1,31270.0,32282.08,27047.194
2021-01-11 20:00:00+00:00,32284.74,33528.35,31441.65,33494.81,29254.123
2021-01-11 21:00:00+00:00,33494.78,34490.0,33140.14,33994.94,30315.971
2021-01-11 22:00:00+00:00,33995.43,34921.64,33708.0,34396.18,17293.855
2021-01-11 23:00:00+00:00,34396.19,35619.0,34396.19,35408.46,20706.903
2021-01-12 00:00:00+00:00,35406.92,35536.55,34307.54,34960.01,21312.998
2021-01-12 01:00:00+00:00,34960.0,35500.0,33953.03,34317.15,16764.329
2021-01-12 02:00:00+00:00,34317.16,34650.0,33727.32,34427.99,13393.215
2021-01-12 03:00:00+00:00,34427.98,35038.62,34209.21,35020.0,10053.84
2021-01-12 04:00:00+00:00,35019.09,35383.98,34543.79,35335.12,15003.266
2021-01-12 05:00:00+00:00,35338.88,35946.29,35003.59,35942.45,14852.676
2021-01-12 06:00:00+00:00,35940.07,36400.0,35750.0,36026.66,17895.842
2021-01-12 07:00:00+00:00,36026.67,36693.44,35661.77,36452.84,16442.734
2021-01-12 08:00:00+00:00,36447.1,36550.0,35664.07,35814.68,17107.199
2021-01-12 09:00:00+00:00,35814.67,36215.0,35507.38,35970.72,13425.555
2021-01-12 10:00:00+00:00,35970.23,36188.76,34789.92,35133.4,22208.929
2021-01-12 11:00:00+00:00,35127.34,35918.08,35127.34,35451.0,18018.701
2021-01-12 12:00:00+00:00,35452.47,35720.0,34913.38,35042.49,14433.883
2021-01-12 13:00:00+00:00,35042.49,35450.0,33321.6,33348.64,35277.107
2021-01-12 14:00:00+00:00,33348.64,34100.0,32600.0,33450.28,43001.939
2021-01-12 15:00:00+00:00,33450.23,34315.86,33439.07,33861.95,24484.388
2021-01-12 16:00:00+00:00,33861.94,35037.13,33840.77,35026.82,21571.038
2021-01-12 17:00:00+00:00,35022.95,35330.0,34603.7,35050.0,16577.039
2021-01-12 18:00:00+00:00,35048.53,35584.79,34842.13,35079.99,12821.991
2021-01-12 19:00:00+00:00,35080.0,35081.85,34218.01,34722.18,14923.844
2021-01-12 20:00:00+00:00,34722.18,34722.61,33752.0,34294.85,19837.387
2021-01-12 21:00:00+00:00,34294.86,34896.98,33839.82,34745.23,14396.556
2021-01-12 22:00:00+00:00,34748.29,35075.21,33366.0,33767.47,14876.138
2021-01-12 23:00:00+00:00,33773.44,34163.83,33300.0,34056.9,20385.099
2021-01-13 00:00:00+00:00,34065.53,34078.34,32420.0,32560.06,27720.978
2021-01-13 01:00:00+00:00,32567.96,33297.3,32521.79,33141.42,20562.392
2021-01-13 02:00:00+00:00,33141.43,33566.0,32567.0,33054.31,18443.429
2021-01-13 03:00:00+00:00,33052.46,34430.0,33003.0,33842.49,24029.266
2021-01-13 04:00:00+00:00,33843.03,33941.12,33132.23,33219.34,17349.388
2021-01-13 05:00:00+00:00,33219.35,33562.38,32827.5,33344.87,13235.128
2021-01-13 06:00:00+00:00,33344.86,34246.03,33248.28,33813.62,18739.725
2021-01-13 07:00:00+00:00,33814.0,35200.0,33723.75,35019.26,18129.377
2021-01-13 08:00:00+00:00,35019.26,35096.58,34492.42,34552.48,16022.608
2021-01-13 09:00:00+00:00,34550.01,35150.0,34212.39,34389.97,14397.715
2021-01-13 10:00:00+00:00,34387.29,35139.02,34383.97,34973.67,15345.741
2021-01-13 11:00:00+00:00,34974.69,35325.39,34270.0,34428.04,20822.908
2021-01-13 12:00:00+00:00,34431.81,34546.5,34035.0,34303.72,13710.311
2021-01-13 13:00:00+00:00,34306.81,34837.83,34110.0,34618.06,13771.668
2021-01-13 14:00:00+00:00,34619.29,35188.45,34260.0,34295.48,17127.516
2021-01-13 15:00:00+00:00,34301.33,34912.91,34200.0,34711.76,12057.587
2021-01-13 16:00:00+00:00,34711.35,34991.0,34421.39,34825.89,8981.593
2021-01-13 17:00:00+00:00,34825.9,35067.61,34684.0,34857.07,9380.629
2021-01-13 18:00:00+00:00,34859.81,36000.0,34769.2,35776.97,18594.894
2021-01-13 19:00:00+00:00,35776.97,36235.59,35637.31,36035.43,12577.749
2021-01-13 20:00:00+00:00,36035.42,36512.59,35762.22,36265.01,16925.68
2021-01-13 21:00:00+00:00,36267.13,37489.0,36171.92,37354.27,19872.089
2021-01-13 22:00:00+00:00,37357.67,37880.0,36940.0,37262.99,18740.539
2021-01-13 23:00:00+00:00,37262.99,37623.61,37036.32,37421.07,11649.178
2021-01-14 00:00:00+00:00,37416.34,38273.36,37410.29,37831.32,17545.93
2021-01-14 01:00:00+00:00,37831.42,37845.1,37400.0,37519.0,10549.602
2021-01-14 02:00:00+00:00,37518.99,37780.37,37137.5,37511.03,10578.47
2021-01-14 03:00:00+00:00,37514.21,37573.75,37051.0,37103.0,9673.48
2021-01-14 04:00:00+00:00,37107.37,37569.35,36764.33,37550.01,13338.499
2021-01-14 05:00:00+00:00,37551.12,37849.95,37333.21,37562.4,8336.679
2021-01-14 06:00:00+00:00,37562.39,38187.59,37470.0,37885.86,11605.631
2021-01-14 07:00:00+00:00,37879.78,38665.0,37737.4,38240.0,19090.059
2021-01-14 08:00:00+00:00,38235.8,38850.0,38229.27,38409.24,13140.64
2021-01-14 09:00:00+00:00,38409.0,38507.08,37949.99,38018.2,12327.187
2021-01-14 10:00:00+00:00,38019.04,38576.72,37960.0,38564.58,10014.952
2021-01-14 11:00:00+00:00,38564.6,38695.88,38116.0,38415.39,10865.936
2021-01-14 12:00:00+00:00,38415.38,38472.26,37760.0,38321.68,13412.725
2021-01-14 13:00:00+00:00,38321.68,39100.0,38225.0,39044.13,20116.403
2021-01-14 14:00:00+00:00,39041.47,39724.0,38833.0,39588.0,28928.661
2021-01-14 15:00:00+00:00,39588.0,40189.39,39372.0,39580.96,30160.726
2021-01-14 16:00:00+00:00,39580.96,40061.83,39241.0,39323.31,20481.976
2021-01-14 17:00:00+00:00,39326.96,39941.36,39324.07,39460.01,11747.325
2021-01-14 18:00:00+00:00,39460.0,39654.48,39300.0,39391.81,8322.367
2021-01-14 19:00:00+00:00,39391.61,39968.0,39380.0,39925.5,10391.894
