funding_time,fundingRate
2022-02-13 16:00:00+00:00,6.814e-05
2022-02-14 00:00:00+00:00,9.717e-05
2022-02-14 08:00:00+00:00,2.867e-05
2022-02-14 16:00:00+00:00,6.445e-05
2022-02-15 00:00:00+00:00,0.0001
2022-02-15 08:00:00+00:00,-7.76e-05
2022-02-15 16:00:00+00:00,5.462e-05
2022-02-16 00:00:00+00:00,0.0001
2022-02-16 08:00:00+00:00,0.0001
2022-02-16 16:00:00+00:00,0.0001
2022-02-17 00:00:00+00:00,0.0001
2022-02-17 08:00:00+00:00,0.0001
2022-02-17 16:00:00+00:00,0.0001
2022-02-18 00:00:00+00:00,-4.38e-06
2022-02-18 08:00:00+00:00,-2.923e-05
2022-02-18 16:00:00+00:00,-9.36e-06
2022-02-19 00:00:00+00:00,0.0001
2022-02-19 08:00:00+00:00,9.61e-06
2022-02-19 16:00:00+00:00,7.71e-05
2022-02-20 00:00:00+00:00,3.023e-05
2022-02-20 08:00:00+00:00,6.581e-05
2022-02-20 16:00:00+00:00,-7.517e-05
2022-02-21 00:00:00+00:00,6.5e-05
2022-02-21 08:00:00+00:00,-4.498e-05
2022-02-21 16:00:00+00:00,-3.473e-05
2022-02-22 00:00:00+00:00,-5.357e-05
2022-02-22 08:00:00+00:00,2.477e-05
2022-02-22 16:00:00+00:00,-3.085e-05
2022-02-23 00:00:00+00:00,-2.623e-05
2022-02-23 08:00:00+00:00,-0.00012603
2022-02-23 16:00:00+00:00,-3.332e-05
2022-02-24 00:00:00+00:00,6.475e-05
2022-02-24 08:00:00+00:00,-0.00016045
2022-02-24 16:00:00+00:00,-9.21e-05
2022-02-25 00:00:00+00:00,0.0001
2022-02-25 08:00:00+00:00,6.22e-05
2022-02-25 16:00:00+00:00,9.98e-06
2022-02-26 00:00:00+00:00,9.332e-05
2022-02-26 08:00:00+00:00,0.0001
2022-02-26 16:00:00+00:00,7.614e-05
2022-02-27 00:00:00+00:00,5.574e-05
2022-02-27 08:00:00+00:00,1.803e-05
2022-02-27 16:00:00+00:00,-6.28e-06
2022-02-28 00:00:00+00:00,-0.00021167
2022-02-28 08:00:00+00:00,-8.986e-05
2022-02-28 16:00:00+00:00,-5.386e-05
2022-03-01 00:00:00+00:00,0.0001
2022-03-01 08:00:00+00:00,0.0001
2022-03-01 16:00:00+00:00,4.369e-05
2022-03-02 00:00:00+00:00,-5.07e-06
2022-03-02 08:00:00+00:00,0.0001
2022-03-02 16:00:00+00:00,0.0001
2022-03-03 00:00:00+00:00,0.0001
2022-03-03 08:00:00+00:00,0.0001
2022-03-03 16:00:00+00:00,0.0001
2022-03-04 00:00:00+00:00,0.0001
2022-03-04 08:00:00+00:00,0.0001
2022-03-04 16:00:00+00:00,0.0001
2022-03-05 00:00:00+00:00,0.0001
2022-03-05 08:00:00+00:00,0.0001
2022-03-05 16:00:00+00:00,1.656e-05
2022-03-06 00:00:00+00:00,4.115e-05
2022-03-06 08:00:00+00:00,-9.6e-06
2022-03-06 16:00:00+00:00,1.957e-05
2022-03-07 00:00:00+00:00,3.18e-06
2022-03-07 08:00:00+00:00,-8.983e-05
2022-03-07 16:00:00+00:00,-3.177e-05
2022-03-08 00:00:00+00:00,3.378e-05
2022-03-08 08:00:00+00:00,0.0001
2022-03-08 16:00:00+00:00,0.0001
2022-03-09 00:00:00+00:00,6.776e-05
2022-03-09 08:00:00+00:00,0.0001
2022-03-09 16:00:00+00:00,0.0001
2022-03-10 00:00:00+00:00,0.0001
2022-03-10 08:00:00+00:00,8.28e-05
2022-03-10 16:00:00+00:00,-8.919e-05
2022-03-11 00:00:00+00:00,-9.808e-05
2022-03-11 08:00:00+00:00,-7.765e-05
2022-03-11 16:00:00+00:00,4.301e-05
2022-03-12 00:00:00+00:00,-3.07e-06
2022-03-12 08:00:00+00:00,3.168e-05
2022-03-12 16:00:00+00:00,-3.565e-05
2022-03-13 00:00:00+00:00,-5.855e-05
2022-03-13 08:00:00+00:00,6.13e-06
2022-03-13 16:00:00+00:00,-5.741e-05
2022-03-14 00:00:00+00:00,-8.009e-05
2022-03-14 08:00:00+00:00,-6.699e-05
2022-03-14 16:00:00+00:00,2.708e-05
2022-03-15 00:00:00+00:00,5.726e-05
2022-03-15 08:00:00+00:00,4.476e-05
2022-03-15 16:00:00+00:00,9.061e-05
2022-03-16 00:00:00+00:00,0.0001
2022-03-16 08:00:00+00:00,5.871e-05
2022-03-16 16:00:00+00:00,0.0001
2022-03-17 00:00:00+00:00,0.0001
2022-03-17 08:00:00+00:00,0.0001
2022-03-17 16:00:00+00:00,0.0001
2022-03-18 00:00:00+00:00,0.0001
2022-03-18 08:00:00+00:00,1.662e-05
2022-03-18 16:00:00+00:00,0.0001
2022-03-19 00:00:00+00:00,0.0001
2022-03-19 08:00:00+00:00,0.0001
2022-03-19 16:00:00+00:00,0.0001
2022-03-20 00:00:00+00:00,0.0001
2022-03-20 08:00:00+00:00,0.0001
2022-03-20 16:00:00+00:00,0.0001
2022-03-21 00:00:00+00:00,0.0001
2022-03-21 08:00:00+00:00,-9.54e-06
2022-03-21 16:00:00+00:00,-9.3e-07
2022-03-22 00:00:00+00:00,0.0001
2022-03-22 08:00:00+00:00,0.0001
2022-03-22 16:00:00+00:00,0.0001
2022-03-23 00:00:00+00:00,0.0001
2022-03-23 08:00:00+00:00,0.0001
2022-03-23 16:00:00+00:00,7.014e-05
2022-03-24 00:00:00+00:00,1.664e-05
2022-03-24 08:00:00+00:00,8e-06
2022-03-24 16:00:00+00:00,-9.07e-06
2022-03-25 00:00:00+00:00,6.7e-06
2022-03-25 08:00:00+00:00,9.286e-05
2022-03-25 16:00:00+00:00,5.473e-05
2022-03-26 00:00:00+00:00,9.739e-05
2022-03-26 08:00:00+00:00,-7.111e-05
2022-03-26 16:00:00+00:00,0.0001
2022-03-27 00:00:00+00:00,-8.253e-05
2022-03-27 08:00:00+00:00,1.306e-05
2022-03-27 16:00:00+00:00,0.0001
2022-03-28 00:00:00+00:00,0.0001
2022-03-28 08:00:00+00:00,0.0001
2022-03-28 16:00:00+00:00,0.0001
2022-03-29 00:00:00+00:00,0.0001
2022-03-29 08:00:00+00:00,0.0001
2022-03-29 16:00:00+00:00,9.594e-05
2022-03-30 00:00:00+00:00,0.0001
2022-03-30 08:00:00+00:00,0.0001
2022-03-30 16:00:00+00:00,0.0001
2022-03-31 00:00:00+00:00,0.0001
2022-03-31 08:00:00+00:00,0.0001
2022-03-31 16:00:00+00:00,0.0001
2022-04-01 00:00:00+00:00,0.0001
2022-04-01 08:00:00+00:00,7.626e-05
2022-04-01 16:00:00+00:00,9.193e-05
2022-04-02 00:00:00+00:00,0.0001
2022-04-02 08:00:00+00:00,0.0001
2022-04-02 16:00:00+00:00,0.0001
2022-04-03 00:00:00+00:00,0.0001
2022-04-03 08:00:00+00:00,0.0001
2022-04-03 16:00:00+00:00,0.0001
2022-04-04 00:00:00+00:00,0.0001
2022-04-04 08:00:00+00:00,0.0001
2022-04-04 16:00:00+00:00,0.0001
2022-04-05 00:00:00+00:00,0.0001
2022-04-05 08:00:00+00:00,0.0001
2022-04-05 16:00:00+00:00,0.0001
2022-04-06 00:00:00+00:00,9.898e-05
2022-04-06 08:00:00+00:00,0.0001
2022-04-06 16:00:00+00:00,0.0001
2022-04-07 00:00:00+00:00,0.0001
2022-04-07 08:00:00+00:00,0.0001
2022-04-07 16:00:00+00:00,2.421e-05
2022-04-08 00:00:00+00:00,4.306e-05
2022-04-08 08:00:00+00:00,0.0001
2022-04-08 16:00:00+00:00,0.0001
2022-04-09 00:00:00+00:00,0.0001
2022-04-09 08:00:00+00:00,9.279e-05
2022-04-09 16:00:00+00:00,0.0001
2022-04-10 00:00:00+00:00,2.721e-05
2022-04-10 08:00:00+00:00,6.231e-05
2022-04-10 16:00:00+00:00,0.0001
2022-04-11 00:00:00+00:00,2.43e-06
2022-04-11 08:00:00+00:00,0.0001
2022-04-11 16:00:00+00:00,0.0001
2022-04-12 00:00:00+00:00,-6.795e-05
2022-04-12 08:00:00+00:00,-0.00010012
2022-04-12 16:00:00+00:00,-7.001e-05
2022-04-13 00:00:00+00:00,-1.692e-05
2022-04-13 08:00:00+00:00,7.53e-06
2022-04-13 16:00:00+00:00,-1.485e-05
2022-04-14 00:00:00+00:00,5.018e-05
2022-04-14 08:00:00+00:00,3.533e-05
2022-04-14 16:00:00+00:00,4.423e-05
2022-04-15 00:00:00+00:00,-0.00013233
2022-04-15 08:00:00+00:00,-6.805e-05
2022-04-15 16:00:00+00:00,7.697e-05
2022-04-16 00:00:00+00:00,2.197e-05
2022-04-16 08:00:00+00:00,5.199e-05
2022-04-16 16:00:00+00:00,6.201e-05
2022-04-17 00:00:00+00:00,7.2e-06
2022-04-17 08:00:00+00:00,9.838e-05
2022-04-17 16:00:00+00:00,0.0001
2022-04-18 00:00:00+00:00,-3.231e-05
2022-04-18 08:00:00+00:00,-0.00017197
2022-04-18 16:00:00+00:00,-5.436e-05
2022-04-19 00:00:00+00:00,0.0001
2022-04-19 08:00:00+00:00,6.251e-05
2022-04-19 16:00:00+00:00,-5.028e-05
2022-04-20 00:00:00+00:00,9.45e-05
2022-04-20 08:00:00+00:00,9.543e-05
2022-04-20 16:00:00+00:00,3.714e-05
2022-04-21 00:00:00+00:00,1.77e-06
2022-04-21 08:00:00+00:00,-5.245e-05
2022-04-21 16:00:00+00:00,5.359e-05
2022-04-22 00:00:00+00:00,3.026e-05
2022-04-22 08:00:00+00:00,-0.00016984
2022-04-22 16:00:00+00:00,-4.15e-06
2022-04-23 00:00:00+00:00,-9.023e-05
2022-04-23 08:00:00+00:00,-7.562e-05
2022-04-23 16:00:00+00:00,-0.00011883
2022-04-24 00:00:00+00:00,-0.00018273
2022-04-24 08:00:00+00:00,-0.00015276
2022-04-24 16:00:00+00:00,-3.654e-05
2022-04-25 00:00:00+00:00,-8.908e-05
2022-04-25 08:00:00+00:00,-7.844e-05
2022-04-25 16:00:00+00:00,7.223e-05
2022-04-26 00:00:00+00:00,0.0001
2022-04-26 08:00:00+00:00,0.0001
2022-04-26 16:00:00+00:00,0.0001
2022-04-27 00:00:00+00:00,-0.0001264
2022-04-27 08:00:00+00:00,-0.00011034
2022-04-27 16:00:00+00:00,1.968e-05
2022-04-28 00:00:00+00:00,-5.716e-05
2022-04-28 08:00:00+00:00,-5.544e-05
2022-04-28 16:00:00+00:00,0.0001
2022-04-29 00:00:00+00:00,0.0001
2022-04-29 08:00:00+00:00,0.0001
2022-04-29 16:00:00+00:00,2.628e-05
2022-04-30 00:00:00+00:00,-9.371e-05
2022-04-30 08:00:00+00:00,4.536e-05
2022-04-30 16:00:00+00:00,5.926e-05
2022-05-01 00:00:00+00:00,2.403e-05
2022-05-01 08:00:00+00:00,9.5e-07
2022-05-01 16:00:00+00:00,0.0001
2022-05-02 00:00:00+00:00,0.0001
2022-05-02 08:00:00+00:00,9e-05
2022-05-02 16:00:00+00:00,0.0001
2022-05-03 00:00:00+00:00,0.0001
2022-05-03 08:00:00+00:00,0.0001
2022-05-03 16:00:00+00:00,0.0001
2022-05-04 00:00:00+00:00,0.0001
2022-05-04 08:00:00+00:00,2.504e-05
2022-05-04 16:00:00+00:00,0.0001
2022-05-05 00:00:00+00:00,0.0001
2022-05-05 08:00:00+00:00,0.0001
2022-05-05 16:00:00+00:00,0.0001
2022-05-06 00:00:00+00:00,-0.0001346
2022-05-06 08:00:00+00:00,-5.734e-05
2022-05-06 16:00:00+00:00,4.197e-05
2022-05-07 00:00:00+00:00,-5.273e-05
2022-05-07 08:00:00+00:00,5.998e-05
2022-05-07 16:00:00+00:00,7.13e-06
2022-05-08 00:00:00+00:00,-2.659e-05
2022-05-08 08:00:00+00:00,0.0001
2022-05-08 16:00:00+00:00,0.0001
2022-05-09 00:00:00+00:00,0.0001
2022-05-09 08:00:00+00:00,0.0001
2022-05-09 16:00:00+00:00,0.0001
2022-05-10 00:00:00+00:00,0.0001
2022-05-10 08:00:00+00:00,0.0001
2022-05-10 16:00:00+00:00,0.0001
2022-05-11 00:00:00+00:00,7.58e-05
2022-05-11 08:00:00+00:00,6.939e-05
2022-05-11 16:00:00+00:00,-3.512e-05
2022-05-12 00:00:00+00:00,-0.00018773
2022-05-12 08:00:00+00:00,-0.00041995
2022-05-12 16:00:00+00:00,-0.00014678
2022-05-13 00:00:00+00:00,-7.127e-05
2022-05-13 08:00:00+00:00,-6.05e-06
2022-05-13 16:00:00+00:00,6.045e-05
2022-05-14 00:00:00+00:00,0.0001
2022-05-14 08:00:00+00:00,0.0001
2022-05-14 16:00:00+00:00,0.0001
2022-05-15 00:00:00+00:00,8.29e-05
2022-05-15 08:00:00+00:00,0.0001
2022-05-15 16:00:00+00:00,9.053e-05
2022-05-16 00:00:00+00:00,0.0001
2022-05-16 08:00:00+00:00,8.883e-05
2022-05-16 16:00:00+00:00,4.94e-05
2022-05-17 00:00:00+00:00,0.0001
2022-05-17 08:00:00+00:00,-7.1e-06
2022-05-17 16:00:00+00:00,4.705e-05
2022-05-18 00:00:00+00:00,-6.956e-05
2022-05-18 08:00:00+00:00,-5.753e-05
2022-05-18 16:00:00+00:00,2.893e-05
2022-05-19 00:00:00+00:00,-3.41e-06
2022-05-19 08:00:00+00:00,5.624e-05
2022-05-19 16:00:00+00:00,7.465e-05
2022-05-20 00:00:00+00:00,0.0001
2022-05-20 08:00:00+00:00,0.0001
2022-05-20 16:00:00+00:00,0.0001
2022-05-21 00:00:00+00:00,-2.02e-06
2022-05-21 08:00:00+00:00,-2.146e-05
2022-05-21 16:00:00+00:00,2.549e-05
2022-05-22 00:00:00+00:00,2.41e-05
2022-05-22 08:00:00+00:00,-3.063e-05
2022-05-22 16:00:00+00:00,0.0001
2022-05-23 00:00:00+00:00,0.0001
2022-05-23 08:00:00+00:00,0.0001
2022-05-23 16:00:00+00:00,0.0001
2022-05-24 00:00:00+00:00,-0.00012372
2022-05-24 08:00:00+00:00,-6.76e-06
2022-05-24 16:00:00+00:00,2.892e-05
2022-05-25 00:00:00+00:00,3.679e-05
2022-05-25 08:00:00+00:00,0.0001
2022-05-25 16:00:00+00:00,0.0001
2022-05-26 00:00:00+00:00,7.516e-05
2022-05-26 08:00:00+00:00,0.0001
2022-05-26 16:00:00+00:00,7.21e-06
2022-05-27 00:00:00+00:00,0.0001
2022-05-27 08:00:00+00:00,0.0001
2022-05-27 16:00:00+00:00,0.0001
2022-05-28 00:00:00+00:00,0.0001
2022-05-28 08:00:00+00:00,8.712e-05
2022-05-28 16:00:00+00:00,0.0001
2022-05-29 00:00:00+00:00,0.0001
2022-05-29 08:00:00+00:00,0.0001
2022-05-29 16:00:00+00:00,0.0001
2022-05-30 00:00:00+00:00,0.0001
2022-05-30 08:00:00+00:00,0.0001
2022-05-30 16:00:00+00:00,0.0001
2022-05-31 00:00:00+00:00,0.0001
2022-05-31 08:00:00+00:00,0.0001
2022-05-31 16:00:00+00:00,0.0001
2022-06-01 00:00:00+00:00,0.0001
2022-06-01 08:00:00+00:00,0.0001
2022-06-01 16:00:00+00:00,0.0001
2022-06-02 00:00:00+00:00,-1.452e-05
2022-06-02 08:00:00+00:00,2.265e-05
2022-06-02 16:00:00+00:00,2.107e-05
2022-06-03 00:00:00+00:00,-3.378e-05
2022-06-03 08:00:00+00:00,-1.456e-05
2022-06-03 16:00:00+00:00,6.937e-05
2022-06-04 00:00:00+00:00,2.7e-06
2022-06-04 08:00:00+00:00,4.795e-05
2022-06-04 16:00:00+00:00,5.506e-05
2022-06-05 00:00:00+00:00,4.358e-05
2022-06-05 08:00:00+00:00,2.828e-05
2022-06-05 16:00:00+00:00,4.753e-05
2022-06-06 00:00:00+00:00,6.036e-05
2022-06-06 08:00:00+00:00,9.656e-05
2022-06-06 16:00:00+00:00,0.0001
2022-06-07 00:00:00+00:00,0.0001
2022-06-07 08:00:00+00:00,-0.00010234
2022-06-07 16:00:00+00:00,-3.705e-05
2022-06-08 00:00:00+00:00,0.0001
2022-06-08 08:00:00+00:00,0.0001
2022-06-08 16:00:00+00:00,0.0001
2022-06-09 00:00:00+00:00,0.0001
2022-06-09 08:00:00+00:00,9.106e-05
2022-06-09 16:00:00+00:00,0.0001
2022-06-10 00:00:00+00:00,0.0001
2022-06-10 08:00:00+00:00,9.289e-05
2022-06-10 16:00:00+00:00,3.503e-05
2022-06-11 00:00:00+00:00,1.762e-05
2022-06-11 08:00:00+00:00,3.79e-06
2022-06-11 16:00:00+00:00,6.606e-05
2022-06-12 00:00:00+00:00,0.0001
2022-06-12 08:00:00+00:00,5.63e-06
2022-06-12 16:00:00+00:00,4.39e-06
2022-06-13 00:00:00+00:00,5.616e-05
2022-06-13 08:00:00+00:00,-3.182e-05
2022-06-13 16:00:00+00:00,-5.8e-06
2022-06-14 00:00:00+00:00,4.088e-05
2022-06-14 08:00:00+00:00,-0.00010037
2022-06-14 16:00:00+00:00,-5.186e-05
2022-06-15 00:00:00+00:00,-2.077e-05
2022-06-15 08:00:00+00:00,-7.24e-05
2022-06-15 16:00:00+00:00,-6.66e-06
2022-06-16 00:00:00+00:00,-4.114e-05
2022-06-16 08:00:00+00:00,4.475e-05
2022-06-16 16:00:00+00:00,-5.277e-05
2022-06-17 00:00:00+00:00,-2.222e-05
2022-06-17 08:00:00+00:00,-9.486e-05
2022-06-17 16:00:00+00:00,5.092e-05
2022-06-18 00:00:00+00:00,7.356e-05
2022-06-18 08:00:00+00:00,4.575e-05
2022-06-18 16:00:00+00:00,5.227e-05
2022-06-19 00:00:00+00:00,4.243e-05
2022-06-19 08:00:00+00:00,-4.559e-05
2022-06-19 16:00:00+00:00,7.239e-05
2022-06-20 00:00:00+00:00,8.73e-06
2022-06-20 08:00:00+00:00,-5.4e-06
2022-06-20 16:00:00+00:00,6.08e-05
2022-06-21 00:00:00+00:00,0.0001
2022-06-21 08:00:00+00:00,4.967e-05
2022-06-21 16:00:00+00:00,2.028e-05
2022-06-22 00:00:00+00:00,1.78e-06
2022-06-22 08:00:00+00:00,-2.982e-05
2022-06-22 16:00:00+00:00,-1.64e-05
2022-06-23 00:00:00+00:00,-8.72e-06
2022-06-23 08:00:00+00:00,-1.577e-05
2022-06-23 16:00:00+00:00,-2.656e-05
2022-06-24 00:00:00+00:00,6.006e-05
2022-06-24 08:00:00+00:00,0.0001
2022-06-24 16:00:00+00:00,0.0001
2022-06-25 00:00:00+00:00,2.621e-05
2022-06-25 08:00:00+00:00,0.0001
2022-06-25 16:00:00+00:00,0.0001
2022-06-26 00:00:00+00:00,0.0001
2022-06-26 08:00:00+00:00,0.0001
2022-06-26 16:00:00+00:00,6.69e-06
2022-06-27 00:00:00+00:00,7.82e-05
2022-06-27 08:00:00+00:00,3.533e-05
2022-06-27 16:00:00+00:00,6.102e-05
2022-06-28 00:00:00+00:00,-2.586e-05
2022-06-28 08:00:00+00:00,-5.613e-05
2022-06-28 16:00:00+00:00,2.435e-05
2022-06-29 00:00:00+00:00,4.188e-05
2022-06-29 08:00:00+00:00,8.335e-05
2022-06-29 16:00:00+00:00,5.319e-05
2022-06-30 00:00:00+00:00,3.24e-06
2022-06-30 08:00:00+00:00,-5.159e-05
2022-06-30 16:00:00+00:00,-0.00015879
2022-07-01 00:00:00+00:00,-8.786e-05
2022-07-01 08:00:00+00:00,3.106e-05
2022-07-01 16:00:00+00:00,-8.061e-05
2022-07-02 00:00:00+00:00,-2.913e-05
2022-07-02 08:00:00+00:00,5.218e-05
2022-07-02 16:00:00+00:00,2.12e-05
2022-07-03 00:00:00+00:00,3.57e-05
2022-07-03 08:00:00+00:00,4.779e-05
2022-07-03 16:00:00+00:00,7.251e-05
2022-07-04 00:00:00+00:00,7.792e-05
2022-07-04 08:00:00+00:00,4.63e-05
2022-07-04 16:00:00+00:00,2.248e-05
2022-07-05 00:00:00+00:00,5.291e-05
2022-07-05 08:00:00+00:00,0.0001
2022-07-05 16:00:00+00:00,1.2e-06
2022-07-06 00:00:00+00:00,0.0001
2022-07-06 08:00:00+00:00,0.0001
2022-07-06 16:00:00+00:00,8.373e-05
2022-07-07 00:00:00+00:00,5.274e-05
2022-07-07 08:00:00+00:00,0.0001
2022-07-07 16:00:00+00:00,0.0001
2022-07-08 00:00:00+00:00,2.12e-06
2022-07-08 08:00:00+00:00,0.0001
2022-07-08 16:00:00+00:00,0.0001
2022-07-09 00:00:00+00:00,0.0001
2022-07-09 08:00:00+00:00,0.0001
2022-07-09 16:00:00+00:00,6.143e-05
2022-07-10 00:00:00+00:00,9.962e-05
2022-07-10 08:00:00+00:00,0.0001
2022-07-10 16:00:00+00:00,0.0001
2022-07-11 00:00:00+00:00,4.543e-05
2022-07-11 08:00:00+00:00,7.236e-05
2022-07-11 16:00:00+00:00,8.5e-05
2022-07-12 00:00:00+00:00,8.003e-05
2022-07-12 08:00:00+00:00,6.433e-05
2022-07-12 16:00:00+00:00,2.667e-05
2022-07-13 00:00:00+00:00,-1.204e-05
2022-07-13 08:00:00+00:00,6.17e-06
2022-07-13 16:00:00+00:00,-1.218e-05
2022-07-14 00:00:00+00:00,5.7e-07
2022-07-14 08:00:00+00:00,0.0001
2022-07-14 16:00:00+00:00,3.451e-05
2022-07-15 00:00:00+00:00,9.257e-05
2022-07-15 08:00:00+00:00,1.401e-05
2022-07-15 16:00:00+00:00,1.601e-05
2022-07-16 00:00:00+00:00,6.055e-05
2022-07-16 08:00:00+00:00,7.996e-05
2022-07-16 16:00:00+00:00,8e-06
2022-07-17 00:00:00+00:00,8.038e-05
2022-07-17 08:00:00+00:00,0.0001
2022-07-17 16:00:00+00:00,8.709e-05
2022-07-18 00:00:00+00:00,0.0001
2022-07-18 08:00:00+00:00,0.0001
2022-07-18 16:00:00+00:00,0.0001
2022-07-19 00:00:00+00:00,0.0001
2022-07-19 08:00:00+00:00,0.0001
2022-07-19 16:00:00+00:00,0.0001
2022-07-20 00:00:00+00:00,0.0001
2022-07-20 08:00:00+00:00,0.0001
2022-07-20 16:00:00+00:00,8.118e-05
2022-07-21 00:00:00+00:00,0.0001
2022-07-21 08:00:00+00:00,0.0001
2022-07-21 16:00:00+00:00,0.0001
2022-07-22 00:00:00+00:00,0.0001
2022-07-22 08:00:00+00:00,0.0001
2022-07-22 16:00:00+00:00,5.172e-05
2022-07-23 00:00:00+00:00,9.043e-05
2022-07-23 08:00:00+00:00,1.021e-05
2022-07-23 16:00:00+00:00,0.0001
2022-07-24 00:00:00+00:00,3.77e-05
2022-07-24 08:00:00+00:00,0.0001
2022-07-24 16:00:00+00:00,8.293e-05
2022-07-25 00:00:00+00:00,0.0001
2022-07-25 08:00:00+00:00,1.238e-05
2022-07-25 16:00:00+00:00,2.319e-05
2022-07-26 00:00:00+00:00,0.0001
2022-07-26 08:00:00+00:00,3.654e-05
2022-07-26 16:00:00+00:00,8.659e-05
2022-07-27 00:00:00+00:00,4.591e-05
2022-07-27 08:00:00+00:00,5.085e-05
2022-07-27 16:00:00+00:00,2.951e-05
2022-07-28 00:00:00+00:00,9.229e-05
2022-07-28 08:00:00+00:00,0.0001
2022-07-28 16:00:00+00:00,0.0001
2022-07-29 00:00:00+00:00,0.0001
2022-07-29 08:00:00+00:00,0.0001
2022-07-29 16:00:00+00:00,0.0001
2022-07-30 00:00:00+00:00,0.0001
2022-07-30 08:00:00+00:00,0.0001
2022-07-30 16:00:00+00:00,0.0001
2022-07-31 00:00:00+00:00,0.0001
2022-07-31 08:00:00+00:00,0.0001
2022-07-31 16:00:00+00:00,6.281e-05
2022-08-01 00:00:00+00:00,0.0001
2022-08-01 08:00:00+00:00,0.0001
2022-08-01 16:00:00+00:00,6.449e-05
2022-08-02 00:00:00+00:00,0.0001
2022-08-02 08:00:00+00:00,9.733e-05
2022-08-02 16:00:00+00:00,5.885e-05
2022-08-03 00:00:00+00:00,3.28e-06
2022-08-03 08:00:00+00:00,-3.96e-05
2022-08-03 16:00:00+00:00,4.382e-05
2022-08-04 00:00:00+00:00,-1.91e-06
2022-08-04 08:00:00+00:00,1.778e-05
2022-08-04 16:00:00+00:00,1.436e-05
2022-08-05 00:00:00+00:00,1.692e-05
2022-08-05 08:00:00+00:00,6.774e-05
2022-08-05 16:00:00+00:00,2.115e-05
2022-08-06 00:00:00+00:00,6.888e-05
2022-08-06 08:00:00+00:00,8.589e-05
2022-08-06 16:00:00+00:00,0.0001
2022-08-07 00:00:00+00:00,0.0001
2022-08-07 08:00:00+00:00,-7.37e-06
2022-08-07 16:00:00+00:00,2.401e-05
2022-08-08 00:00:00+00:00,0.0001
2022-08-08 08:00:00+00:00,2.79e-05
2022-08-08 16:00:00+00:00,0.0001
2022-08-09 00:00:00+00:00,0.0001
2022-08-09 08:00:00+00:00,7.92e-05
2022-08-09 16:00:00+00:00,0.0001
2022-08-10 00:00:00+00:00,-1.314e-05
2022-08-10 08:00:00+00:00,5.81e-06
2022-08-10 16:00:00+00:00,9.44e-05
2022-08-11 00:00:00+00:00,7.206e-05
2022-08-11 08:00:00+00:00,0.0001
2022-08-11 16:00:00+00:00,4.911e-05
2022-08-12 00:00:00+00:00,9.024e-05
2022-08-12 08:00:00+00:00,1.412e-05
2022-08-12 16:00:00+00:00,-3.384e-05
2022-08-13 00:00:00+00:00,-3.559e-05
2022-08-13 08:00:00+00:00,8.455e-05
2022-08-13 16:00:00+00:00,2.154e-05
2022-08-14 00:00:00+00:00,2.396e-05
2022-08-14 08:00:00+00:00,-3.33e-06
2022-08-14 16:00:00+00:00,1.239e-05
2022-08-15 00:00:00+00:00,-3.766e-05
2022-08-15 08:00:00+00:00,1.077e-05
2022-08-15 16:00:00+00:00,-1.339e-05
2022-08-16 00:00:00+00:00,3.243e-05
2022-08-16 08:00:00+00:00,1.56e-06
2022-08-16 16:00:00+00:00,2.87e-05
2022-08-17 00:00:00+00:00,4.66e-06
2022-08-17 08:00:00+00:00,2.62e-06
2022-08-17 16:00:00+00:00,9.364e-05
2022-08-18 00:00:00+00:00,8.391e-05
2022-08-18 08:00:00+00:00,0.0001
2022-08-18 16:00:00+00:00,7.171e-05
2022-08-19 00:00:00+00:00,0.0001
2022-08-19 08:00:00+00:00,2.108e-05
2022-08-19 16:00:00+00:00,-6.746e-05
2022-08-20 00:00:00+00:00,1.07e-05
2022-08-20 08:00:00+00:00,-6.722e-05
2022-08-20 16:00:00+00:00,-4.567e-05
2022-08-21 00:00:00+00:00,-1.957e-05
2022-08-21 08:00:00+00:00,-3.589e-05
2022-08-21 16:00:00+00:00,-3.234e-05
2022-08-22 00:00:00+00:00,-8.092e-05
2022-08-22 08:00:00+00:00,-3.215e-05
2022-08-22 16:00:00+00:00,4.021e-05
2022-08-23 00:00:00+00:00,-3.345e-05
2022-08-23 08:00:00+00:00,-4.031e-05
2022-08-23 16:00:00+00:00,8.46e-06
2022-08-24 00:00:00+00:00,2.509e-05
2022-08-24 08:00:00+00:00,-4.353e-05
2022-08-24 16:00:00+00:00,-3.538e-05
2022-08-25 00:00:00+00:00,1.28e-06
2022-08-25 08:00:00+00:00,1.547e-05
2022-08-25 16:00:00+00:00,4.481e-05
2022-08-26 00:00:00+00:00,-1.707e-05
2022-08-26 08:00:00+00:00,3.207e-05
2022-08-26 16:00:00+00:00,2.599e-05
2022-08-27 00:00:00+00:00,-2.808e-05
2022-08-27 08:00:00+00:00,-6.29e-05
2022-08-27 16:00:00+00:00,-4.396e-05
2022-08-28 00:00:00+00:00,-1.396e-05
2022-08-28 08:00:00+00:00,-8.758e-05
2022-08-28 16:00:00+00:00,-2.443e-05
2022-08-29 00:00:00+00:00,-0.00013623
2022-08-29 08:00:00+00:00,-0.00010056
2022-08-29 16:00:00+00:00,-6.193e-05
2022-08-30 00:00:00+00:00,1.123e-05
2022-08-30 08:00:00+00:00,-3.356e-05
2022-08-30 16:00:00+00:00,-5.903e-05
