date,symbol,sp_close,sp_vol,fu_close,fu_vol,ret1,next_ret,basis,demean_prev_w21,demean_rank,ret1_rank,attack_score,rk,gross_bps,net_bps,pump_next_bps,pump_next_down_rate,pf_bps_ma7,pf_bps_ma14,pf_bps_ma30,pf_bps_ma60,down_rate_ma14,down_rate_ma30
2021-01-30,BEL,1.5556,3980623.33,1.56638,10774474.0,0.05666563229401378,0.03841341181577884,0.006929802005656988,0.00477630585453961,0.5,0.211864406779661,0.4135593220338983,2,-384.1341181577884,-392.1341181577884,511.89988442231993,0.5,43.57149248405988,28.83876429338007,290.77183848061696,,0.5119047619047619,0.47023809523809523
2021-01-31,GRT,0.79448,281650359.1,0.79639,321598376.0,0.24661887170496533,-0.015005211014703868,0.002404088208639712,0.003220714430705556,0.5,0.48305084745762716,0.4949152542372881,1,150.05211014703866,142.05211014703866,-576.8600022445112,0.8333333333333334,107.46975936059201,14.344679262993582,298.39694351308947,,0.5357142857142857,0.47126436781609193
2021-01-31,1INCH,4.9309,55866327.76,4.9459,73545039.0,0.07753812636165569,0.018560828160698817,0.0030420410067127056,0.002445298352201263,0.4642857142857143,0.43220338983050843,0.4546610169491525,2,-185.60828160698816,-193.60828160698816,-576.8600022445112,0.8333333333333334,107.46975936059201,14.344679262993582,298.39694351308947,,0.5357142857142857,0.47126436781609193
2021-02-01,BEL,2.1303,6959369.06,2.14771,17343486.0,0.32040822599981555,0.05057014215140776,0.00817255785570104,0.0058613937867033165,0.5,0.5,0.5,1,-505.7014215140776,-513.7014215140775,17.51133455016281,0.5,150.08956444988007,-15.882026339532315,269.22171198783616,269.22171198783616,0.5476190476190477,0.48333333333333334
2021-02-01,BAND,11.18,5763092.09,11.2349,9565756.7,0.24472634611123412,0.00980872103890551,0.004910554561717348,0.003030666454369491,0.4285714285714286,0.4491525423728814,0.4347457627118644,2,-98.0872103890551,-106.0872103890551,17.51133455016281,0.5,150.08956444988007,-15.882026339532315,269.22171198783616,269.22171198783616,0.5476190476190477,0.48333333333333334
2021-02-02,SKL,0.14927,46659312.2,0.15033,80057628.0,0.08416270012981375,0.059136566220980624,0.007101225966369515,0.004561575633157073,0.4821428571428571,0.43220338983050843,0.46716101694915246,1,-591.3656622098063,-599.3656622098063,738.5860261906481,0.0,109.21216402901369,37.85942306968055,255.17930759523003,261.1020223930725,0.511904761904762,0.4888888888888889
2021-02-02,SOL,5.2331,5278922.61,5.2529,13922582.0,0.13615521045118317,0.09221572845475823,0.003783608186352265,0.0031785051916894233,0.4107142857142857,0.48305084745762716,0.4324152542372881,2,-922.1572845475823,-930.1572845475823,738.5860261906481,0.0,109.21216402901369,37.85942306968055,255.17930759523003,261.1020223930725,0.511904761904762,0.4888888888888889
2021-02-03,KAVA,2.6509,5402428.8,2.6641,8637390.5,0.10644571808289727,0.09226380391126465,0.004979440944584812,0.003175618519339957,0.3928571428571429,0.34745762711864403,0.3792372881355932,1,-922.6380391126465,-930.6380391126465,802.5960609623638,0.6666666666666666,292.8027892326963,69.25241785036563,265.40517306247006,276.02339751174674,0.5,0.4722222222222222
2021-02-03,GRT,0.825,112354483.8,0.82757,143666284.0,0.09601758777331915,-0.014161944004736804,0.003115151515151603,0.003308784143509005,0.4107142857142857,0.2796610169491526,0.37139830508474575,2,141.61944004736804,133.61944004736804,802.5960609623638,0.6666666666666666,292.8027892326963,69.25241785036563,265.40517306247006,276.02339751174674,0.5,0.4722222222222222
2021-02-04,SOL,6.4085,5609382.39,6.4358,10586958.0,0.12174716329980995,0.04262096398272153,0.00425996723102135,0.0033872162818091136,0.5,0.3813559322033898,0.4644067796610169,1,-426.20963982721526,-434.20963982721526,1323.2096448019995,0.16666666666666666,297.46255368056546,222.22467538007578,275.49301619237195,291.9801448890382,0.48809523809523814,0.4888888888888889
2021-02-04,AVAX,15.2697,1649348.48,15.29,5788645.0,0.029393943474221196,0.16829300196206676,0.001329430178719875,0.002810678381574644,0.4821428571428571,0.211864406779661,0.40105932203389827,2,-1682.9300196206675,-1690.9300196206675,1323.2096448019995,0.16666666666666666,297.46255368056546,222.22467538007578,275.49301619237195,291.9801448890382,0.48809523809523814,0.4888888888888889
2021-02-05,KAVA,3.321,13276995.75,3.3462,17113519.2,0.14993642393209394,-0.08490227720996957,0.007588075880758774,0.005392707996190553,0.5,0.211864406779661,0.4135593220338983,1,849.0227720996957,841.0227720996957,-89.06356492107082,0.6666666666666666,356.6769782707662,273.5269338971243,242.7497928345608,322.31042429824294,0.4642857142857143,0.49444444444444446
2021-02-05,THETA,2.42866,25677441.7,2.436,31414059.2,0.14505969728306845,-0.06272577996715933,0.0030222427182067992,0.00412165496908202,0.4821428571428571,0.17796610169491522,0.39088983050847453,2,627.2577996715934,619.2577996715934,-89.06356492107082,0.6666666666666666,356.6769782707662,273.5269338971243,242.7497928345608,322.31042429824294,0.4642857142857143,0.49444444444444446
2021-02-06,ETC,8.7691,5528007.27,8.798,12375775.02,0.031055900621118182,-0.05739940895658113,0.0032956631809421886,0.0020323954199615744,0.3928571428571429,0.364406779661017,0.3843220338983051,1,573.9940895658114,565.9940895658114,1245.6196281138423,0.5,389.6970548231303,216.63427365359507,263.3780444194636,310.55688174911967,0.5,0.4888888888888889
2021-02-06,RLC,1.4874,6451330.31,1.4967,17335519.1,-0.040884331944889496,-0.008886216342620323,0.006252521177894221,0.0036532038922757223,0.5,0.05932203389830504,0.3677966101694915,2,88.86216342620324,80.86216342620324,1245.6196281138423,0.5,389.6970548231303,216.63427365359507,263.3780444194636,310.55688174911967,0.5,0.4888888888888889
2021-02-07,AVAX,23.705,4884650.65,23.7402,9294335.0,0.3102378718472323,0.27071802259458644,0.0014849187935036165,0.0027347124668749816,0.5,0.4661016949152542,0.4898305084745762,1,-2707.1802259458645,-2715.1802259458645,885.5391960460013,0.0,494.5141610647764,300.9919602126842,283.0948574217389,336.5308469259175,0.48809523809523814,0.49444444444444446
2021-02-07,BEL,2.2808,5038043.04,2.29365,13894367.0,0.08505806939943716,0.07594009548100189,0.005633988074359789,0.0024308564507640033,0.4821428571428571,0.3813559322033898,0.4519067796610169,2,-759.4009548100189,-767.4009548100189,885.5391960460013,0.0,494.5141610647764,300.9919602126842,283.0948574217389,336.5308469259175,0.48809523809523814,0.49444444444444446
2021-02-08,THETA,2.90949,33986487.2,2.9296,35571888.8,0.27824076094070427,-0.004198525395958552,0.006911864278619379,0.00758509996441771,0.5,0.4491525423728814,0.4847457627118644,1,41.98525395958552,33.98525395958552,9.082897411518317,0.6666666666666666,703.4283322491353,426.7589483495077,282.05193576051147,351.36891041564945,0.4166666666666667,0.48333333333333334
2021-02-08,AXS,1.36507,10700089.3,1.37597,25775445.0,0.3705563026047114,-0.06508862838579321,0.00798493850132221,0.005362771495899575,0.4642857142857143,0.5,0.475,2,650.8862838579321,642.8862838579321,9.082897411518317,0.6666666666666666,703.4283322491353,426.7589483495077,282.05193576051147,351.36891041564945,0.4166666666666667,0.48333333333333334
2021-02-09,SNX,24.618,3004137.585,24.779,4867244.5,0.1584385226741467,0.012147382864522216,0.006539930132423486,0.004932183291089211,0.4642857142857143,0.364406779661017,0.4343220338983051,1,-121.47382864522216,-129.47382864522217,-130.8439176574244,0.8333333333333334,702.2242698007575,405.7182169148856,297.1473832868441,342.361383757646,0.42857142857142855,0.47777777777777775
2021-02-09,ZEN,42.357,610091.147,42.692,919176.7,0.24731936775060648,-0.003396420875105499,0.007908964279812095,0.004724454887537849,0.4107142857142857,0.4491525423728814,0.4222457627118644,2,33.96420875105499,25.96420875105499,-130.8439176574244,0.8333333333333334,702.2242698007575,405.7182169148856,297.1473832868441,342.361383757646,0.42857142857142855,0.47777777777777775
2021-02-10,AVAX,54.6861,9715755.01,54.9172,13086334.0,0.7210999053534828,-0.13505968986037153,0.004225936755409471,0.004834093943983749,0.5,0.5,0.5,1,1350.5968986037153,1342.5968986037153,-49.769194699003464,0.6666666666666666,578.0199921081756,435.411390670436,319.29253031728126,330.2279144905929,0.4404761904761905,0.4777777777777778
2021-02-10,ADA,0.93966,1693219939.33,0.943,2659772365.0,0.33414447808494385,-0.013510074231177116,0.00355447715130994,0.002420800158484774,0.4285714285714286,0.4661016949152542,0.4398305084745763,2,135.10074231177117,127.10074231177117,-49.769194699003464,0.6666666666666666,578.0199921081756,435.411390670436,319.29253031728126,330.2279144905929,0.4404761904761905,0.4777777777777778
2021-02-11,ENJ,0.59987,246665294.2,0.6039,271485508.0,0.41534639542514284,0.014687862228845994,0.006718122259822925,0.004210307731843615,0.4473684210526315,0.4661016949152542,0.4529884032114183,1,-146.87862228845995,-154.87862228845995,257.68647473128846,0.3333333333333333,456.2535270136946,376.85804034713004,300.79276567105507,320.727986760853,0.47619047619047616,0.4888888888888889
2021-02-11,TRX,0.05681,4404275814.1,0.05708,7911664335.0,0.23176521363832547,-0.031709880868955875,0.004752684386551653,0.004252200456679329,0.4649122807017544,0.4152542372881356,0.4500148676776687,2,317.0988086895588,309.0988086895588,257.68647473128846,0.3333333333333333,456.2535270136946,376.85804034713004,300.79276567105507,320.727986760853,0.47619047619047616,0.4888888888888889
2021-02-12,VET,0.054359,8658821039.0,0.054668,6336128218.0,0.2799213335830679,0.00444501353625526,0.005684431280928709,0.00349135813880773,0.48245614035087714,0.4661016949152542,0.4775498067201902,1,-44.4501353625526,-52.4501353625526,203.44768339984054,0.3333333333333333,304.03593128930737,330.3564547800368,285.26926734882113,319.1903889064734,0.48809523809523814,0.4888888888888889
2021-02-12,AXS,1.80226,6666728.0,1.81274,18087324.0,0.21437088843335084,0.08977018215519061,0.005814921265522203,0.0032909021044336775,0.4649122807017544,0.43220338983050843,0.4550996134403805,2,-897.7018215519062,-905.7018215519062,203.44768339984054,0.3333333333333333,304.03593128930737,330.3564547800368,285.26926734882113,319.1903889064734,0.48809523809523814,0.4888888888888889
2021-02-13,ZEN,54.562,322917.402,55.027,497871.7,0.16476515039265083,-0.032820251876351736,0.008522414867490257,0.005014253061390814,0.48245614035087714,0.39830508474576276,0.4572108236693428,1,328.20251876351733,320.20251876351733,-333.62807045426734,0.8333333333333334,345.823252478009,367.76015365056963,246.42685492041235,316.43461020393454,0.4761904761904762,0.4944444444444444
2021-02-13,ZIL,0.14755,1019277813.6,0.14832,1278922115.0,0.25418569254185686,-0.09870550161812308,0.005218569976279368,0.002894299290617086,0.3771929824561403,0.4491525423728814,0.3987808504311626,2,987.0550161812308,979.0550161812308,-333.62807045426734,0.8333333333333334,345.823252478009,367.76015365056963,246.42685492041235,316.43461020393454,0.4761904761904762,0.4944444444444444
2021-02-14,AXS,2.15325,7787885.0,2.16637,20821826.0,0.09663523110955885,-0.052401021062884134,0.006093115058632413,0.0030621878356366064,0.48245614035087714,0.4491525423728814,0.4724650609574784,1,524.0102106288414,516.0102106288414,-621.4747810195092,1.0,120.21643839685048,307.36529973081343,171.50396759229037,301.31687344444146,0.5,0.5111111111111111
2021-02-14,STORJ,0.9141,26500566.74,0.9187,73332851.0,0.184655061250806,-0.10210079460106669,0.005032272180286552,0.002639756652763087,0.4649122807017544,0.48305084745762716,0.4703538507285162,2,1021.007946010667,1013.007946010667,-621.4747810195092,1.0,120.21643839685048,307.36529973081343,171.50396759229037,301.31687344444146,0.5,0.5111111111111111
2021-02-15,THETA,3.38903,29721123.9,3.402,36697233.8,0.06495539208013779,0.0029394473838917357,0.0038270537587451713,0.0026287190998460657,0.5,0.39830508474576276,0.4694915254237288,1,-29.394473838917357,-37.39447383891736,159.47873943609898,0.6666666666666666,-95.07127261250817,304.17852981831356,153.2427333247173,280.3443358429881,0.5119047619047619,0.5222222222222223
2021-02-15,ATOM,22.489,11993255.489,22.543,14810197.58,0.17822610150002616,0.11395998757929293,0.0024011739072434743,0.0007249256880468246,0.3793103448275862,0.4661016949152542,0.40534774985388655,2,-1139.5998757929294,-1147.5998757929294,159.47873943609898,0.6666666666666666,-95.07127261250817,304.17852981831356,153.2427333247173,280.3443358429881,0.5119047619047619,0.5222222222222223
2021-02-16,CHZ,0.034804,595406370.0,0.035,450517896.0,0.015375689004931914,0.04142857142857137,0.005631536604987982,0.0015611804428688177,0.4661016949152542,0.2966101694915254,0.41525423728813554,1,-414.2857142857137,-422.2857142857137,777.5896306781499,0.16666666666666666,-73.58615232328235,314.31905873873757,134.73145547766293,277.65843370061276,0.5238095238095238,0.538888888888889
2021-02-16,BNB,130.183,3258276.714,130.334,3003950.45,0.002283965332943616,0.2702441419736985,0.0011599056712474783,0.0013932025858970404,0.4491525423728814,0.1271186440677966,0.3525423728813559,2,-2702.441419736985,-2710.441419736985,777.5896306781499,0.16666666666666666,-73.58615232328235,314.31905873873757,134.73145547766293,277.65843370061276,0.5238095238095238,0.538888888888889
2021-02-17,BNB,165.3233,10185662.26,165.556,11845430.36,0.2702441419736985,0.1811652854623209,0.0014075450949746502,0.001623622062922175,0.4152542372881356,0.48305084745762716,0.43559322033898307,1,-1811.6528546232091,-1819.6528546232091,643.6649958435171,0.3333333333333333,56.19006886751397,317.1050304878449,165.77398062723952,288.5265032001244,0.5357142857142857,0.5222222222222223
2021-02-17,IOST,0.0402,5921887043.0,0.040368,7740795465.0,0.30564719580826694,0.06247522790328963,0.004179104477611977,0.001473770980862727,0.39830508474576276,0.5,0.4288135593220339,2,-624.7522790328964,-632.7522790328964,643.6649958435171,0.3333333333333333,56.19006886751397,317.1050304878449,165.77398062723952,288.5265032001244,0.5357142857142857,0.5222222222222223
2021-02-18,ICX,2.2613,40534224.78,2.2834,41957803.0,0.15808693006035401,0.0016641849872995884,0.009773139344624778,0.006901358526071588,0.5,0.4491525423728814,0.4847457627118644,1,-16.641849872995884,-24.641849872995884,839.9676472258167,0.6666666666666666,155.25209608787404,305.7528115507844,211.7251123946507,296.08264134147316,0.511904761904762,0.5
2021-02-18,AVAX,40.9656,3097214.68,41.1329,6820750.0,0.10577067830874443,-0.054627804020625836,0.004083914308590557,0.0031588754829756207,0.48305084745762716,0.39830508474576276,0.4576271186440678,2,546.2780402062583,538.2780402062583,839.9676472258167,0.6666666666666666,155.25209608787404,305.7528115507844,211.7251123946507,296.08264134147316,0.511904761904762,0.5
2021-02-19,BNB,333.111,20188858.198,334.094,35904371.35,0.7084925006008724,-0.243305776218669,0.0029509682958533466,0.0030528401847235297,0.5,0.5,0.5,1,2433.05776218669,2425.05776218669,-542.5252647580206,0.6666666666666666,238.4351207299495,271.2355260096285,229.75456399347604,307.4135789640637,0.5476190476190477,0.5166666666666667
2021-02-19,ONT,1.2632,75883006.9,1.2688,67026795.1,0.030371934383628396,-0.029319041614123464,0.004433185560481181,0.001802944267866455,0.39830508474576276,0.1610169491525424,0.3271186440677966,2,293.19041614123466,285.19041614123466,-542.5252647580206,0.6666666666666666,238.4351207299495,271.2355260096285,229.75456399347604,307.4135789640637,0.5476190476190477,0.5166666666666667
2021-02-20,COMP,452.82,82081.30748,453.42,159335.869,0.001922439509446372,0.0009483481099201718,0.0013250298131708466,0.0001706199220721453,0.4491525423728814,0.3305084745762712,0.4135593220338983,1,-9.483481099201718,-17.483481099201718,-92.73307900612684,0.5,131.8675567073979,238.8454045927035,256.30423998332793,290.06788827585785,0.5476190476190476,0.5111111111111111
2021-02-20,BTC,55841.19,80948.205314,55917.41,240296.308,-0.0015479223842539414,0.028077480698766255,0.0013649422585729487,2.1920310489128257e-05,0.43220338983050843,0.31355932203389836,0.3966101694915254,2,-280.77480698766254,-288.77480698766254,-92.73307900612684,0.5,131.8675567073979,238.8454045927035,256.30423998332793,290.06788827585785,0.5476190476190476,0.5111111111111111
2021-02-21,CHZ,0.053562,670950955.0,0.05386,478830421.0,0.06358609794628745,-0.11381359079093945,0.005563645868339488,0.0014297582905734851,0.5,0.3305084745762712,0.4491525423728813,1,1138.1359079093945,1130.1359079093945,-984.1060659355181,0.8333333333333334,166.28112691427512,143.2487826555628,233.04720316434634,282.4118689302182,0.5476190476190476,0.5111111111111111
2021-02-21,XRP,0.54468,1017475385.1,0.5459,1662163078.9,0.0668360367402776,0.03828540025645699,0.0022398472497613254,0.00030977699833570306,0.364406779661017,0.364406779661017,0.364406779661017,2,-382.8540025645699,-390.8540025645699,-984.1060659355181,0.8333333333333334,166.28112691427512,143.2487826555628,233.04720316434634,282.4118689302182,0.5476190476190476,0.5111111111111111
2021-02-22,KSM,271.015,471016.653,272.462,740881.2,0.21600621253843788,-0.11325249025552186,0.005339187867830204,0.002901387757094801,0.5,0.48305084745762716,0.4949152542372881,1,1132.5249025552187,1124.5249025552187,-1094.2984265503655,0.8333333333333334,114.47665764055958,9.702692514025703,176.6625450168845,257.5781839328508,0.6071428571428571,0.5333333333333333
2021-02-22,DOGE,0.0535557,8420498923.0,0.053657,7875401899.0,-0.0429160052084262,-0.11139273533742111,0.0018914886744082434,0.0005582271451409502,0.43220338983050843,0.3305084745762712,0.40169491525423723,2,1113.9273533742112,1105.9273533742112,-1094.2984265503655,0.8333333333333334,114.47665764055958,9.702692514025703,176.6625450168845,257.5781839328508,0.6071428571428571,0.5333333333333333
2021-02-23,ATOM,20.08,11510910.388,20.139,16145856.27,-0.04762129953655547,-0.03451015442673422,0.002938247011952244,0.0012287123655908162,0.5,0.4491525423728814,0.4847457627118644,1,345.1015442673422,337.1015442673422,177.98250822649558,0.5,-64.63436607179248,-69.11025919753743,138.03219692231914,231.58055680817355,0.6190476190476192,0.538888888888889
2021-02-23,ZRX,1.5769,67043833.58,1.5802,91255852.8,0.012494393541359727,-0.03613466649791175,0.0020927135519056886,-0.00013891556685094713,0.39830508474576276,0.4661016949152542,0.4186440677966101,2,361.3466649791175,353.3466649791175,177.98250822649558,0.5,-64.63436607179248,-69.11025919753743,138.03219692231914,231.58055680817355,0.6190476190476192,0.538888888888889
2021-02-24,SOL,17.1691,10777544.75,17.2227,17533006.0,0.13000203394723542,-0.19592166152809953,0.0031218875771006883,0.001403187220630796,0.5,0.41666666666666663,0.475,1,1959.2166152809953,1951.2166152809953,-974.920579332973,1.0,-150.29252642202883,-47.05122877725743,173.1382351255199,230.5692728726702,0.5952380952380952,0.5222222222222223
2021-02-24,COMP,437.24,71510.51421,437.39,123246.059,0.1387695592178917,-0.0925718466357256,0.00034306101911988214,-0.00110114799073367,0.34745762711864403,0.43333333333333335,0.37322033898305085,2,925.7184663572559,917.7184663572559,-974.920579332973,1.0,-150.29252642202883,-47.05122877725743,173.1382351255199,230.5692728726702,0.5952380952380952,0.5222222222222223
2021-02-25,1INCH,3.9342,33369910.61,3.9406,50268379.0,0.08163153271848911,0.14015632137237977,0.0016267602053784097,2.887261115051701e-05,0.4152542372881356,0.4672131147540983,0.43084190052792437,1,-1401.5632137237976,-1409.5632137237976,624.4778316286465,0.14285714285714285,-381.51903716152736,-113.13347053682666,130.51911123121323,208.24538672071387,0.6190476190476192,0.538888888888889
2021-02-25,YFI,31600.98,907.311325,31658.3,2617.531,-0.06260955561872283,-0.016046344876383123,0.0018138677977708195,-0.00015849897547470077,0.39830508474576276,0.07377049180327866,0.3009447068630175,2,160.46344876383122,152.46344876383122,624.4778316286465,0.14285714285714285,-381.51903716152736,-113.13347053682666,130.51911123121323,208.24538672071387,0.6190476190476192,0.538888888888889
2021-02-26,ADA,1.24303,1805727721.5,1.24484,2252967740.0,0.15590469292625397,0.0553645448411042,0.0014561193213356613,0.0005049389877286768,0.48305084745762716,0.5,0.48813559322033895,1,-553.645448411042,-561.645448411042,63.47718195286012,0.5714285714285714,-412.30329653255166,-86.93408790130108,169.55331729333912,215.81324935540354,0.6054421768707483,0.5214285714285715
2021-02-26,XLM,0.4003,242047636.1,0.40091,525359848.0,0.05355688119202173,0.09431044374049047,0.0015238571071696215,-2.6425505207081958e-06,0.4661016949152542,0.3688524590163934,0.436926924145596,2,-943.1044374049047,-951.1044374049047,63.47718195286012,0.5714285714285714,-412.30329653255166,-86.93408790130108,169.55331729333912,215.81324935540354,0.6054421768707483,0.5214285714285715
2021-02-27,XLM,0.43792,527720260.4,0.43872,981375268.0,0.09431044374049047,-0.07471735959153902,0.0018268176835952296,0.00032528067891430374,0.4661016949152542,0.4672131147540983,0.4664351208669074,1,747.1735959153903,739.1735959153903,-523.0306277358133,0.8571428571428571,-325.7315184309973,-96.9319808617997,146.00329969752514,213.09296243750097,0.6224489795918368,0.5349206349206349
2021-02-27,KNC,1.679,3368948.655,1.68346,10199242.0,0.036683519203886794,-0.06658904874484683,0.0026563430613459845,0.0011389736438208525,0.5,0.15573770491803274,0.3967213114754098,2,665.8904874484683,657.8904874484683,-523.0306277358133,0.8571428571428571,-325.7315184309973,-96.9319808617997,146.00329969752514,213.09296243750097,0.6224489795918368,0.5349206349206349
2021-02-28,SNX,18.727,1222929.309,18.761,3179076.7,-0.0015433741351782437,0.1030328873727413,0.0018155604207827692,0.00015964672508058785,0.43220338983050843,0.38524590163934425,0.41811614337315917,1,-1030.3288737274129,-1038.3288737274129,1026.9947611156447,0.14285714285714285,-387.20259682095246,-110.46073495333872,98.2786563506449,200.17851348709198,0.6241496598639457,0.557936507936508
2021-02-28,ADA,1.31203,1599172340.3,1.3132,2384198651.0,-0.0004262574595056412,-0.011574779165397397,0.0008917479021058156,5.335411913769995e-06,0.3813559322033898,0.4016393442622951,0.38744095582106136,2,115.74779165397398,107.74779165397398,1026.9947611156447,0.14285714285714285,-387.20259682095246,-110.46073495333872,98.2786563506449,200.17851348709198,0.6241496598639457,0.557936507936508
