date,ADA,AVAX,BNB,BTC,DOGE,ETH,LINK,SOL,XRP,btc_ma200,btc_ma200_gap,btc_ma200_gap_ma7,ethbtc,ethbtc_ma180,ethbtc_gap,ethbtc_ret90,ethbtc_gap_ma7,ethbtc_ret90_ma7,solbtc,solbtc_ma180,solbtc_gap,solbtc_ret90,solbtc_gap_ma7,solbtc_ret90_ma7,xrpbtc,xrpbtc_ma180,xrpbtc_gap,xrpbtc_ret90,xrpbtc_gap_ma7,xrpbtc_ret90_ma7,dogebtc,dogebtc_ma180,dogebtc_gap,dogebtc_ret90,dogebtc_gap_ma7,dogebtc_ret90_ma7,bnbbtc,bnbbtc_ma180,bnbbtc_gap,bnbbtc_ret90,bnbbtc_gap_ma7,bnbbtc_ret90_ma7,adabtc,adabtc_ma180,adabtc_gap,adabtc_ret90,adabtc_gap_ma7,adabtc_ret90_ma7,avaxbtc,avaxbtc_ma180,avaxbtc_gap,avaxbtc_ret90,avaxbtc_gap_ma7,avaxbtc_ret90_ma7,linkbtc,linkbtc_ma180,linkbtc_gap,linkbtc_ret90,linkbtc_gap_ma7,linkbtc_ret90_ma7
2022-10-05,0.4307,17.37,293.98,20150.0,0.06473,1351.61,7.87,34.02,0.4885,27705.474,-0.2727069026142631,-0.2992822932748393,0.0670774193548387,0.0685610051892273,-0.021638916032428623,0.17208153759650657,-0.01649375891641122,0.2008502167580464,0.0016883374689826303,0.0018056723145916213,-0.06498125083981698,-0.05070985816573392,-0.07156584707725079,-0.037315559753131465,2.4243176178660048e-05,1.664519732631496e-05,0.45646673352037603,0.5325459608653149,0.46004781750620094,0.4878681211793481,3.2124069478908185e-06,3.1048290450153962e-06,0.034648575272809845,-0.015302278718714812,0.013377182894529207,-0.07020477305170535,0.014589578163771714,0.011798774087331848,0.23653339370539417,0.3071231499123843,0.24981661854760295,0.2889672112769661,2.137468982630273e-05,2.1776562233583383e-05,-0.018454354868781442,-0.032097797838232855,0.005002083295694816,-0.04574275402326474,0.0008620347394540943,0.0010945366850105961,-0.2124204229429285,-0.07673430933017233,-0.21624322009041788,-0.011054681888768665,0.00039057071960297765,0.00031947207685090444,0.22255041333472936,0.2722774967697057,0.20521876148778423,0.22096444746795366
2022-10-06,0.4285,17.02,286.76,19954.0,0.06343,1351.5,7.627,33.33,0.4931,27598.939,-0.2770011919661114,-0.29470719564569364,0.0677307807958304,0.06851373563011094,-0.011427706095424761,0.20488601249438188,-0.016782821952202487,0.19580995075803037,0.0016703417861080483,0.0018002737691690046,-0.0721734578852038,-0.05356505395480482,-0.07341205546895914,-0.04737041119212588,2.4711837225618922e-05,1.6683382283019482e-05,0.48122465854965646,0.5695106526711937,0.45538394055512804,0.4937138164454285,3.178811265911597e-06,3.103748987676388e-06,0.02418439072658507,-0.0057394997482909105,0.01703432755842668,-0.056969474617854586,0.014371053422872607,0.011823161345264252,0.21550006831539248,0.29025104673583524,0.2453915854929632,0.2889649863419124,2.1474391099528917e-05,2.1760121082940713e-05,-0.013130900435834425,-0.004323437247593875,2.3659367810029736e-05,-0.04077244725115524,0.0008529618121679864,0.0010882897742012108,-0.21623649106319298,-0.06482202616042299,-0.2158896018103539,-0.028696771696707608,0.00038222912699208177,0.0003195903674666174,0.19599701962859473,0.2996572957304082,0.19554559963186532,0.22391803108188188
2022-10-07,0.4238,16.89,282.16,19520.9,0.06233,1330.41,7.6,32.96,0.5173,27491.633499999996,-0.28993306272615615,-0.2914692444383857,0.06815310769482964,0.06847046219436641,-0.004634911016605847,0.2090162304800931,-0.01668176545514918,0.1922409631877402,0.0016884467416973601,0.0017950151338918282,-0.05936907727536189,-0.041644379646790464,-0.07231175910530432,-0.05155297572108421,2.6499802775486783e-05,1.6731226617260906e-05,0.5838529584046186,0.6604696396486784,0.4673984105536709,0.5156286744594295,3.192988028215912e-06,3.101948629390518e-06,0.029349099454068606,-0.007566158016716451,0.01828618283374964,-0.04624936546352184,0.014454251597006286,0.011848388910471994,0.21993392571973613,0.2831574703336033,0.24007205517371003,0.2874997110251959,2.171006459743147e-05,2.174547042916872e-05,-0.0016281934140066623,-0.019252262900206984,-0.0036042325915952578,-0.035768664843242384,0.0008652265008273184,0.0010824259094426977,-0.20065983890500871,-0.060312637752716225,-0.21399484856695666,-0.04360905550252606,0.00038932631179914857,0.0003197459804109838,0.2176112778610384,0.2963526938166374,0.19461731277173006,0.23652753013550348
2022-10-08,0.4217,16.76,276.23,19406.2,0.06159,1314.74,7.452,32.56,0.5168,27376.9155,-0.29114731716215436,-0.288206392333195,0.06774845152580103,0.06842795812554771,-0.009930248079300541,0.20979667790886314,-0.01644443280536004,0.19061293004571397,0.0016778143067679402,0.001790327058850632,-0.06284480342654464,-0.04662659426492466,-0.06968375087438498,-0.05416062328948368,2.6630664426832662e-05,1.6781509274316092e-05,0.5869052056950914,0.7071950501822408,0.4812134609397625,0.5483185701468455,3.1737279838402158e-06,3.1007279906622823e-06,0.023542856193052186,-0.015554237254096437,0.020474066509427704,-0.0344451095371762,0.014234110748111428,0.011872025093355013,0.19896231992286784,0.26544442477284425,0.2323582362172188,0.2837591666889465,2.1730168708969297e-05,2.17368307754022e-05,-0.0003064874774864057,-0.01935383634905019,-0.006373651706515874,-0.030368269123986397,0.0008636415166287063,0.001076778141404654,-0.19793921939937564,-0.05902782343407964,-0.21148182985340844,-0.05480483774456164,0.0003840009893745298,0.000319944994318131,0.2002093990966023,0.2936801021354716,0.1947017646443205,0.25150703581427175
2022-10-09,0.4228,16.88,278.2,19430.0,0.06209,1322.61,7.624,32.9,0.5324,27259.726000000002,-0.28722687821587056,-0.28347144118965806,0.06807050952135872,0.06838644504675342,-0.004619855955061092,0.23938078209959235,-0.013567193328440934,0.19940150446283747,0.0016932578486875964,0.0017854265917953494,-0.05162281301919669,0.011913000600985546,-0.06609161827344918,-0.04199055183961832,2.7400926402470407e-05,1.6834623159042056e-05,0.6276530899209987,0.7374207362974745,0.5106001819355276,0.5895015590618151,3.195573854863613e-06,3.0993546477001623e-06,0.0310449167973883,0.03347551656572101,0.024838718316821922,-0.0163561660473071,0.014318064848172928,0.01189423052168186,0.20378235667054612,0.2673866007181698,0.22221394655667362,0.27823621084241107,2.1760164693772517e-05,2.1725449079035856e-05,0.0015979239191037387,-0.00044002221697769794,-0.007314600328578621,-0.023066177215658925,0.0008687596500257333,0.001071027578954254,-0.1888540807940856,0.0008943813226609532,-0.2069138851967016,-0.05173290456506222,0.00039238291302110136,0.00032018756152290667,0.22547831388206419,0.2965269682558309,0.20277159083293234,0.2690667722689698
2022-10-10,0.4007,16.19,271.47,19124.0,0.05934,1289.56,7.328,31.93,0.4938,27135.479,-0.29524000663485617,-0.2831806267351426,0.0674314996862581,0.06834011395939853,-0.013295474948728403,0.2554169319069608,-0.012874369454316399,0.20714565496667614,0.0016696297845638988,0.0017805344291397182,-0.06228727889828223,-0.011880877055137407,-0.06394852463045485,-0.037381210391441835,2.582095795858607e-05,1.6880441632461037e-05,0.5296375841809995,0.6022343883685382,0.526376952111269,0.6097151064621099,3.102907341560343e-06,3.097694856067184e-06,0.0016826981789215267,0.0036352238071033494,0.026657476968119407,-0.004881465854774558,0.014195252039322318,0.011915954143177022,0.19128119064224536,0.24492096233205296,0.2146434181165949,0.27337231845603166,2.095272955448651e-05,2.1710304825157497e-05,-0.034894732099437054,-0.02839573336120138,-0.012095032464536313,-0.021661226049013455,0.0008465802133444887,0.0010649046427942618,-0.20501782101062094,-0.022796606664622354,-0.20605147227296777,-0.05188559748823074,0.00038318343442794397,0.0003204000673542199,0.19595303956136068,0.24545251221324116,0.20661626816093515,0.27645525020174866
2022-10-11,0.3905,15.94,271.4,19055.0,0.06021,1279.68,7.129,30.78,0.4858,27009.301,-0.2945022901555283,-0.28682252135356284,0.0671571765940698,0.06829290625314213,-0.016630272767459986,0.21875517321978366,-0.01173962641357275,0.21561904938659734,0.0016153240619260038,0.001775490089209937,-0.09020947413747848,-0.06492945706985431,-0.06621259364026924,-0.03677760279375143,2.549462083442666e-05,1.6921046550936143e-05,0.5066810884115316,0.593520193923309,0.5389173312404675,0.628985231708107,3.159800577276305e-06,3.0951946387856974e-06,0.020872980872037816,0.03250619994480641,0.023617931070694764,0.0036363952256874515,0.01424298084492259,0.011937379940792598,0.19314128523724516,0.25062748385625877,0.20844779145906103,0.2727015912373069,2.0493308842823408e-05,2.16944811206019e-05,-0.0553676426322921,-0.05371830524600696,-0.017454912429819194,-0.022511627879895708,0.0008365258462345841,0.0010588642598371105,-0.20997820215098162,-0.10124143127269325,-0.20444372518088486,-0.054862921898863694,0.00037412752558383625,0.00032058067442759883,0.16703081448014934,0.22607714425570946,0.20354718254921986,0.27571774473957206
2022-10-12,0.3809,15.94,270.8,19148.0,0.05978,1294.02,7.142,31.14,0.4879,26882.595,-0.2877175733964672,-0.2889669028938777,0.0675799039064132,0.0682517551184234,-0.009843720661021238,0.16570675059598372,-0.010054598503371695,0.2147083655293798,0.00162627950699812,0.001770635229756244,-0.08152764631142961,-0.09842253602609075,-0.06857636442192819,-0.04359369963094527,2.5480467933987883e-05,1.695496020575418e-05,0.5028326592792778,0.5717996325730306,0.5455410349203106,0.6345928990949236,3.1219970754125758e-06,3.0925522535365354e-06,0.009521204319949073,0.02925871541309233,0.020028306648857512,0.01000225153023133,0.014142469187382494,0.011958797427497071,0.1825996111335133,0.2204655557303925,0.20074296537736377,0.2603219349255938,1.9892416962607062e-05,2.167408852772867e-05,-0.0822028369424731,-0.07259154574828808,-0.026561838440346573,-0.028296449009903597,0.0008324629204094422,0.001052882239324306,-0.20934850136357064,-0.13261157195251927,-0.20400487924097657,-0.0628453879877704,0.0003729893461458116,0.0003207202259620254,0.16297419355764342,0.22398318587086563,0.19503629400963615,0.2688185574683092
2022-10-13,0.3764,15.64,271.4,19365.5,0.05958,1286.38,7.021,30.47,0.4788,26745.3185,-0.27592935563657617,-0.2888137834182299,0.06642637680411041,0.06819986853293941,-0.02600432767656191,0.12402532694312551,-0.012136973014962717,0.20315683902205747,0.0015734166429991479,0.0017653337243327038,-0.10871433468258285,-0.1228002115438942,-0.07379648967869663,-0.053484436429386606,2.4724380986806433e-05,1.6984912214019652e-05,0.4556672813650744,0.5418935541370742,0.5418899810367989,0.630647599304335,3.0766053032454623e-06,3.0899018493570728e-06,-0.004303226044017228,0.018836830311872887,0.01595864711020004,0.013513155824540444,0.014014613616999301,0.011979238477602608,0.16990855831129847,0.2238014795275438,0.19422989251963604,0.2508291396101236,1.943662699129896e-05,2.165123666881038e-05,-0.10228559741816823,-0.08369746999656469,-0.03929822372353712,-0.03963559654547085,0.000807621801657587,0.0010466697547113688,-0.22838909023381682,-0.13089459751441357,-0.20574096483677998,-0.0722843267526262,0.0003625519609615037,0.00032078725432223656,0.13019440790285808,0.1943451571424597,0.18563592090595948,0.2537739662414594
2022-10-14,0.3663,15.66,269.3,19164.6,0.0586,1295.35,6.883,29.97,0.488,26605.532000000003,-0.27967612149232735,-0.2873485060991114,0.06759076630871502,0.06815697601561604,-0.008307435863517343,0.056397144765388596,-0.012661619421664359,0.1813541124913854,0.0015638207945900253,0.001759998600720087,-0.1114647511934369,-0.16282037396518068,-0.0812387288098502,-0.0707952927605852,2.5463615207204953e-05,1.7021063998004658e-05,0.49600607871458546,0.5398472530454643,0.5293404267953655,0.6134158297895903,3.0577210064389555e-06,3.0873987640910764e-06,-0.009612544384384969,0.006420648537905693,0.010392697990420958,0.01551127104662932,0.014051949949385849,0.012000365084194798,0.17096020419354674,0.19186979680806848,0.18723364658732328,0.2377880433921901,1.9113365267211424e-05,2.1629368122938412e-05,-0.11632345621131268,-0.11538568246018532,-0.05568326126600941,-0.05336894219689633,0.0008171315863623556,0.0010406486753455264,-0.2147863099993439,-0.18542555483731948,-0.20775903213597077,-0.09015760062185522,0.0003591517694081797,0.0003208609626536351,0.11933769205784928,0.15379003749744835,0.1715968372197896,0.23340787248157527
2022-10-15,0.3637,15.42,267.96,19060.4,0.05853,1274.13,6.879,29.58,0.4817,26463.7415,-0.2797541496541598,-0.28572091074082656,0.06684697068267192,0.06811234885519603,-0.01857780848542223,0.03868624953391575,-0.013896985193967457,0.15690976558067862,0.001551908669282911,0.0017546788481905865,-0.11555971003854681,-0.16353007691714438,-0.08876942975442194,-0.08749579028233088,2.527229229187215e-05,1.7056676458788664e-05,0.48166568985074987,0.5316880059286104,0.5143062102461738,0.5883433948962145,3.0707645170090868e-06,3.085370947803646e-06,-0.0047340922831198284,0.013084335594062413,0.0063531339223963845,0.01960249573922344,0.014058466768798135,0.012021711534663903,0.1694230666125507,0.18054105470700632,0.18301375325727798,0.2256589905256418,1.9081446349499485e-05,2.1607880179240438e-05,-0.1169218733528613,-0.11332463023456518,-0.07234260210534868,-0.06679334132339847,0.0008090071561981909,0.0010345593587280377,-0.21801765227580272,-0.18375456531549428,-0.210627379689746,-0.10797570660491447,0.0003609053325218778,0.00032095259909859284,0.12448172576104288,0.18279114997524593,0.16077859817185255,0.217566593601543
2022-10-16,0.3701,15.73,272.31,19251.9,0.05886,1305.51,7.164,30.14,0.4762,26324.735,-0.2686763988317451,-0.28307084225738,0.06781200816542782,0.068073761492986,-0.0038451427072256905,-0.03766189283045773,-0.013786311872848114,0.11733224059067147,0.0015655597629324898,0.001748848843468912,-0.10480555893719268,-0.19352272988693175,-0.09636696488556422,-0.11684375178060478,2.473522093923197e-05,1.709035860684876e-05,0.44732018258058215,0.5200332168244555,0.48854436634040016,0.5572880349714974,3.0573605722032628e-06,3.0832621556465896e-06,-0.008400707476622249,0.015222089960443386,0.0007180447403948774,0.016994863367040924,0.014144577937761986,0.01204374153850778,0.17443386613181167,0.20160858167366658,0.17882111175174448,0.21626213066214134,1.9224076584648787e-05,2.1587127431433703e-05,-0.1094657385189659,-0.1202474062724368,-0.08820883959650148,-0.08390868190274978,0.0008170622120414089,0.001028347261914854,-0.2054607987967194,-0.2353204784392593,-0.21299976797583658,-0.14172068657090306,0.00037211911551587114,0.0003211125239954503,0.15884335772946545,0.18645838680738547,0.1512593187214813,0.2018425105374794
2022-10-17,0.3721,16.16,275.54,19540.6,0.05994,1330.62,7.325,31.18,0.48,26194.908,-0.254030592510575,-0.2771837830967684,0.06809514549195009,0.06803883815052342,0.0008275764689293919,0.0331364956047433,-0.011768733098897002,0.08557789254749755,0.0015956521294126077,0.0017435288485809965,-0.0848146099152538,-0.1681729573510855,-0.09958515503084588,-0.1391711918228831,2.4564240606736745e-05,1.7125831662789857e-05,0.43433855303556945,0.5417522125740335,0.4749302190339101,0.5486477241437111,3.067459545766251e-06,3.0813924180062122e-06,-0.004521615669119017,0.039792755346209185,-0.00016828580932520026,0.022160225015484616,0.014100897618292174,0.012065885371887691,0.16865834405702707,0.2279816102316934,0.17558927652528472,0.21384222321923282,1.904240402034738e-05,2.1567081522035798e-05,-0.1170616200021718,-0.1351257405720686,-0.0999469664397493,-0.09915582579001651,0.0008269961004268038,0.0010224321878361568,-0.19114821475150123,-0.2173189759218458,-0.21101839565310515,-0.16950959646479213,0.00037486054675905554,0.00032131028269781833,0.1666621547608529,0.20933249557905875,0.14707490660712305,0.1966825081611676
2022-10-18,0.3621,15.86,272.99,19320.9,0.05973,1309.93,7.123,30.13,0.4656,26060.1815,-0.2586045496267936,-0.2720555344498063,0.0677986015144222,0.06800603066397878,-0.0030501581629062136,0.03486743598876996,-0.00982871672681789,0.059308215800209875,0.001559451164283237,0.0017382259089846772,-0.1028489701927553,-0.1382009706948314,-0.10139079732445685,-0.14963855091216555,2.409825629240874e-05,1.715916099217216e-05,0.40439595522194405,0.541166781862213,0.4603180571496833,0.5411686652778401,3.091470894213002e-06,3.079860942143502e-06,0.003769635151585682,0.02379622604060505,-0.0026116209122469336,0.020915943029170134,0.014129258988970493,0.0120888020763587,0.16878900818487086,0.271173482671645,0.17211037980351698,0.21677736590714516,1.8741362979985403e-05,2.154638156860488e-05,-0.13018513478414662,-0.11309851143319538,-0.11063517960429994,-0.1076387123881863,0.0008208727336718268,0.0010166986253439482,-0.19260957651622046,-0.19195014052732817,-0.20853716341956788,-0.18246798350116858,0.00036866812622600393,0.0003214949494496683,0.14673069314801412,0.24759937236332696,0.14417488927396088,0.19975711217654155
2022-10-19,0.3495,15.04,271.78,19116.7,0.05862,1284.45,6.768,28.84,0.45,25926.792,-0.2626662025907409,-0.2684767671918454,0.06718994387106561,0.06796476781013554,-0.011400376460263262,-0.012893533712999394,-0.010051096126709609,0.033793889470355144,0.0015086285812927964,0.0017325342213079847,-0.12923591191529238,-0.19006137323750583,-0.1082062638392944,-0.1627298133709391,2.3539627655400774e-05,1.7189437580473583e-05,0.3694239584744017,0.4861236013923167,0.44125967132041527,0.5289292322520239,3.066428829243541e-06,3.077814847628283e-06,-0.0036993837993588574,0.014595597404247762,-0.004500276357862353,0.018821211885049483,0.014216888898188493,0.012110869831211492,0.1738949469632214,0.23937920488200537,0.17086685635061813,0.21947931578594698,1.82824441456946e-05,2.1521182061049887e-05,-0.15049070753492289,-0.15236773131003878,-0.12039058968893564,-0.11903531032557925,0.0007867466665271725,0.001010710063031291,-0.2215901520089889,-0.2713542127475732,-0.21028597065462762,-0.20228836075760478,0.00035403599993722763,0.00032156063656409167,0.10099296891602938,0.17241181865033117,0.13532042861087315,0.19238977400217946
2022-10-20,0.3399,15.13,268.8,19034.7,0.05939,1282.2,6.655,28.0,0.4462,25790.003499999995,-0.26193495863620164,-0.26647756762036334,0.06736118772557487,0.06792597387221191,-0.008314730204672105,-0.0046322536567010575,-0.0075240107735824934,0.015414235098951345,0.0014709977041928687,0.0017265254583959892,-0.14800115049593066,-0.17621585472107404,-0.11381866609834408,-0.17036061953910764,2.3441399128959214e-05,1.722025559054922e-05,0.3612689431755163,0.4863984043318319,0.4277741944361927,0.5210013537084179,3.1200912018576596e-06,3.0762853586098812e-06,0.01423985038487241,0.04983499052148099,-0.001851265439449547,0.02324952048642207,0.014121577960251541,0.012132824672469612,0.16391510975136536,0.22086393322594078,0.17001064941348482,0.21905966631428941,1.7856861416255573e-05,2.149543473443421e-05,-0.16927191113515327,-0.1608163351300793,-0.12996006307707636,-0.13005229105893848,0.0007948641165870752,0.0010048676389408187,-0.20898625273185012,-0.23661061711039444,-0.2075141367257752,-0.21739064927131638,0.00034962463290726933,0.00032162695207776015,0.08705016992089698,0.1692881288548116,0.12915696604202156,0.18881019853251546
2022-10-21,0.3489,15.67,269.88,19150.9,0.05931,1299.08,6.806,28.08,0.4611,25652.8535,-0.25345926916083616,-0.26273230300157885,0.06783388770240562,0.06789159112212978,-0.000849934708708755,-0.016669138558844887,-0.006458653465752695,0.004976194624060848,0.0014662496279548218,0.0017207054073843811,-0.14787875852401355,-0.17639712387404782,-0.11902066714556932,-0.17230015524037443,2.4077197416309415e-05,1.7255694493244275e-05,0.3953189438846292,0.5058448312749904,0.41339031803191323,0.5161438648840645,3.0969823872507297e-06,3.074934916439512e-06,0.007170060964004632,0.02231397714598171,0.0005462496103203961,0.0255199960018615,0.014092288090899121,0.012154954366418232,0.1593863428918636,0.22145138361295658,0.16835724065610153,0.22328560728641628,1.8218464928541217e-05,2.1471951541522325e-05,-0.15152263205743255,-0.20892802498171326,-0.1349885167693792,-0.14341548284772818,0.0008182383073380363,0.0009993486173427405,-0.18122835901476997,-0.22131334756882937,-0.202720143727979,-0.2225174768043892,0.0003553879974309301,0.000321733623784978,0.10460322191392746,0.1657619850825256,0.12705204173574702,0.19052047675895506
2022-10-22,0.3511,15.66,270.27,19195.1,0.05966,1313.19,6.866,27.98,0.4651,25521.441999999995,-0.2478834072149998,-0.25817933979598456,0.06841277200952327,0.06785839313831306,0.00816964336423709,-0.033579731802358403,-0.0026375889158013637,-0.005347516995406888,0.0014576636745836178,0.0017149266791989307,-0.150013996362506,-0.19578724679645554,-0.12394270804899206,-0.17690832236599027,2.4230142067506813e-05,1.7295090294592366e-05,0.4009838430900139,0.5259175350135861,0.4018643399232366,0.5153195118962038,3.1080848758276853e-06,3.070465673730166e-06,0.012251953317497177,0.038971275153381946,0.0029728275532656828,0.029218130224621434,0.014080155873113452,0.01217762189904664,0.15623197943235168,0.2167294542275524,0.1664727996303588,0.2284553786464943,1.8291126381211873e-05,2.145025265153241e-05,-0.14727687928164557,-0.19351104297757238,-0.13932494618777694,-0.1548706846681578,0.0008158332074331471,0.0009938658741602713,-0.1791314817782088,-0.22533256240258348,-0.197164976514037,-0.22845719067397338,0.0003576954535272023,0.00032187492620435333,0.11128710069235725,0.13854195506713718,0.12516709529736336,0.18419916320065383
2022-10-23,0.3617,16.31,275.73,19560.7,0.06035,1363.44,7.064,29.25,0.4687,25403.446999999996,-0.22999819670141597,-0.25265388234879477,0.06970302698778674,0.06783613314361062,0.027520640662460405,0.030737624854108248,0.0018432372798680788,0.004423842673816823,0.0014953452586052645,0.001709284631312583,-0.12516310554025845,-0.13070813296145922,-0.12685092899228717,-0.1679348085194942,2.3961310178061112e-05,1.7334638239897118e-05,0.38227921727908676,0.519880603909177,0.3925727734515944,0.5152977100511641,3.0852679096351357e-06,3.0675414908993023e-06,0.005778705451392696,0.062165936240963005,0.004998457971553532,0.03592439397898138,0.014096121304452295,0.012199687871480028,0.15544934042170677,0.2280056596516722,0.16376072452891524,0.23222638978620938,1.849115829188117e-05,2.1432620199129728e-05,-0.13724229141931965,-0.1702935082850877,-0.14329302517354175,-0.1620201278128222,0.0008338147407812603,0.0009884863157134385,-0.15647315746656965,-0.15022708236168203,-0.1901667420383013,-0.2163009912343195,0.0003611322703175244,0.0003220787896553519,0.12125443188594498,0.1972167093794972,0.11979724874828901,0.1857360664252412
2022-10-24,0.3571,15.74,274.02,19318.1,0.0594,1342.72,6.902,28.28,0.4527,25282.952,-0.23592387471209864,-0.2500672083775838,0.06950580025985993,0.06781313430298004,0.02496073915883734,0.01940432607157838,0.005290831949854928,0.0024621041690789775,0.001463912082451173,0.0017034892681222766,-0.1406390930394208,-0.14149761061995114,-0.13482585515288245,-0.16412404470076072,2.3433981602745614e-05,1.7372487115957612e-05,0.3489134541490133,0.47747463111878763,0.3803691878963722,0.5061151984147003,3.0748365522489275e-06,3.0648070374117426e-06,0.003272478402312373,0.04567088066473679,0.0061118999817580165,0.03676412616734247,0.014184624781940254,0.012223060474861209,0.1604806186726584,0.20851796956878155,0.162592478045434,0.22944586969150768,1.848525476107899e-05,2.1416309935036043e-05,-0.13686088699911791,-0.15993732053898402,-0.1461214918873912,-0.16556463923666725,0.0008147799214208438,0.0009831214343425216,-0.17123165769878568,-0.16352149294827734,-0.1873215196021991,-0.2086156365238097,0.0003572815131922912,0.00032225982105839665,0.10867532917654144,0.19757245095746523,0.1115134165219588,0.18405606005072786
2022-10-25,0.3999,16.621,284.04,20068.3,0.06299,1459.2,7.057,30.85,0.4603,25172.1475,-0.2027577305432522,-0.24208909136564932,0.07271168958008402,0.06780665027524466,0.0723386170077498,0.0199554506867623,0.01606065697423436,0.00033182055450645516,0.0015372502902587664,0.0016983016309595432,-0.09483082260822095,-0.12294920084915728,-0.13368040549794896,-0.161945220437093,2.2936671267621074e-05,1.7410090154491803e-05,0.31743552526655994,0.4649010835679892,0.36794626933131724,0.4952200986583827,3.138781062670979e-06,3.063034295893475e-06,0.02472932375555037,0.07217227869030962,0.009106141210895828,0.04367499083158598,0.014153665233228526,0.012244811560787121,0.1558908165279025,0.19577465376010506,0.16074987923729567,0.21867460841843056,1.9926949467568253e-05,2.1409157592595997e-05,-0.06923243563494252,-0.10538915767039136,-0.13741396343750492,-0.1644633029848381,0.000828221623156919,0.0009783264953605914,-0.15343024329352006,-0.18767357507459614,-0.18172447199895617,-0.20800469860199083,0.00035164911826113823,0.00032244437450838656,0.09057296718939067,0.17718044461412497,0.10349088424215545,0.17399621322941328
2022-10-26,0.4026,16.992,290.06,20758.3,0.07262,1565.45,7.153,31.27,0.4686,25062.300499999998,-0.17173206027116306,-0.22909849960570966,0.07541320821069163,0.06782011468596079,0.11195931413402138,0.04277959041645163,0.03368346991627502,0.008285124001570887,0.0015063853976481697,0.001693140256653,-0.11030087925143739,-0.1630185637430931,-0.13097540083168396,-0.15808196193789117,2.2574102888964897e-05,1.74474706760208e-05,0.2938324017354539,0.4410306140384175,0.3571474755114676,0.4887782433221114,3.4983596922676715e-06,3.063042855558796e-06,0.14211908133079643,0.2067670231089822,0.029937350515203725,0.07112805164654804,0.013973205898363547,0.012265881325561992,0.13919297989974067,0.20197809611899387,0.15579245537108413,0.21333159288085748,1.939465177784308e-05,2.1401019086870997e-05,-0.09375101722416457,-0.09848908208458818,-0.12930829339311087,-0.156766353095488,0.0008185641406088168,0.0009737483305084716,-0.15936786234962863,-0.19340807902522195,-0.1728355734761904,-0.196869536641655,0.00034458505754324774,0.0003226349844059826,0.06803376632474745,0.13824810817798805,0.09878242672911518,0.16911568316193568
2022-10-27,0.388,16.878,286.67,20285.5,0.07684,1513.7,6.888,30.57,0.4612,24953.026,-0.18705250417324137,-0.21840100611100105,0.07461980232185551,0.067832179559648,0.10006493682307283,0.030168007069756086,0.04916627949166715,0.013256589819636193,0.0015069877498705973,0.001689031999157369,-0.10778022522817254,-0.1450416109558722,-0.12522955436486138,-0.15362849854286234,2.2735451430824974e-05,1.7487538356457975e-05,0.3000944425336456,0.4698033437783071,0.34840826113405754,0.4864075203858936,3.787927337260605e-06,3.065293907211068e-06,0.23574686536568334,0.3087674349819123,0.06158120979817672,0.10811840085518108,0.014131768997559834,0.01228878021132837,0.1499732890114278,0.14299997964577948,0.1538007666939502,0.20220817094083446,1.912696260875995e-05,2.139579815922152e-05,-0.10604117376587363,-0.12848583310505357,-0.1202753309117852,-0.1521477099490558,0.0008320228734810579,0.0009699652333243999,-0.14221371560975105,-0.19174095105003774,-0.16329663960160484,-0.1904595843473183,0.00033955288260087256,0.00032290395749741613,0.05155999087929941,0.02404789743638691,0.09371240115174409,0.1483670786735893
2022-10-28,0.4042,18.32,297.85,20582.8,0.08381,1553.79,7.105,32.06,0.4741,24858.411999999997,-0.1719985974968955,-0.20676376730186666,0.07548972928853218,0.0678435221885472,0.11270356923296276,0.051356033026314085,0.06538820862619166,0.022974471474658902,0.001557611209359271,0.0016847346440376058,-0.07545605780010134,-0.1602510354542861,-0.11488345426144535,-0.15132191448289636,2.3033795207649106e-05,1.7527835931018318e-05,0.31412658689297235,0.40316132347828715,0.33680935299239223,0.4717384478435074,4.071846396019978e-06,3.0687557958421566e-06,0.3268720833169274,0.38203566724091464,0.10725292727716569,0.15950721372588578,0.014470820296558292,0.01231286730228855,0.1752599895126501,0.18829592898819425,0.1560684304969197,0.19747167742301125,1.96377557961016e-05,2.1390911119030988e-05,-0.08195795462726452,-0.11830095822477449,-0.11033751985033262,-0.13920098612663595,0.0008900635482052976,0.00096642650143497,-0.07901578973288403,-0.1316221041397042,-0.14869484398990687,-0.17764654957172898,0.00034519113045844104,0.00032318958212803397,0.06807629189511122,0.04320653454660661,0.0884942682919132,0.13085915716845803
