date,BTC,SOL,solbtc,solbtc_ma180,solbtc_gap,solbtc_gap_lag1,btc_ma200,btc_ma200_gap
2022-07-17,20794.4,38.58,0.0018553071980917937,0.0021233146307836244,-0.1262212527556129,-0.12365322859478678,35544.81315,-0.4149807480419967
2022-07-18,22423.9,43.53,0.001941232345845281,0.002116067456709233,-0.0826226547313591,-0.1262212527556129,35421.45755,-0.3669402234973811
2022-07-19,23385.9,44.86,0.0019182498856148361,0.002109311067340081,-0.09057989818741152,-0.0826226547313591,35307.33425,-0.337647531404895
2022-07-20,23221.5,42.02,0.0018095299614581317,0.002102251683135223,-0.1392419965817493,-0.09057989818741152,35184.92,-0.3400155521172138
2022-07-21,23144.5,43.11,0.0018626455529391433,0.0020976247733099688,-0.11202156999701984,-0.1392419965817493,35064.2425,-0.3399401113541808
2022-07-22,22675.1,40.49,0.0017856591591657812,0.0020922615781136795,-0.14654115056890826,-0.11202156999701984,34945.38895,-0.35112755412613605
2022-07-23,22440.2,39.95,0.0017802871632160142,0.0020882284250079326,-0.14746531466774215,-0.14654115056890826,34828.42285,-0.35569290356195393
2022-07-24,22570.6,40.91,0.0018125348905212975,0.0020840776017923635,-0.13029395404352118,-0.14746531466774215,34724.1674,-0.35000313355245494
2022-07-25,21300.0,36.64,0.0017201877934272301,0.002079731504956442,-0.1728798696718028,-0.13029395404352118,34615.26735,-0.3846645821153827
2022-07-26,21241.0,36.22,0.0017051927875335435,0.0020758242446848375,-0.17854664627812222,-0.1728798696718028,34513.70305,-0.3845632857990299
2022-07-27,22941.1,40.21,0.0017527494322416974,0.002072107692259712,-0.15412242385420727,-0.17854664627812222,34419.9683,-0.3334944471753044
2022-07-28,23836.2,42.9,0.0017997835225413445,0.0020681105707477864,-0.1297450204074052,-0.15412242385420727,34329.893200000006,-0.30567217727318774
2022-07-29,23771.1,41.9,0.0017626445557841245,0.00206423787379107,-0.14610395528353282,-0.1297450204074052,34239.74095,-0.3057453315808454
2022-07-30,23629.9,43.83,0.0018548533849064108,0.0020601648710800173,-0.09965779392499508,-0.14610395528353282,34144.38705,-0.3079418890900839
2022-07-31,23290.1,42.32,0.001817081077367637,0.0020544651333487536,-0.11554542938102019,-0.09965779392499508,34041.43395,-0.3158308185780758
2022-08-01,23257.6,41.61,0.0017890925976884976,0.002049068493145,-0.12687516123850007,-0.11554542938102019,33945.05035,-0.3148456178383603
2022-08-02,22975.1,39.73,0.0017292634199633516,0.0020435150011283076,-0.15377992380356642,-0.12687516123850007,33844.71385,-0.3211613458507643
2022-08-03,22801.5,38.52,0.0016893625419380305,0.0020378488711132684,-0.1710069544974948,-0.15377992380356642,33743.3688,-0.32426723202574836
2022-08-04,22608.9,38.81,0.0017165806385980743,0.0020321238187230805,-0.1552775363478015,-0.1710069544974948,33641.11,-0.3279383468619198
2022-08-05,23298.1,40.55,0.001740485275623334,0.002026687692779991,-0.14121683285305564,-0.1552775363478015,33546.7188,-0.305502867839343
2022-08-06,22943.3,40.04,0.0017451717930724875,0.0020214947570550137,-0.13669239705824587,-0.14121683285305564,33449.7474,-0.31409646459691953
2022-08-07,23167.8,40.59,0.001752000621552327,0.0020169207137699335,-0.13134878848183884,-0.13669239705824587,33357.296949999996,-0.3054653068944184
2022-08-08,23804.4,42.15,0.0017706810505620809,0.0020124926105416553,-0.12015525359593326,-0.13134878848183884,33273.010500000004,-0.2845733030379082
2022-08-09,23140.2,40.3,0.0017415579813484757,0.0020086098144427196,-0.1329535637902558,-0.12015525359593326,33206.581600000005,-0.30314416946789857
2022-08-10,23940.9,42.45,0.0017731162988860068,0.0020058140512152108,-0.11601162739299054,-0.1329535637902558,33151.06745,-0.2778241594751424
2022-08-11,23917.2,42.75,0.0017874165872259293,0.0020031216716226746,-0.10768446442996571,-0.11601162739299054,33089.5034,-0.2771967680844676
2022-08-12,24387.5,45.46,0.0018640697078421322,0.002001214491270224,-0.06853077669902452,-0.10768446442996571,33028.19935,-0.2616158167883894
2022-08-13,24429.0,46.57,0.0019063408244299807,0.001999215335326051,-0.04645548143563216,-0.06853077669902452,32965.673050000005,-0.2589564313476076
2022-08-14,24294.1,44.86,0.0018465388715778728,0.0019963190892006042,-0.07502819485772116,-0.04645548143563216,32903.206399999995,-0.2616494664787441
2022-08-15,24085.2,43.7,0.0018143922408782158,0.001993507221649153,-0.08984917577713214,-0.07502819485772116,32837.977399999996,-0.26654435178458935
2022-08-16,23843.0,43.06,0.001805980791007843,0.00199071751857355,-0.09279906658885495,-0.08984917577713214,32768.71135,-0.27238518032232595
2022-08-17,23333.1,40.51,0.0017361602187450447,0.0019878774902709674,-0.1266261491253221,-0.09279906658885495,32694.626800000002,-0.2863322728002512
2022-08-18,23185.1,39.48,0.0017028177579566186,0.001984680621727038,-0.1420192552316788,-0.1266261491253221,32621.202250000002,-0.28926285970959276
2022-08-19,20824.9,35.79,0.0017186156956335923,0.0019811056059763433,-0.1324966773860542,-0.1420192552316788,32533.131550000002,-0.3598863986396661
2022-08-20,21127.8,35.25,0.0016684179138386393,0.001977924072032395,-0.15648030304607496,-0.1324966773860542,32445.368000000002,-0.3488192212829887
2022-08-21,21505.6,36.45,0.0016949073729633215,0.001974787448362064,-0.14172668336072414,-0.15648030304607496,32368.435849999998,-0.3355996533270853
2022-08-22,21387.0,35.39,0.0016547435357927712,0.001971365940391286,-0.16061067004925034,-0.14172668336072414,32288.92155,-0.3376365956700712
2022-08-23,21518.2,35.66,0.0016572018105603626,0.001967617179472223,-0.15776207493528982,-0.16061067004925034,32188.76255,-0.3314996198883079
2022-08-24,21354.9,34.85,0.0016319439566563178,0.0019635490062668163,-0.16888045500884152,-0.15776207493528982,32088.663600000003,-0.3345032916858526
2022-08-25,21548.3,35.22,0.0016344676842256697,0.0019598115910084363,-0.16600774700763876,-0.16888045500884152,31984.59835,-0.3262913679827404
2022-08-26,20228.7,31.68,0.0015660917409423243,0.0019558914687934077,-0.19929517259541574,-0.16600774700763876,31866.591900000003,-0.3652066696219247
2022-08-27,20023.9,31.5,0.0015731201214548613,0.001951806452101816,-0.19401838242678404,-0.19929517259541574,31746.60355,-0.36925851080532357
2022-08-28,19547.5,30.38,0.0015541629364368844,0.0019481004622438633,-0.20221622726439548,-0.19401838242678404,31622.55065,-0.38184935755648797
2022-08-29,20275.5,32.39,0.0015974945130822914,0.0019442289360029408,-0.178340326337024,-0.20221622726439548,31506.5717,-0.35646759053762744
2022-08-30,19803.1,31.47,0.0015891451338426812,0.001940548538819759,-0.1810845737416088,-0.178340326337024,31393.757200000004,-0.36920261331447146
2022-08-31,20041.5,31.46,0.0015697427837237732,0.0019367377155011711,-0.18949129189774172,-0.1810845737416088,31282.965350000002,-0.3593478183486848
2022-09-01,20122.5,31.59,0.0015698844576966082,0.0019328187635507493,-0.18777461844761922,-0.18949129189774172,31173.3722,-0.35449716922187846
2022-09-02,19941.0,31.21,0.0015651170954315231,0.001929284752819774,-0.1887578579864877,-0.18777461844761922,31060.451500000003,-0.35799387848563635
2022-09-03,19820.7,31.1,0.0015690666828114042,0.0019260576630560336,-0.185348023110689,-0.1887578579864877,30936.906999999996,-0.3593186287174731
2022-09-04,19992.7,32.15,0.001608086951737384,0.0019231871491813253,-0.16384271160405528,-0.185348023110689,30817.566999999995,-0.351256379194373
2022-09-05,19784.9,32.15,0.0016249766235866745,0.0019205519390010529,-0.15390123506272768,-0.16384271160405528,30714.033000000003,-0.3558351649879389
2022-09-06,18781.5,30.87,0.0016436386870058303,0.0019180088614904817,-0.14304948219657276,-0.15390123506272768,30608.106499999998,-0.3863880472318665
2022-09-07,19287.0,32.68,0.0016944055581479753,0.0019158498856616019,-0.11558542721480236,-0.14304948219657276,30504.2785,-0.36772803854383906
2022-09-08,19309.3,33.6,0.0017400941515228416,0.0019138625043887652,-0.09079458553968611,-0.11558542721480236,30408.984500000002,-0.3650133236116452
2022-09-09,21352.0,34.66,0.001623267141251405,0.0019112981482473945,-0.15069915034454762,-0.09079458553968611,30330.8125,-0.2960294090374269
2022-09-10,21639.5,35.03,0.001618798955613577,0.0019089152366511554,-0.1519796560199994,-0.15069915034454762,30247.95,-0.2845961461851134
2022-09-11,21820.3,34.97,0.001602636077414151,0.0019061010482616639,-0.15920717903401216,-0.1519796560199994,30170.9125,-0.27677692877204163
2022-09-12,22386.0,37.43,0.0016720271598320378,0.0019035331508450008,-0.12161910125399955,-0.15920717903401216,30091.266999999996,-0.2560632292418926
2022-09-13,20162.5,32.96,0.0016347179169249844,0.0019006841807948016,-0.1399318553588419,-0.12161910125399955,29996.0525,-0.32782822006329004
2022-09-14,20217.0,34.09,0.001686204679230351,0.0018981069712820208,-0.11163875127045486,-0.1399318553588419,29901.641,-0.32388326112269217
2022-09-15,19690.8,33.05,0.0016784488187376846,0.0018952758392559868,-0.11440393848075447,-0.11163875127045486,29811.735,-0.33949500087801
2022-09-16,19792.5,32.24,0.0016288998357963877,0.0018923984969344504,-0.13924057832687542,-0.11440393848075447,29694.9225,-0.33347190921276193
2022-09-17,20102.0,33.66,0.0016744602527111727,0.0018896971388960447,-0.11390020218298724,-0.13924057832687542,29573.461999999996,-0.3202689627612756
2022-09-18,19404.5,31.07,0.0016011749851838491,0.0018867284039508893,-0.15134844960677918,-0.11390020218298724,29451.055999999997,-0.3411271908212731
2022-09-19,19528.6,32.62,0.0016703706358878773,0.0018837185477521147,-0.11325891127357135,-0.15134844960677918,29336.4515,-0.3343230349451092
2022-09-20,18866.8,31.4,0.0016642991922318571,0.0018800363841031422,-0.11475160464737544,-0.11325891127357135,29235.147,-0.354653492934378
2022-09-21,18447.5,30.63,0.0016603875863938202,0.001876899220114236,-0.1153560251931045,-0.11475160464737544,29130.509,-0.36672922536300345
2022-09-22,19392.5,32.41,0.0016712646641742941,0.0018734868098984963,-0.10793892151029261,-0.1153560251931045,29035.466,-0.332109909997656
2022-09-23,19280.7,33.66,0.001745787238015217,0.001870496585600471,-0.06667178574144228,-0.10793892151029261,28942.0505,-0.33381707007939887
2022-09-24,18911.0,33.36,0.001764052667759505,0.00186783157249438,-0.055561168503155955,-0.06667178574144228,28843.056,-0.3443482549144584
2022-09-25,18799.7,32.31,0.001718644446453933,0.0018643092179614184,-0.078133375141902,-0.055561168503155955,28727.367000000002,-0.3455822108583777
2022-09-26,19216.3,33.86,0.0017620457632322559,0.001859829642089677,-0.05257679340326704,-0.078133375141902,28626.4125,-0.32872133383811186
2022-09-27,19070.1,32.66,0.0017126286700122181,0.0018543462235731413,-0.07642453807134653,-0.05257679340326704,28528.197999999997,-0.33153506576195246
2022-09-28,19407.3,33.22,0.00171172703055036,0.0018477017167290342,-0.07359125390617094,-0.07642453807134653,28431.2715,-0.31739598772429156
2022-09-29,19582.5,33.92,0.001732158815268735,0.0018412530573385414,-0.05924999914324536,-0.07359125390617094,28340.4655,-0.30902687537013107
2022-09-30,19411.7,33.22,0.0017113390377967925,0.0018343725152642509,-0.06707115182094558,-0.05924999914324536,28239.255,-0.31259872117731147
2022-10-01,19304.0,32.42,0.0016794446746788232,0.0018279488099409136,-0.08124086104298,-0.06707115182094558,28139.42,-0.3139872818984897
2022-10-02,19049.4,32.04,0.0016819427383539638,0.001821798060422009,-0.07676774122574737,-0.08124086104298,28029.138000000003,-0.32037153622062875
2022-10-03,19622.0,32.89,0.0016761797981857099,0.0018165814420946444,-0.07728893439924256,-0.07676774122574737,27922.7575,-0.29727570781646473
2022-10-04,20333.0,34.08,0.001676093050705749,0.0018107415899001808,-0.0743609910687777,-0.07728893439924256,27815.665,-0.2690090278265862
2022-10-05,20150.0,34.02,0.0016883374689826303,0.0018056723145916213,-0.06498125083981698,-0.0743609910687777,27705.474,-0.2727069026142631
2022-10-06,19954.0,33.33,0.0016703417861080483,0.0018002737691690046,-0.0721734578852038,-0.06498125083981698,27598.939,-0.2770011919661114
2022-10-07,19520.9,32.96,0.0016884467416973601,0.0017950151338918282,-0.05936907727536189,-0.0721734578852038,27491.633499999996,-0.28993306272615615
2022-10-08,19406.2,32.56,0.0016778143067679402,0.001790327058850632,-0.06284480342654464,-0.05936907727536189,27376.9155,-0.29114731716215436
2022-10-09,19430.0,32.9,0.0016932578486875964,0.0017854265917953494,-0.05162281301919669,-0.06284480342654464,27259.726000000002,-0.28722687821587056
2022-10-10,19124.0,31.93,0.0016696297845638988,0.0017805344291397182,-0.06228727889828223,-0.05162281301919669,27135.479,-0.29524000663485617
2022-10-11,19055.0,30.78,0.0016153240619260038,0.001775490089209937,-0.09020947413747848,-0.06228727889828223,27009.301,-0.2945022901555283
2022-10-12,19148.0,31.14,0.00162627950699812,0.001770635229756244,-0.08152764631142961,-0.09020947413747848,26882.595,-0.2877175733964672
2022-10-13,19365.5,30.47,0.0015734166429991479,0.0017653337243327038,-0.10871433468258285,-0.08152764631142961,26745.3185,-0.27592935563657617
2022-10-14,19164.6,29.97,0.0015638207945900253,0.001759998600720087,-0.1114647511934369,-0.10871433468258285,26605.532000000003,-0.27967612149232735
2022-10-15,19060.4,29.58,0.001551908669282911,0.0017546788481905865,-0.11555971003854681,-0.1114647511934369,26463.7415,-0.2797541496541598
2022-10-16,19251.9,30.14,0.0015655597629324898,0.001748848843468912,-0.10480555893719268,-0.11555971003854681,26324.735,-0.2686763988317451
2022-10-17,19540.6,31.18,0.0015956521294126077,0.0017435288485809965,-0.0848146099152538,-0.10480555893719268,26194.908,-0.254030592510575
2022-10-18,19320.9,30.13,0.001559451164283237,0.0017382259089846772,-0.1028489701927553,-0.0848146099152538,26060.1815,-0.2586045496267936
2022-10-19,19116.7,28.84,0.0015086285812927964,0.0017325342213079847,-0.12923591191529238,-0.1028489701927553,25926.792,-0.2626662025907409
2022-10-20,19034.7,28.0,0.0014709977041928687,0.0017265254583959892,-0.14800115049593066,-0.12923591191529238,25790.003499999995,-0.26193495863620164
2022-10-21,19150.9,28.08,0.0014662496279548218,0.0017207054073843811,-0.14787875852401355,-0.14800115049593066,25652.8535,-0.25345926916083616
2022-10-22,19195.1,27.98,0.0014576636745836178,0.0017149266791989307,-0.150013996362506,-0.14787875852401355,25521.441999999995,-0.2478834072149998
2022-10-23,19560.7,29.25,0.0014953452586052645,0.001709284631312583,-0.12516310554025845,-0.150013996362506,25403.446999999996,-0.22999819670141597
2022-10-24,19318.1,28.28,0.001463912082451173,0.0017034892681222766,-0.1406390930394208,-0.12516310554025845,25282.952,-0.23592387471209864
2022-10-25,20068.3,30.85,0.0015372502902587664,0.0016983016309595432,-0.09483082260822095,-0.1406390930394208,25172.1475,-0.2027577305432522
2022-10-26,20758.3,31.27,0.0015063853976481697,0.001693140256653,-0.11030087925143739,-0.09483082260822095,25062.300499999998,-0.17173206027116306
2022-10-27,20285.5,30.57,0.0015069877498705973,0.001689031999157369,-0.10778022522817254,-0.11030087925143739,24953.026,-0.18705250417324137
2022-10-28,20582.8,32.06,0.001557611209359271,0.0016847346440376058,-0.07545605780010134,-0.10778022522817254,24858.411999999997,-0.1719985974968955
2022-10-29,20796.7,32.86,0.0015800583746459775,0.00168090352581409,-0.05999460981514182,-0.07545605780010134,24762.092,-0.16013961986733594
2022-10-30,20615.6,32.91,0.0015963639185859252,0.00167713138784321,-0.0481581048704548,-0.05999460981514182,24659.520999999997,-0.16399024944564
2022-10-31,20482.0,32.54,0.0015887120398398594,0.0016729800434151457,-0.05036999927582242,-0.0481581048704548,24562.3515,-0.1661221850033373
2022-11-01,20472.1,32.18,0.00157189540887354,0.0016688665609199003,-0.05810599500112734,-0.05036999927582242,24462.0645,-0.16310824869258278
2022-11-02,20140.1,30.79,0.001528790820303772,0.0016647609761806085,-0.08167548243999989,-0.05810599500112734,24360.96,-0.17326328683270287
2022-11-03,20199.7,30.83,0.0015262602909944206,0.0016608968532243664,-0.08106256687076652,-0.08167548243999989,24263.713,-0.16749344999258764
2022-11-04,21137.6,33.72,0.0015952615244871698,0.0016574605351514005,-0.037526691794534495,-0.08106256687076652,24165.472999999998,-0.12529748538338148
2022-11-05,21289.9,36.89,0.0017327465136050427,0.0016556122572100092,0.046589565919871845,-0.037526691794534495,24064.557999999997,-0.11530060099171557
2022-11-06,20900.0,32.6,0.0015598086124401914,0.0016523019693735457,-0.05597848253392945,0.046589565919871845,23962.419500000004,-0.1278009301189308
2022-11-07,20578.6,29.59,0.0014379015093349402,0.0016505758705494557,-0.128848582491224,-0.05597848253392945,23863.063499999997,-0.13763796505004477
2022-11-08,18534.0,23.82,0.0012852055681450308,0.001649172191495743,-0.2206965562647566,-0.128848582491224,23757.3625,-0.2198628951340874
2022-11-09,15905.0,11.7,0.0007356177302734988,0.001643982712464903,-0.5525392543997306,-0.2206965562647566,23639.811999999998,-0.3271943110207475
2022-11-10,17588.0,17.615,0.001001535137593814,0.0016398688362334185,-0.3892589971438083,-0.5525392543997306,23530.585,-0.25254726986175646
2022-11-11,17058.3,16.426,0.0009629330003575971,0.0016347899588649067,-0.4109744832136135,-0.3892589971438083,23413.821500000005,-0.27144315164442523
2022-11-12,16806.9,14.56,0.0008663108604204225,0.0016296009480220835,-0.4683907974698338,-0.4109744832136135,23307.3875,-0.27890245099327404
2022-11-13,16321.2,13.126,0.0008042300811214861,0.0016236648890184393,-0.5046822244165972,-0.4683907974698338,23192.948500000002,-0.29628611040980846
2022-11-14,16605.2,13.999,0.0008430491653217064,0.0016186855151598656,-0.4791766792090898,-0.5046822244165972,23077.312,-0.28045346009101924
2022-11-15,16888.3,14.303,0.0008469176885772991,0.0016138296027110733,-0.475212446744959,-0.4791766792090898,22968.8925,-0.2647316364948812
2022-11-16,16650.6,14.257,0.0008562454205854445,0.0016091822618758257,-0.4679002864552346,-0.475212446744959,22864.072999999997,-0.27175704871131223
2022-11-17,16682.1,13.62,0.0008164439728811121,0.001604227662377014,-0.4910672643112438,-0.4679002864552346,22755.281000000003,-0.2668910570693459
2022-11-18,16689.7,13.257,0.0007943222466551225,0.0015990205223613302,-0.5032444952725692,-0.4910672643112438,22646.101500000004,-0.26302105463936043
2022-11-19,16692.9,12.837,0.0007690095789227755,0.0015939106129535649,-0.5175328072521097,-0.5032444952725692,22541.0015,-0.2594428424131908
2022-11-20,16272.6,12.251,0.000752860636898836,0.001588786153250868,-0.5261409879747612,-0.5175328072521097,22423.9445,-0.2743203587575772
2022-11-21,15773.0,11.825,0.0007496988524694097,0.001583932235186549,-0.5266850211043825,-0.5261409879747612,22320.136000000002,-0.29332867864245993
2022-11-22,16220.6,12.427,0.0007661245576612455,0.0015799276528782288,-0.5150888357036094,-0.5266850211043825,22221.2625,-0.2700414749161979
2022-11-23,16595.8,14.331,0.0008635317369454922,0.0015767381348207978,-0.4523302773775838,-0.5150888357036094,22126.908,-0.24997202501135718
2022-11-24,16592.4,14.591,0.000879378510643427,0.0015731577947815933,-0.44101061345501325,-0.4523302773775838,22039.71,-0.2471588782248041
2022-11-25,16516.1,14.015,0.0008485659447448248,0.0015693933239931868,-0.4593032022171972,-0.44101061345501325,21972.0075,-0.2483117439314546
2022-11-26,16449.2,14.133,0.0008591907205213626,0.001565899769602907,-0.45131180347561906,-0.4593032022171972,21899.243,-0.24886901341749568
2022-11-27,16422.6,14.099,0.0008585120504670394,0.0015626743183799257,-0.45061357931761103,-0.45131180347561906,21835.9825,-0.24791110269482952
2022-11-28,16204.5,13.313,0.0008215619118146194,0.0015597638735816318,-0.47327802257139395,-0.45061357931761103,21771.9015,-0.2557149865848879
2022-11-29,16433.2,13.336,0.000811527882579169,0.0015568180087790007,-0.47872655763043015,-0.47327802257139395,21707.696,-0.24297815852958315
2022-11-30,17153.3,14.162,0.000825613730302624,0.0015542475952424347,-0.4688016678746457,-0.47872655763043015,21643.063499999997,-0.2074458405576456
2022-12-01,16970.5,13.489,0.0007948498865678678,0.001551406385319817,-0.48765849226280433,-0.4688016678746457,21571.293999999998,-0.21328317160760024
2022-12-02,17083.0,13.703,0.0008021424808288942,0.0015487097682181854,-0.48205758284086264,-0.48765849226280433,21507.3755,-0.20571433739091027
2022-12-03,16879.5,13.289,0.000787286353268758,0.0015455813882068853,-0.4906212255945107,-0.48205758284086264,21439.588,-0.2126947588731649
2022-12-04,17099.5,13.7,0.0008011930173396882,0.001543019750166445,-0.48076295377731637,-0.4906212255945107,21381.5825,-0.20026967133980844
2022-12-05,16958.3,13.81,0.0008143504950378281,0.0015404045453825915,-0.47133985193768224,-0.48076295377731637,21314.774500000003,-0.20438754817697002
2022-12-06,17078.6,14.281,0.000836192662162004,0.0015376748489311922,-0.4561966967572988,-0.47133985193768224,21254.222999999998,-0.19646086333054846
2022-12-07,16828.0,13.487,0.0008014618492987877,0.0015350353056109301,-0.4778870255496741,-0.4561966967572988,21191.226000000002,-0.20589776164909013
2022-12-08,17216.0,13.67,0.0007940288104089219,0.0015328170635398061,-0.4819807077465369,-0.4778870255496741,21125.886000000002,-0.1850755987228182
2022-12-09,17122.0,13.579,0.0007930732391075809,0.0015308319213262085,-0.48193317106915545,-0.4819807077465369,21066.0075,-0.18722140396085973
2022-12-10,17120.0,13.56,0.0007920560747663552,0.001528166492791821,-0.4816951696674484,-0.48193317106915545,21003.391999999996,-0.18489356385863753
2022-12-11,17077.3,13.406,0.0007850187090465121,0.0015251044628393348,-0.4852688926075148,-0.4816951696674484,20941.095,-0.18450778242494015
2022-12-12,17200.0,13.304,0.0007734883720930233,0.0015208544225496384,-0.4914119585513598,-0.4852688926075148,20881.125,-0.17628959167669367
2022-12-13,17777.1,13.894,0.0007815672972532079,0.0015169942292483343,-0.4847921750892409,-0.4914119585513598,20826.8945,-0.14643539390858296
2022-12-14,17803.9,14.12,0.000793084661225911,0.0015130631062751432,-0.47584165000339884,-0.4847921750892409,20770.82,-0.14284077373931303
2022-12-15,17351.8,14.044,0.0008093684805034637,0.0015081888447800898,-0.46335070485057306,-0.47584165000339884,20710.315,-0.16216629249724113
2022-12-16,16624.1,12.239,0.0007362203066632179,0.0015030504061424692,-0.5101825569824343,-0.46335070485057306,20634.803,-0.1943659457277107
2022-12-17,16768.0,12.489,0.0007448115458015268,0.0014976760596606803,-0.5026884879429305,-0.5101825569824343,20559.654,-0.18442207247262032
2022-12-18,16730.3,12.369,0.0007393172865997621,0.0014920230491099417,-0.504486685349266,-0.5026884879429305,20494.321,-0.18366165924696898
2022-12-19,16429.2,11.93,0.0007261461300611106,0.0014865714754146338,-0.5115296223085578,-0.504486685349266,20424.281499999997,-0.19560450633232784
2022-12-20,16887.2,12.247,0.000725223838173291,0.0014805541174897673,-0.510167288310349,-0.5115296223085578,20360.3035,-0.17058210846414945
2022-12-21,16819.6,12.127,0.0007210040666841067,0.0014735983640965908,-0.5107187383950932,-0.510167288310349,20295.159499999998,-0.17125066201130368
2022-12-22,16815.5,11.814,0.0007025660848621807,0.0014665853423791867,-0.5209511069281287,-0.5107187383950932,20229.6875,-0.16877114389433845
2022-12-23,16776.4,11.772,0.0007017000071529052,0.0014600853863976657,-0.5194116633930943,-0.5209511069281287,20156.7635,-0.16770368417528936
2022-12-24,16828.9,11.423,0.0006787728253183511,0.001453538503369539,-0.5330204024559067,-0.5194116633930943,20085.3175,-0.16212925187764637
2022-12-25,16824.4,11.373,0.0006759825016048119,0.0014476128676933447,-0.533036410016211,-0.5330204024559067,20018.477,-0.15955644377941425
2022-12-26,16912.9,11.325,0.0006696072228890372,0.0014419345517869106,-0.5356188517299696,-0.533036410016211,19952.575,-0.15234499807668933
2022-12-27,16698.2,11.087,0.0006639637805272424,0.0014362178192798864,-0.5376998031815599,-0.5356188517299696,19890.6775,-0.16050119459229084
2022-12-28,16539.0,9.749,0.0005894552270391197,0.0014300286389882424,-0.5878018027274164,-0.5376998031815599,19831.289,-0.16601487679393911
2022-12-29,16630.3,9.614,0.0005781014172925324,0.0014236138292051427,-0.5939197797654803,-0.5878018027274164,19781.617000000002,-0.15930532878075654
2022-12-30,16601.2,9.877,0.0005949569910608872,0.0014173164394531677,-0.5802228955374038,-0.5939197797654803,19752.2655,-0.15952932082651483
2022-12-31,16537.6,9.968,0.0006027476780185759,0.0014105820556286248,-0.5726957707894832,-0.5802228955374038,19724.34,-0.16156383432855048
2023-01-01,16610.3,9.977,0.0006006514030450986,0.0014041768164944374,-0.5722394815315069,-0.5726957707894832,19694.554,-0.1566044095235668
2023-01-02,16666.0,11.259,0.0006755670226809072,0.0013979265555680925,-0.5167363979244468,-0.5722394815315069,19675.947,-0.15297596603609476
2023-01-03,16667.2,13.326,0.0007995344148987232,0.0013924877118474202,-0.4258230014554476,-0.5167363979244468,19656.996499999997,-0.15209833811589668
2023-01-04,16842.1,13.405,0.0007959221237256637,0.0013871046261617601,-0.42619892637223056,-0.4258230014554476,19646.4085,-0.1427389896733544
2023-01-05,16823.8,13.418,0.0007975605986756856,0.0013817476489502013,-0.42278852489335406,-0.42619892637223056,19627.7065,-0.1428545153760069
2023-01-06,16943.8,13.483,0.0007957482973122913,0.0013763914111428873,-0.42185900691465283,-0.42278852489335406,19609.575,-0.13594251787710854
2023-01-07,16936.5,13.087,0.0007727098278865173,0.001371388001607264,-0.43654908240344614,-0.42185900691465283,19590.692000000003,-0.1354822994511885
2023-01-08,17124.7,14.465,0.0008446863302714792,0.001366693453656158,-0.38194894545533464,-0.43654908240344614,19576.428499999998,-0.12523880441215296
2023-01-09,17169.7,16.253,0.0009466094340611659,0.0013623552339357534,-0.3051669561055127,-0.38194894545533464,19556.794,-0.12205957684066215
2023-01-10,17428.8,16.191,0.0009289796199394106,0.0013574950339672004,-0.31566628481540615,-0.3051669561055127,19537.782,-0.10794377785564402
2023-01-11,17935.7,16.355,0.0009118685080593453,0.0013525960753667814,-0.3258382715534086,-0.31566628481540615,19520.051,-0.08116531047997766
2023-01-12,18838.0,16.584,0.0008803482322964221,0.0013471093251389706,-0.3464908780097684,-0.3258382715534086,19509.0955,-0.03439910886693842
2023-01-13,19924.2,18.289,0.0009179289507232412,0.0013419016682091455,-0.3159491693990688,-0.3464908780097684,19505.0665,0.02148844250287474
2023-01-14,20962.8,24.283,0.0011583853302039805,0.0013375525181222492,-0.13395151628871826,-0.3159491693990688,19508.5375,0.07454492680448244
2023-01-15,20882.7,22.903,0.0010967451526861947,0.0013329886029393124,-0.17722840970447007,-0.13395151628871826,19512.4015,0.07022705534221396
2023-01-16,21188.3,23.601,0.0011138694468173472,0.0013291238223024193,-0.16195208593296484,-0.17722840970447007,19518.7255,0.0855370654195633
2023-01-17,21130.9,22.855,0.0010815914135223772,0.0013247846326389927,-0.1835718901963489,-0.16195208593296484,19528.02,0.08208103023245572
2023-01-18,20680.0,20.804,0.0010059961315280464,0.0013204531713743388,-0.23814327282731496,-0.1835718901963489,19535.215500000002,0.05860106841411583
2023-01-19,21068.3,21.408,0.0010161237498991376,0.0013162078190781339,-0.2279914044190786,-0.23814327282731496,19544.0275,0.07799172918683217
2023-01-20,22661.1,25.513,0.0011258500249325938,0.0013123929031581966,-0.14213950546112997,-0.2279914044190786,19556.2,0.15876806332518578
2023-01-21,22781.9,24.564,0.0010782243798805192,0.0013088264397496038,-0.1761899460964449,-0.14213950546112997,19569.2595,0.16416770905409073
2023-01-22,22704.6,24.195,0.001065643085542137,0.0013052733858496515,-0.18358629150438865,-0.1761899460964449,19580.012,0.15958049463912483
2023-01-23,22913.1,24.347,0.0010625799215296054,0.00130143911079014,-0.18353466349687042,-0.18358629150438865,19586.5105,0.1698408453103475
2023-01-24,22627.4,22.77,0.0010063020939215287,0.001297030880631141,-0.2241494717289555,-0.18353466349687042,19591.708,0.15494779730281816
2023-01-25,23060.6,24.534,0.0010638925266471817,0.0012931489249137134,-0.1772853797808548,-0.2241494717289555,19599.111,0.17661459236594945
2023-01-26,23001.9,24.345,0.0010583908285837255,0.0012887241329341428,-0.1787297207091163,-0.1772853797808548,19609.8515,0.17297675609629182
