date,symbol,sp_close,sp_vol,fu_close,fu_vol,basis,ret1,next_ret_close_close,demean_prev_w21,demean_rank,ret1_rank,score,BTC,solbtc_gap,solbtc_gap_lag1,rank,signal_date,entry_date,exit_date,gross_close_close_bps,net_close_close_bps,entry_open,entry_day_high,entry_day_low,exit_close,entry_day_volume,open_close_ret,gross_open_close_bps,net_open_close_bps,mae_close_entry_pct,mae_open_entry_pct,mfe_open_entry_pct,funding_bps,funding_points,net_close_close_funding_bps,net_open_close_funding_bps
2022-01-27,PEOPLE,0.0541,944671789.9,0.05421,9492850329.0,0.0020332717190387982,0.2379538707467459,0.04630142040213969,0.002315730362902862,0.5,0.5,0.5,37131.0,-0.20653884491045216,-0.17327226062306145,1,2022-01-27,2022-01-28,2022-01-28,-463.01420402139695,-471.01420402139695,0.05422,0.05724,0.04968,0.05672,6331687161.0,0.046108447067502834,-461.08447067502834,-469.08447067502834,0.055893746541228584,0.055699004057543355,0.08373293987458497,-1.7440000000000002,3,-472.758204021397,-470.82847067502837
2022-01-27,IOST,0.0239,256901893.0,0.023881,1403047233.0,-0.0007949790794979771,0.019727571629873264,0.011264184916879527,0.0002950953749717416,0.40588235294117647,0.38372093023255816,0.399233926128591,37131.0,-0.20653884491045216,-0.17327226062306145,2,2022-01-27,2022-01-28,2022-01-28,-112.64184916879528,-120.64184916879528,0.023883,0.024245,0.022688,0.02415,1125945611.0,0.011179500062806103,-111.79500062806102,-119.79500062806102,0.015242242787153026,0.015157224804253966,0.050035590168739374,-0.10059999999999995,3,-120.74244916879528,-119.89560062806102
2022-01-28,MASK,5.909,705193.1,5.911,4548669.0,0.00033846674564220336,0.05497055149027297,0.031297580781593615,0.0009344813119536116,0.4534883720930233,0.41860465116279066,0.4430232558139535,37696.21,-0.2044583075187033,-0.20653884491045216,1,2022-01-28,2022-01-29,2022-01-29,-312.97580781593615,-320.97580781593615,5.909,6.319,5.811,6.096,5329647.0,0.03164664071754952,-316.46640717549525,-324.46640717549525,0.06902385383183907,0.06938568285665947,0.01658487053646973,2.9612,3,-318.01460781593613,-321.50520717549523
2022-01-28,AR,31.72,383392.05,31.728,1331265.4,0.000252206809583943,0.04702504702504706,0.10199193141704477,0.0009857495649464392,0.4651162790697675,0.33720930232558144,0.42674418604651165,37696.21,-0.2044583075187033,-0.20653884491045216,2,2022-01-28,2022-01-29,2022-01-29,-1019.9193141704477,-1027.9193141704477,31.729,35.924,31.464,34.964,1792013.5,0.10195720003782038,-1019.5720003782038,-1027.572000378204,0.13224911749873924,0.13221343250653983,0.008351980837719486,1.3210000000000002,3,-1026.5983141704478,-1026.251000378204
2022-01-29,RLC,1.913,762564.1,1.9152,8271940.3,0.0011500261369576474,0.0508065401075386,-0.005795739348370965,0.0024285319084975414,0.5,0.34883720930232553,0.4546511627906976,38150.01,-0.17493403720998324,-0.2044583075187033,1,2022-01-29,2022-01-30,2022-01-30,57.95739348370965,49.95739348370965,1.9158,1.9562,1.8463,1.9041,7725108.9,-0.006107109301597302,61.07109301597302,53.07109301597302,0.021407685881370098,0.021087796220899957,0.036277273201795524,3.0000000000000004,3,52.95739348370965,56.07109301597302
2022-01-29,PEOPLE,0.0907,1538633530.6,0.0908,16608839121.0,0.001102535832414585,0.600846262341326,-0.14889867841409699,0.0012761879217670254,0.41860465116279066,0.5,0.4430232558139534,38150.01,-0.17493403720998324,-0.2044583075187033,2,2022-01-29,2022-01-30,2022-01-30,1488.9867841409698,1480.9867841409698,0.09081,0.09764,0.07419,0.07728,19456124472.0,-0.14899240171787254,1489.9240171787253,1481.9240171787253,0.075330396475771,0.07521198105935478,0.18301949124545747,-22.179399999999998,3,1458.8073841409698,1459.7446171787253
2022-01-30,KNC,1.738,2916747.3,1.737,26740103.0,-0.0005753739930954488,0.0046269519953729965,0.08578008059873343,0.0003898158801672215,0.4883720930232558,0.37209302325581395,0.45348837209302323,37870.01,-0.1967210747800534,-0.17493403720998324,1,2022-01-30,2022-01-31,2022-01-31,-857.8008059873343,-865.8008059873343,1.737,1.94,1.649,1.886,106562396.0,0.08578008059873343,-857.8008059873343,-865.8008059873343,0.11686816350028773,0.11686816350028773,0.050662061024755345,-0.6594999999999999,3,-866.4603059873343,-866.4603059873343
2022-01-30,RLC,1.906,654683.5,1.9041,7725108.9,-0.0009968520461699963,-0.005795739348370965,0.02321306654062294,0.00021134008874236715,0.4534883720930233,0.32558139534883723,0.41511627906976745,37870.01,-0.1967210747800534,-0.17493403720998324,2,2022-01-30,2022-01-31,2022-01-31,-232.1306654062294,-240.1306654062294,1.904,1.9983,1.782,1.9483,9569423.6,0.023266806722689104,-232.66806722689103,-240.66806722689103,0.04947219158657634,0.04952731092436968,0.06407563025210083,3.0000000000000004,3,-237.1306654062294,-237.66806722689103
2022-01-31,KNC,1.884,8565434.4,1.886,106562396.0,0.0010615711252653938,0.08578008059873343,-0.00477200424178148,0.00195397943551979,0.5,0.4534883720930233,0.48604651162790696,38439.04,-0.1574136236786231,-0.1967210747800534,1,2022-01-31,2022-02-01,2022-02-01,47.7200424178148,39.7200424178148,1.886,1.98,1.845,1.877,45775192.0,-0.00477200424178148,47.7200424178148,39.7200424178148,0.04984093319194072,0.04984093319194072,0.021739130434782594,3.0000000000000004,3,42.7200424178148,42.7200424178148
2022-01-31,MASK,6.229,588682.1,6.233,3934074.0,0.0006421576497029314,0.052160702228224,0.0068987646398204205,0.0013550378078377328,0.4767441860465116,0.313953488372093,0.427906976744186,38439.04,-0.1574136236786231,-0.1967210747800534,2,2022-01-31,2022-02-01,2022-02-01,-68.9876463982042,-76.9876463982042,6.234,6.522,6.134,6.276,4339189.0,0.006737247353224118,-67.37247353224119,-75.37247353224119,0.04636611583507144,0.04619826756496637,0.01604106512672432,3.0000000000000004,3,-73.9876463982042,-72.37247353224119
2022-02-01,GRT,0.4387,38567824.0,0.43884,123342277.0,0.00031912468657403466,0.07464002350866883,-0.07877586364050682,0.0009950574590364453,0.43023255813953487,0.4767441860465116,0.44418604651162785,38680.51,-0.07759602212756445,-0.1574136236786231,1,2022-02-01,2022-02-02,2022-02-02,787.7586364050682,779.7586364050682,0.43886,0.4416,0.40127,0.40427,117348655.0,-0.07881784623798016,788.1784623798017,780.1784623798017,0.0062893081761006275,0.006243448935879359,0.08565373923346842,2.0629,3,781.8215364050682,782.2413623798017
2022-02-01,COMP,126.0,53105.856,126.1,302095.785,0.0007936507936507485,0.03615447822514373,-0.05027755749405227,0.0013377131178021295,0.4651162790697675,0.2906976744186046,0.4127906976744186,38680.51,-0.07759602212756445,-0.1574136236786231,2,2022-02-01,2022-02-02,2022-02-02,502.77557494052274,494.77557494052274,126.1,131.02,119.17,119.76,238257.498,-0.05027755749405227,502.77557494052274,494.77557494052274,0.039016653449643224,0.039016653449643224,0.05495638382236312,3.0000000000000004,3,497.77557494052274,497.77557494052274
2022-02-02,KNC,1.86,7004981.2,1.862,61555075.0,0.001075268817204302,-0.007991475759190125,0.09022556390977421,0.0018711963774521686,0.5,0.41860465116279066,0.47558139534883714,36892.03,-0.10733338595736808,-0.07759602212756445,1,2022-02-02,2022-02-03,2022-02-03,-902.2556390977421,-910.2556390977421,1.862,2.05,1.812,2.03,80868916.0,0.09022556390977421,-902.2556390977421,-910.2556390977421,0.10096670247046169,0.10096670247046169,0.02685284640171859,-0.21049999999999996,3,-910.4661390977421,-910.4661390977421
2022-02-02,XTZ,3.751,11277713.0,3.751,81603528.9,0.0,0.004283801874163329,0.022127432684617476,0.0008242265637494542,0.43023255813953487,0.4767441860465116,0.44418604651162785,36892.03,-0.10733338595736808,-0.07759602212756445,2,2022-02-02,2022-02-03,2022-02-03,-221.27432684617477,-229.27432684617477,3.753,3.974,3.607,3.834,105950330.4,0.021582733812949728,-215.8273381294973,-223.8273381294973,0.059450813116502355,0.05888622435385038,0.03890221156408202,-2.622,3,-231.89632684617476,-226.44933812949728
2022-02-03,IOST,0.0257,170413738.0,0.025737,1058624518.0,0.0014396887159532621,0.03786595693201056,0.07425107821424404,0.0025009251760187935,0.4883720930232558,0.32558139534883723,0.4395348837209302,37289.86,-0.1204635564118588,-0.10733338595736808,1,2022-02-03,2022-02-04,2022-02-04,-742.5107821424403,-750.5107821424403,0.025732,0.027727,0.02546,0.027648,1032108772.0,0.07445981657080658,-744.5981657080658,-752.5981657080658,0.07732058903524108,0.07752992383025026,0.010570495880615649,1.8488,3,-748.6619821424404,-750.7493657080659
2022-02-03,CTSI,0.4437,10944503.0,0.444,53655655.0,0.0006761325219743576,0.04347826086956519,0.09527027027027035,0.0016927490286303515,0.43023255813953487,0.39534883720930236,0.4197674418604651,37289.86,-0.1204635564118588,-0.10733338595736808,2,2022-02-03,2022-02-04,2022-02-04,-952.7027027027035,-960.7027027027035,0.4439,0.4873,0.4407,0.4863,50904591.0,0.0955170083352106,-955.170083352106,-963.170083352106,0.09752252252252247,0.09776976796575809,0.00720883081775181,-0.04419999999999988,3,-960.7469027027036,-963.214283352106
2022-02-04,LPT,29.65,150431.95,29.672,903122.9,0.0007419898819562232,0.16561910747957254,0.0010447559989215094,0.0015493515955126783,0.4534883720930233,0.4883720930232558,0.46395348837209305,41550.0,-0.12966994155867073,-0.1204635564118588,1,2022-02-04,2022-02-05,2022-02-05,-10.447559989215094,-18.447559989215094,29.669,30.697,28.588,29.703,771113.6,0.0011459772826856174,-11.459772826856174,-19.459772826856174,0.03454435157724456,0.03464896019414199,0.036435336546563724,3.0000000000000004,3,-15.447559989215094,-16.459772826856174
2022-02-04,BAND,3.836,1425347.5,3.8389,7463053.4,0.0007559958289886201,0.13395758256040646,0.012503581755190174,0.0015207709994956875,0.4418604651162791,0.41860465116279066,0.43488372093023253,41550.0,-0.12966994155867073,-0.1204635564118588,2,2022-02-04,2022-02-05,2022-02-05,-125.03581755190174,-133.03581755190174,3.8392,4.0318,3.7873,3.8869,4895624.0,0.012424463429881127,-124.24463429881128,-132.24463429881126,0.05024876917867083,0.050166701396124,0.013518441341946241,3.0000000000000004,3,-130.03581755190174,-129.24463429881126
2022-02-05,ALICE,8.22,5273576.73,8.232,25637349.4,0.0014598540145983792,0.12305593451568875,0.08843537414965996,0.0020571555574873516,0.5,0.4767441860465116,0.49302325581395345,41374.69,-0.12051863941558194,-0.12966994155867073,1,2022-02-05,2022-02-06,2022-02-06,-884.3537414965996,-892.3537414965996,8.227,9.169,8.071,8.96,41832807.3,0.08909687613954054,-890.9687613954054,-898.9687613954054,0.1138241010689991,0.11450103318342042,0.01896195453992955,3.0000000000000004,3,-889.3537414965996,-895.9687613954054
2022-02-05,STORJ,1.3169,2452180.0,1.3169,20654468.0,0.0,0.05656290115532725,0.02278077302756465,0.0013167229574012407,0.4883720930232558,0.39534883720930236,0.4604651162790697,41374.69,-0.12051863941558194,-0.12966994155867073,2,2022-02-05,2022-02-06,2022-02-06,-227.8077302756465,-235.8077302756465,1.3158,1.3607,1.265,1.3469,16554810.0,0.023635810913512634,-236.35810913512634,-244.35810913512634,0.03325992862024463,0.03412372701018396,0.03860769113847107,3.0000000000000004,3,-232.8077302756465,-241.35810913512634
2022-02-06,AXS,68.2,2745960.72,68.18,16757015.0,-0.00029325513196475105,0.202893436838391,0.0027867409797595055,0.0010325126029946522,0.41860465116279066,0.5,0.4430232558139534,42361.35,-0.13233469063558367,-0.12051863941558194,1,2022-02-06,2022-02-07,2022-02-07,-27.867409797595055,-35.86740979759506,68.16,71.87,66.6,68.37,11087183.0,0.0030809859154929953,-30.809859154929953,-38.80985915492995,0.05412144323848622,0.05443075117370899,0.022887323943661997,-13.953700000000001,3,-49.82110979759506,-52.76355915492995
2022-02-06,ZEC,124.3,235861.597,124.31,785868.993,8.045052292844019e-05,0.07210004312203533,0.035234494409138506,0.0010807479794080349,0.4534883720930233,0.39534883720930236,0.436046511627907,42361.35,-0.13233469063558367,-0.12051863941558194,2,2022-02-06,2022-02-07,2022-02-07,-352.34494409138506,-360.34494409138506,124.3,130.72,121.09,128.69,757105.369,0.03531777956556725,-353.1777956556725,-361.1777956556725,0.05156463679510903,0.051649235720032216,0.025824617860015997,2.0564,3,-358.28854409138506,-359.12139565567253
2022-02-07,EGLD,176.23,303731.2,176.31,667077.4,0.0004539522215287551,0.06134119913315672,-0.02166638307526514,0.0011633696411270122,0.41860465116279066,0.2790697674418605,0.3767441860465116,43829.99,-0.14747566389682476,-0.13233469063558367,1,2022-02-07,2022-02-08,2022-02-08,216.6638307526514,208.6638307526514,176.3,183.27,166.0,172.49,623778.0,-0.021610890527509974,216.10890527509974,208.10890527509974,0.03947592309001191,0.03953488372093017,0.05842314237095869,3.0000000000000004,3,211.6638307526514,211.10890527509974
2022-02-07,IOST,0.03001,259076708.0,0.030027,956301842.0,0.0005664778407198642,0.045180827735041174,-0.01765078096379935,0.0015656761244622923,0.4883720930232558,0.011627906976744207,0.3453488372093023,43829.99,-0.14747566389682476,-0.13233469063558367,2,2022-02-07,2022-02-08,2022-02-08,176.50780963799352,168.50780963799352,0.030027,0.031195,0.028412,0.029497,1288595220.0,-0.01765078096379935,176.50780963799352,168.50780963799352,0.03889832484097644,0.03889832484097644,0.053784926899124175,3.0000000000000004,3,171.50780963799352,171.50780963799352
2022-02-08,XTZ,4.394,11811170.1,4.395,77504579.0,0.00022758306781962807,0.06056949806949796,0.009783845278725778,0.0011177240258684643,0.40697674418604646,0.4767441860465116,0.427906976744186,44021.57,-0.18312224874116245,-0.14747566389682476,1,2022-02-08,2022-02-09,2022-02-09,-97.83845278725778,-105.83845278725778,4.396,4.6,4.319,4.438,66598105.0,0.009554140127388422,-95.54140127388422,-103.54140127388422,0.04664391353811159,0.046405823475887065,0.01751592356687892,0.8037000000000001,3,-105.03475278725777,-102.73770127388421
2022-02-08,BEL,1.045,3017856.0,1.0475,21980462.0,0.002392344497607817,-0.023401081484243802,0.0365632458233891,0.0029650382226491905,0.5,0.15116279069767447,0.3953488372093023,44021.57,-0.18312224874116245,-0.14747566389682476,2,2022-02-08,2022-02-09,2022-02-09,-365.632458233891,-373.632458233891,1.0476,1.1372,1.0327,1.0858,27623661.0,0.036464299350897234,-364.6429935089723,-372.6429935089723,0.0856324582338901,0.08552882779686888,0.014222985872470506,2.9982,3,-370.634258233891,-369.6447935089723
2022-02-09,PEOPLE,0.086,973909797.6,0.08608,4785048264.0,0.0009302325581396584,0.07883193382629416,-0.13545539033457255,0.001509918713252077,0.4651162790697675,0.4534883720930233,0.4616279069767442,44358.08,-0.18785963766151348,-0.18312224874116245,1,2022-02-09,2022-02-10,2022-02-10,1354.5539033457255,1346.5539033457255,0.08601,0.08985,0.07172,0.07442,6410752104.0,-0.13475177304964547,1347.5177304964548,1339.5177304964548,0.04379646840148688,0.04464597139867443,0.1661434716893384,2.1207000000000003,3,1348.6746033457255,1341.6384304964547
2022-02-09,COTI,0.3215,28485202.0,0.32167,134092582.0,0.0005287713841368693,0.05045392201685073,-0.039916684801193814,0.0017934997745970081,0.5,0.33720930232558144,0.4511627906976744,44358.08,-0.18785963766151348,-0.18312224874116245,2,2022-02-09,2022-02-10,2022-02-10,399.16684801193816,391.16684801193816,0.32168,0.33871,0.30661,0.30883,251198824.0,-0.03994653071375287,399.4653071375287,391.4653071375287,0.05297354431560297,0.05294081074359602,0.0468477990549615,-5.840599999999999,3,385.32624801193816,385.62470713752873
2022-02-10,ARPA,0.10393,431941715.1,0.10402,2751403370.0,0.0008659674781103314,0.20087739552066486,-0.1671793885791194,0.0019368169419278461,0.4883720930232558,0.5,0.491860465116279,43471.29,-0.2301491272623849,-0.18785963766151348,1,2022-02-10,2022-02-11,2022-02-11,1671.793885791194,1663.793885791194,0.10402,0.1077,0.08511,0.08663,1902386375.0,-0.1671793885791194,1671.793885791194,1663.793885791194,0.035377811959238725,0.035377811959238725,0.18179196308402223,3.0000000000000004,3,1666.793885791194,1666.793885791194
2022-02-10,OGN,0.4072,51335872.0,0.4076,191910809.0,0.000982318271119871,0.004435682602267121,-0.07899901864573111,0.0016974774253267863,0.4767441860465116,0.43023255813953487,0.4627906976744186,43471.29,-0.2301491272623849,-0.18785963766151348,2,2022-02-10,2022-02-11,2022-02-11,789.9901864573111,781.9901864573111,0.4076,0.448,0.3655,0.3754,219017694.0,-0.07899901864573111,789.9901864573111,781.9901864573111,0.09911678115799805,0.09911678115799805,0.10328753680078517,-10.691799999999999,3,771.2983864573112,771.2983864573112
2022-02-11,IOTX,0.10196,742309548.0,0.10198,2343944104.0,0.00019615535504125269,-0.01582706041304771,-0.07776034516571884,0.0007731793266682113,0.4651162790697675,0.44252873563218387,0.4583400160384924,42366.0,-0.2833451516738237,-0.2301491272623849,1,2022-02-11,2022-02-12,2022-02-12,777.6034516571883,769.6034516571883,0.10197,0.10327,0.09262,0.09405,889720898.0,-0.07766990291262144,776.6990291262143,768.6990291262143,0.012649539125318743,0.012748847700303934,0.09169363538295583,1.6330000000000002,3,771.2364516571884,770.3320291262144
2022-02-11,ADA,1.079,131818725.2,1.0792,454032058.0,0.00018535681186281555,-0.061401982953557144,-0.019736842105263053,0.0007121943441502202,0.4418604651162791,0.22413793103448276,0.37654370489174016,42366.0,-0.2833451516738237,-0.2301491272623849,2,2022-02-11,2022-02-12,2022-02-12,197.36842105263054,189.36842105263054,1.0791,1.0914,1.028,1.0579,496201343.0,-0.01964600129737737,196.4600129737737,188.4600129737737,0.011304670126019323,0.011398387545176414,0.047354276712074816,0.24910000000000004,3,189.61752105263054,188.7091129737737
2022-02-12,PEOPLE,0.0682,1145710711.9,0.06827,6643723478.0,0.001026392961876842,0.04436285757992953,-0.08407792588252516,0.0013923330660946538,0.39534883720930236,0.4772727272727273,0.4199260042283298,42199.87,-0.28584989226669066,-0.2833451516738237,1,2022-02-12,2022-02-13,2022-02-13,840.7792588252516,832.7792588252516,0.06826,0.07187,0.06168,0.06253,4909912111.0,-0.08394374450629938,839.4374450629938,831.4374450629938,0.05273180020506829,0.052886024025783795,0.09639613243480816,0.5864,3,833.3656588252517,832.0238450629938
2022-02-12,SFP,0.8008,2747229.0,0.8015,19187199.0,0.0008741258741259165,0.0040085181009645865,-0.04766063630692452,0.0018665809082286599,0.4534883720930233,0.18181818181818177,0.3719873150105708,42199.87,-0.28584989226669066,-0.2833451516738237,2,2022-02-12,2022-02-13,2022-02-13,476.6063630692452,468.6063630692452,0.8015,0.81,0.7495,0.7633,17182833.0,-0.04766063630692452,476.6063630692452,468.6063630692452,0.010605115408608867,0.010605115408608867,0.06487835308795997,3.0000000000000004,3,471.6063630692452,471.6063630692452
2022-02-13,ETC,32.47,1833536.92,32.465,10184134.19,-0.00015398829688929635,0.025005525210747503,-0.03366702602803029,0.0006384075292800069,0.4534883720930233,0.4772727272727273,0.4606236786469345,42041.13,-0.30711370574527685,-0.28584989226669066,1,2022-02-13,2022-02-14,2022-02-14,336.6702602803029,328.6702602803029,32.466,33.287,30.352,31.372,8444075.37,-0.03369679048851104,336.96790488511044,328.96790488511044,0.025319574926844224,0.025287993593297475,0.06511427339370424,-0.37799999999999995,3,328.2922602803029,328.58990488511046
2022-02-13,BCH,333.6,65178.57,333.51,397933.718,-0.0002697841726619659,0.010330202968797275,-0.009534946478366502,0.0004161810047114544,0.37209302325581395,0.44318181818181823,0.3934196617336152,42041.13,-0.30711370574527685,-0.28584989226669066,2,2022-02-13,2022-02-14,2022-02-14,95.34946478366501,87.34946478366501,333.52,337.43,318.12,330.33,353629.339,-0.009564643799472305,95.64643799472306,87.64643799472306,0.011753770501634175,0.011723434876469208,0.04617414248021101,1.6517,3,89.00116478366502,89.29813799472306
2022-02-14,HBAR,0.2416,64232112.0,0.24167,233134053.0,0.00028973509933769346,0.06754130223517985,0.07125418959738483,0.0010368572687824717,0.4767441860465116,0.48863636363636365,0.4803118393234672,42525.14,-0.2894391308239693,-0.30711370574527685,1,2022-02-14,2022-02-15,2022-02-15,-712.5418959738483,-720.5418959738483,0.24164,0.265,0.24062,0.25889,431271361.0,0.07138718755173001,-713.8718755173002,-721.8718755173002,0.09653659949517945,0.09667273630193685,0.004221155437841406,-1.3035999999999999,3,-721.8454959738483,-723.1754755173001
2022-02-14,SFP,0.7931,3680028.0,0.7933,21208466.0,0.00025217500945653505,0.039303026333027624,0.07601159712592964,0.0010460720422205351,0.4883720930232558,0.375,0.45436046511627903,42525.14,-0.2894391308239693,-0.30711370574527685,2,2022-02-14,2022-02-15,2022-02-15,-760.1159712592964,-768.1159712592964,0.7934,0.8581,0.7897,0.8536,22810184.0,0.07587597680867164,-758.7597680867165,-766.7597680867165,0.08168410437413343,0.08154776909503392,0.004663473657675832,2.8935,3,-765.2224712592964,-763.8662680867164
2022-02-15,ALICE,8.78,6788463.67,8.786,34428277.9,0.0006833712984054929,0.18890392422192148,0.02287730480309591,0.0012080249102364936,0.4418604651162791,0.4772727272727273,0.4524841437632135,44529.6,-0.2586051272844443,-0.2894391308239693,1,2022-02-15,2022-02-16,2022-02-16,-228.7730480309591,-236.7730480309591,8.787,9.28,8.653,8.987,54225597.2,0.02276089677933313,-227.6089677933313,-235.6089677933313,0.056225813794673396,0.05610561056105601,0.015249800842153216,3.0000000000000004,3,-233.7730480309591,-232.6089677933313
2022-02-15,MTL,1.767,1172152.4,1.7682,10265968.0,0.0006791171477080305,0.10044809559372658,-0.04360366474380728,0.0017635745355555912,0.5,0.2954545454545454,0.4386363636363636,44529.6,-0.2586051272844443,-0.2894391308239693,2,2022-02-15,2022-02-16,2022-02-16,436.0366474380728,428.0366474380728,1.7682,1.7943,1.6546,1.6911,10737442.0,-0.04360366474380728,436.0366474380728,428.0366474380728,0.014760773668136995,0.014760773668136995,0.06424612600384572,2.4429,3,430.4795474380728,430.4795474380728
