sample_set,symbol,early,late,diff
S_all,NEAR,-2.0367470082373655,1.062334660961054,-3.0990816691984193
S_all,NEIRO,1.8517508930866855,-4.243824335562698,6.095575228649383
S_all,NEO,0.6169824942619773,0.7942427622611032,-0.17726026799912598
S_all,NEWT,-1.645435910024837,2.8195731251369347,-4.4650090351617715
S_all,NFP,0.3132071563057476,-1.0020734939674942,1.315280650273242
S_all,NIL,4.119425627544851,0.3877696893084225,3.731655938236429
S_all,NMR,2.884282827385082,1.1977551454029964,1.6865276819820856
S_all,NOM,1.6873289897145785,0.5401227834751396,1.1472062062394388
S_all,NOT,-0.6608094437005851,-1.039309974692026,0.3785005309914409
S_all,NTRN,1.8294264063897416,1.3912545585566183,0.43817184783312335
S_all,NXPC,-4.796896321165397,-0.39578518556158193,-4.401111135603815
S_all,OG,-1.374704021573929,2.548055878609022,-3.9227599001829514
S_all,OGN,4.581184760494979,-3.102497022173811,7.68368178266879
S_all,ONDO,0.4692193637195004,3.7209079496486726,-3.251688585929172
S_all,ONE,3.0910861899529625,-1.156558160731724,4.247644350684686
S_all,ONG,-0.15378026778408216,2.9760678420801465,-3.129848109864229
S_all,ONT,-4.350019787669308,4.987623459565983,-9.337643247235292
S_all,OP,-2.3395968518787105,-0.5668640579191333,-1.7727327939595772
S_all,OPEN,0.9071122021289688,-2.01359875122789,2.920710953356859
S_all,ORCA,0.1618827295148961,-2.87244870264239,3.034331432157286
S_all,ORDI,-0.28491183137509046,-3.83626902194235,3.551357190567259
S_all,OXT,-0.9645718247658421,-0.5890676194337978,-0.3755042053320443
S_all,PARTI,-2.073439502644027,2.0961735170599805,-4.169613019704007
S_all,PAXG,-1.9548369701891652,-1.3752945079425838,-0.5795424622465815
S_all,PENDLE,0.6158726730755357,-0.9457968516048367,1.5616695246803725
S_all,PENGU,-2.625865781234185,2.4985233492571495,-5.124389130491334
S_all,PEOPLE,2.8352057624274245,4.19585301295776,-1.3606472505303353
S_all,PHA,-0.8638272900536562,2.7378782870992,-3.601705577152856
S_all,PHB,0.8855340483566598,1.1956781931808411,-0.3101441448241813
S_all,PIXEL,-1.1192620495200496,2.817616679788984,-3.9368787293090337
S_all,PLUME,-0.49610512505768,0.4808341580048703,-0.9769392830625503
S_all,PNUT,2.43992121064771,-5.808845828913961,8.24876703956167
S_all,POL,-1.3829523331407352,-0.39349993651440174,-0.9894523966263334
S_all,POLYX,2.8679156168489257,0.8683307020120261,1.9995849148368996
S_all,PORTAL,-0.2514232480641673,2.737375846675451,-2.9887990947396186
S_all,POWR,2.1023928269591927,1.951404524524799,0.15098830243439365
S_all,PROM,2.881874636531255,-1.0422008225913024,3.9240754591225575
S_all,PROVE,2.897884314559359,-1.83246626422071,4.730350578780069
S_all,PUMP,1.125563277920838,1.2509776184037016,-0.1254143404828636
S_all,PUNDIX,-2.5552828804457994,3.4069352890983087,-5.9622181695441085
S_all,PYTH,1.895713829828429,-1.774838791297816,3.6705526211262454
S_all,QNT,-0.0062573378669116275,-3.7368412563377698,3.7305839184708582
S_all,QTUM,1.274459906153444,0.9273351692975395,0.3471247368559046
S_all,RARE,-0.9436094528495658,-5.1296911715571545,4.186081718707589
S_all,RDNT,-0.8189398449745029,1.7910422343805743,-2.609982079355077
S_all,RED,-1.56106405945681,-0.8848196640038745,-0.6762443954529355
S_all,RENDER,-3.1081863208985485,-3.055823942022525,-0.05236237887602346
S_all,RESOLV,1.6890832803048288,-0.618834792091695,2.307918072396524
S_all,REZ,-0.9736816417027581,-1.498534498829968,0.52485285712721
S_all,RIF,1.9832800811886033,1.369957701537306,0.6133223796512974
S_all,RLC,-2.640015677016974,0.9367945383738765,-3.5768102153908505
S_all,RONIN,0.03250059179342846,-1.8075803194966675,1.840080911290096
S_all,ROSE,0.15342236212403737,1.1300514115456466,-0.9766290494216092
S_all,RPL,2.6126359825734693,1.142764047862474,1.4698719347109952
S_all,RSR,-1.4468583327225586,0.1246714346146518,-1.5715297673372104
S_all,RUNE,-0.339622157158743,-3.2564100947909957,2.916787937632253
S_all,RVN,-0.5952015846438801,-2.266421047341666,1.6712194626977859
S_all,S,-1.3638835098358555,0.09750078704101156,-1.461384296876867
S_all,SAGA,-0.5598503608046643,1.878946698957684,-2.438797059762348
S_all,SAHARA,-3.7381538988556446,-2.0327655277133045,-1.70538837114234
S_all,SAND,-0.5364387991434766,-1.7233564002669197,1.1869176011234432
S_all,SANTOS,0.6390988451844872,2.0857916218350105,-1.4466927766505233
S_all,SCR,-2.341871613953098,3.4758885742834162,-5.817760188236514
S_all,SCRT,-0.09447871726410675,0.4091421229851453,-0.503620840249252
S_all,SEI,-1.1884851147999118,2.3521008732970103,-3.540585988096922
