timestamp,binance_open,premium_pct,funding_rate,fr_lagged,signal,position,funding_ret,strategy_ret,equity
2024-01-02 09:00:00+00:00,45816.8,-0.00041569630771587374,0.00035179,0.00035179,0.0,0.0,0.0,0.0,1.0
2024-01-02 10:00:00+00:00,45730.0,-0.0007517133676627763,0.00035179,0.00035179,0.0,0.0,0.0,0.0,1.0
2024-01-02 11:00:00+00:00,45655.7,2.2643931866017653e-05,0.00035179,0.00035179,0.0,0.0,0.0,0.0,1.0
2024-01-02 12:00:00+00:00,45486.8,-0.00034836214670441734,0.00035179,0.00035179,0.0,0.0,0.0,0.0,1.0
2024-01-02 13:00:00+00:00,45355.1,0.0001039698990725757,0.00035179,0.00035179,0.0,0.0,0.0,0.0,1.0
2024-01-02 14:00:00+00:00,45686.2,0.00015896285567951196,0.00035179,0.00035179,0.0,0.0,0.0,0.0,1.0
2024-01-02 15:00:00+00:00,45293.5,0.0004699767776179531,0.00035179,0.00035179,0.0,0.0,0.0,0.0,1.0
2024-01-02 16:00:00+00:00,45215.0,4.582163926913907e-05,0.0005373,0.00035179,0.0,0.0,-0.0,0.0,1.0
2024-01-02 17:00:00+00:00,45393.4,-7.222029634768035e-05,0.0005373,0.0005373,0.0,0.0,0.0,0.0,1.0
2024-01-02 18:00:00+00:00,45001.3,-0.0003642479364447393,0.0005373,0.0005373,0.0,0.0,0.0,0.0,1.0
2024-01-02 19:00:00+00:00,45188.9,-0.000387148017003347,0.0005373,0.0005373,0.0,0.0,0.0,0.0,1.0
2024-01-02 20:00:00+00:00,45073.3,-0.0005184583671684617,0.0005373,0.0005373,0.0,0.0,0.0,0.0,1.0
2024-01-02 21:00:00+00:00,44825.1,-0.0005859816188683586,0.0005373,0.0005373,0.0,0.0,0.0,0.0,1.0
2024-01-02 22:00:00+00:00,45154.9,-0.00013242472787378112,0.0005373,0.0005373,0.0,0.0,0.0,0.0,1.0
2024-01-02 23:00:00+00:00,45006.7,-0.00015562541407476704,0.0005373,0.0005373,0.0,0.0,0.0,0.0,1.0
2024-01-03 00:00:00+00:00,44979.7,-0.00025681841830849095,0.00021159,0.0005373,0.0,0.0,-0.0,0.0,1.0
2024-01-03 01:00:00+00:00,45168.0,-0.0001473059332536275,0.00021159,0.00021159,0.0,0.0,0.0,0.0,1.0
2024-01-03 02:00:00+00:00,45347.8,-0.0002853504646600502,0.00021159,0.00021159,0.0,0.0,0.0,0.0,1.0
2024-01-03 03:00:00+00:00,45312.6,-0.00023952598139431736,0.00021159,0.00021159,0.0,0.0,0.0,0.0,1.0
2024-01-03 04:00:00+00:00,45297.8,-0.00034764301573686485,0.00021159,0.00021159,0.0,0.0,0.0,0.0,1.0
2024-01-03 05:00:00+00:00,45218.8,-0.00034203539823007834,0.00021159,0.00021159,0.0,0.0,0.0,0.0,1.0
2024-01-03 06:00:00+00:00,45200.0,-0.00041179206705066473,0.00021159,0.00021159,0.0,0.0,0.0,0.0,1.0
2024-01-03 07:00:00+00:00,45362.8,-6.595544343379611e-05,0.00021159,0.00021159,0.0,0.0,0.0,0.0,1.0
2024-01-03 08:00:00+00:00,45030.5,-0.00010702258309169821,0.00017123,0.00021159,0.0,0.0,-0.0,0.0,1.0
2024-01-03 09:00:00+00:00,45224.1,-0.00044051504340136827,0.00017123,0.00017123,0.0,0.0,0.0,0.0,1.0
2024-01-03 10:00:00+00:00,45378.6,-0.00026828582622950847,0.00017123,0.00017123,0.0,0.0,0.0,0.0,1.0
2024-01-03 11:00:00+00:00,45175.7,0.00018660428229377857,0.00017123,0.00017123,0.0,0.0,0.0,0.0,1.0
2024-01-03 12:00:00+00:00,43728.9,0.0004509788343713961,0.00017123,0.00017123,0.0,0.0,0.0,0.0,1.0
2024-01-03 13:00:00+00:00,42795.8,0.0005337789717880792,0.00017123,0.00017123,0.0,0.0,0.0,0.0,1.0
2024-01-03 14:00:00+00:00,42545.7,5.236458069246552e-05,0.00017123,0.00017123,0.0,0.0,0.0,0.0,1.0
2024-01-03 15:00:00+00:00,42204.1,7.788161993760312e-05,0.00017123,0.00017123,0.0,0.0,0.0,0.0,1.0
2024-01-03 16:00:00+00:00,43014.0,0.0003836388493625442,0.0001,0.00017123,0.0,0.0,-0.0,-0.0,1.0
2024-01-03 17:00:00+00:00,43009.1,0.0004052243414229828,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-03 18:00:00+00:00,42914.5,-0.00010504499900620967,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-03 19:00:00+00:00,42267.6,0.0002974150477459414,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-03 20:00:00+00:00,42600.4,0.00036161921145949627,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-03 21:00:00+00:00,42724.6,0.0003750544527816313,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-03 22:00:00+00:00,42927.1,0.0002509730174768965,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-03 23:00:00+00:00,42753.6,0.0003019871877152358,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 00:00:00+00:00,42849.5,0.0003700732684441821,0.0001,0.0001,0.0,0.0,-0.0,0.0,1.0
2024-01-04 01:00:00+00:00,42883.4,0.000472884077852731,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 02:00:00+00:00,42716.6,0.00039929549720763013,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 03:00:00+00:00,43151.1,0.0004278796649319627,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 04:00:00+00:00,43119.6,0.0006037844262543057,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 05:00:00+00:00,43161.1,0.0006343870177558664,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 06:00:00+00:00,43191.3,0.0006820545968024838,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 07:00:00+00:00,43163.8,0.00046779661016960183,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 08:00:00+00:00,42775.1,0.0005121480586205429,0.0001,0.0001,0.0,0.0,-0.0,0.0,1.0
2024-01-04 09:00:00+00:00,42858.7,0.0006592190717935598,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 10:00:00+00:00,43020.7,0.0007342856148249144,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 11:00:00+00:00,43089.6,0.0008768598830237728,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 12:00:00+00:00,43188.2,0.001023827853096293,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 13:00:00+00:00,43386.2,0.0010804213712560795,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 14:00:00+00:00,43344.3,0.0009085497092091721,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 15:00:00+00:00,43674.0,0.0010267784174489147,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 16:00:00+00:00,44050.4,0.0012051073597627582,0.0001,0.0001,0.0,0.0,-0.0,-0.0,1.0
2024-01-04 17:00:00+00:00,43913.2,0.0015810654116363843,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 18:00:00+00:00,43983.0,0.001190968075880594,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 19:00:00+00:00,44048.2,0.0012930602957907933,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 20:00:00+00:00,43950.0,0.0010506225533641889,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 21:00:00+00:00,44116.6,0.0012578177570830018,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 22:00:00+00:00,44434.1,0.001277992042733711,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-04 23:00:00+00:00,44311.8,0.0011211087400722075,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 00:00:00+00:00,44143.8,0.0013861901261098541,0.0001,0.0001,0.0,0.0,-0.0,0.0,1.0
2024-01-05 01:00:00+00:00,44207.4,0.0015326977832599287,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 02:00:00+00:00,43373.5,0.0010508798705477496,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 03:00:00+00:00,43506.5,0.0009657434821517263,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 04:00:00+00:00,43469.5,0.0008699382646657483,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 05:00:00+00:00,43589.3,0.0007059357257093168,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 06:00:00+00:00,43643.1,0.0007414266133611846,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 07:00:00+00:00,43847.8,0.0009300976019885887,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 08:00:00+00:00,43769.6,0.0009516847484491997,0.0001,0.0001,0.0,0.0,-0.0,0.0,1.0
2024-01-05 09:00:00+00:00,43911.6,0.0007234788596486297,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 10:00:00+00:00,44147.8,0.0006713547659542574,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 11:00:00+00:00,43628.3,0.0008901094130897569,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 12:00:00+00:00,43769.9,0.0009143596861276304,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 13:00:00+00:00,43877.7,0.0010923494608741091,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 14:00:00+00:00,43978.6,0.0006415326882749373,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 15:00:00+00:00,43483.4,0.0006954790413655765,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 16:00:00+00:00,43495.1,0.0008327009217783399,0.0001,0.0001,0.0,0.0,-0.0,-0.0,1.0
2024-01-05 17:00:00+00:00,43220.7,0.0008957996491105735,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 18:00:00+00:00,43603.6,0.0009003678527854664,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 19:00:00+00:00,43604.4,0.0005573522328494729,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 20:00:00+00:00,43599.0,0.000778583714813541,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 21:00:00+00:00,43951.7,0.0008637524410395336,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 22:00:00+00:00,43936.3,0.0010328858480310732,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-05 23:00:00+00:00,43964.3,0.0009330530474294108,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 00:00:00+00:00,44145.3,0.0009617392093677068,0.0001,0.0001,0.0,0.0,-0.0,-0.0,1.0
2024-01-06 01:00:00+00:00,44066.0,0.0011783037430479482,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 02:00:00+00:00,43961.5,0.0010662845870512694,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 03:00:00+00:00,43900.1,0.001081824349243421,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 04:00:00+00:00,43925.8,0.0009304213577310261,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 05:00:00+00:00,43851.2,0.0009897953812600946,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 06:00:00+00:00,43695.8,0.0009439563322393152,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 07:00:00+00:00,43455.4,0.0011746969318573441,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 08:00:00+00:00,43645.4,0.0009163289172260392,0.0001,0.0001,0.0,0.0,-0.0,0.0,1.0
2024-01-06 09:00:00+00:00,43696.1,0.000734418238129475,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 10:00:00+00:00,43653.7,0.0006987133421521019,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 11:00:00+00:00,43694.6,0.0008321654621565866,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 12:00:00+00:00,43669.2,0.000866825355329448,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 13:00:00+00:00,43607.3,0.0007484920322555766,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 14:00:00+00:00,43701.1,0.000799098219256722,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 15:00:00+00:00,43824.5,0.0008672338795721046,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 16:00:00+00:00,43863.6,0.0008302671353732638,0.0001,0.0001,0.0,0.0,-0.0,0.0,1.0
2024-01-06 17:00:00+00:00,43865.4,0.0008225266763872696,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 18:00:00+00:00,43962.0,0.0008169537218676304,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 19:00:00+00:00,43992.7,0.0008172450550754107,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 20:00:00+00:00,43903.6,0.0009466774997488603,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 21:00:00+00:00,43816.3,0.0008682513963806926,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 22:00:00+00:00,43881.3,0.0009451554513995042,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-06 23:00:00+00:00,43865.7,0.0008130728648876318,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 00:00:00+00:00,43956.6,0.0006441669122145832,0.0001,0.0001,0.0,0.0,-0.0,0.0,1.0
2024-01-07 01:00:00+00:00,44119.1,0.0007893252292912045,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 02:00:00+00:00,43961.5,0.0007990420601171611,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 03:00:00+00:00,43927.7,0.0007588103019764425,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 04:00:00+00:00,43937.1,0.0006937183485320464,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 05:00:00+00:00,43994.8,0.0007235576703950031,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 06:00:00+00:00,43880.5,0.0008387973300254536,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 07:00:00+00:00,44015.3,0.0009704684433249344,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 08:00:00+00:00,44071.6,0.0008298132920092627,0.0001,0.0001,0.0,0.0,-0.0,-0.0,1.0
2024-01-07 09:00:00+00:00,44010.0,0.0009336793934839882,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 10:00:00+00:00,43923.0,0.0008397912239426208,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 11:00:00+00:00,43951.3,0.0008668906342217397,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 12:00:00+00:00,44054.0,0.0009162698583740081,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 13:00:00+00:00,44080.9,0.000424940661439166,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 14:00:00+00:00,44406.3,0.000623578425853033,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 15:00:00+00:00,44405.0,0.000993982059725118,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 16:00:00+00:00,44034.9,0.0009350796047433718,0.0001,0.0001,0.0,0.0,-0.0,-0.0,1.0
2024-01-07 17:00:00+00:00,43910.8,0.0008144124676834341,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 18:00:00+00:00,44056.3,0.0009512792596626518,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 19:00:00+00:00,44088.1,0.0008103746032894765,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 20:00:00+00:00,44238.8,0.0008798817453445906,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 21:00:00+00:00,44108.2,0.0008679566157381302,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 22:00:00+00:00,44218.7,0.0009292768971500553,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-07 23:00:00+00:00,43851.3,0.0007600718629956482,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 00:00:00+00:00,43916.9,0.0007205113039809863,0.0001,0.0001,0.0,0.0,-0.0,-0.0,1.0
2024-01-08 01:00:00+00:00,43621.9,0.0009656905259352033,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 02:00:00+00:00,43699.3,0.0010271065718212569,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 03:00:00+00:00,43354.8,0.0008581234382867287,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 04:00:00+00:00,43502.0,0.0007626529493149903,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 05:00:00+00:00,43584.8,0.0007013442431327288,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 06:00:00+00:00,43630.5,0.0007177676537586386,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 07:00:00+00:00,43900.0,0.0005571980896066364,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 08:00:00+00:00,43969.9,0.0006653441867889853,0.0001,0.0001,0.0,0.0,-0.0,-0.0,1.0
2024-01-08 09:00:00+00:00,43857.0,0.000655590706441167,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 10:00:00+00:00,43716.3,0.0005312874305831716,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 11:00:00+00:00,44081.6,0.0004818850644754402,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 12:00:00+00:00,44637.2,0.0014415924474922015,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 13:00:00+00:00,45102.9,0.0009551183433929022,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 14:00:00+00:00,44915.9,0.0008475579123639054,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 15:00:00+00:00,44787.4,0.000730048744040479,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 16:00:00+00:00,44969.7,0.0009359312137289244,0.0001,0.0001,0.0,0.0,-0.0,-0.0,1.0
2024-01-08 17:00:00+00:00,44939.3,0.001472514953004822,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 18:00:00+00:00,45643.5,0.0013010376792093048,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 19:00:00+00:00,46969.9,0.000499928733563415,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 20:00:00+00:00,47007.1,0.0004100769081185618,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 21:00:00+00:00,46796.1,0.0006116311863946233,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 22:00:00+00:00,47087.2,0.0006981315090872631,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-08 23:00:00+00:00,47011.3,0.0004768727367172598,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 00:00:00+00:00,46972.6,0.0005145408119546779,0.0001,0.0001,0.0,0.0,-0.0,-0.0,1.0
2024-01-09 01:00:00+00:00,46682.3,0.0002166402933767575,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 02:00:00+00:00,46575.0,0.0005691691156826106,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 03:00:00+00:00,46787.5,0.0006801213650153848,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 04:00:00+00:00,46932.7,0.0004967269433240329,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 05:00:00+00:00,46806.4,0.00045760615050061126,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 06:00:00+00:00,46721.3,0.00041180053211364864,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 07:00:00+00:00,46794.5,0.00014581242928213278,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 08:00:00+00:00,46841.0,0.0004566916278929689,0.0001,0.0001,0.0,0.0,-0.0,-0.0,1.0
2024-01-09 09:00:00+00:00,46552.3,0.000383243938422817,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 10:00:00+00:00,46497.8,0.0003113031459700544,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 11:00:00+00:00,46449.9,0.00041566218546496003,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 12:00:00+00:00,46624.4,0.000397830018083134,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 13:00:00+00:00,46175.9,0.00048617071702161674,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 14:00:00+00:00,46835.3,0.00031056767733605994,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 15:00:00+00:00,46559.9,0.00016130133478986508,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 16:00:00+00:00,46868.9,0.0004377286721877205,0.0001,0.0001,0.0,0.0,-0.0,0.0,1.0
2024-01-09 17:00:00+00:00,46901.2,0.00042745104754393637,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 18:00:00+00:00,46718.7,0.0002935022168100154,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 19:00:00+00:00,46643.5,0.00035414466596250804,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 20:00:00+00:00,46873.5,0.0003261421945659482,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 21:00:00+00:00,46636.1,-0.0006765646795833247,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 22:00:00+00:00,45450.1,0.0005915586142479778,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-09 23:00:00+00:00,46250.6,0.00021858871492397292,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-10 00:00:00+00:00,46113.9,-5.6035356783890045e-05,0.0001,0.0001,0.0,0.0,-0.0,-0.0,1.0
2024-01-10 01:00:00+00:00,45863.9,-6.35550796179718e-05,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-10 02:00:00+00:00,45944.5,0.00011959121548166252,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
2024-01-10 03:00:00+00:00,45989.9,-2.7528742608362577e-05,0.0001,0.0001,0.0,0.0,0.0,0.0,1.0
