timestamp,binance_open,coinbase_premium,signal,position,strategy_ret,equity
2024-01-03 09:00:00+00:00,45224.1,-19.989999999997963,-1.0,-1.0,-0.0034046885536352933,0.9121876439051814
2024-01-03 10:00:00+00:00,45378.6,-12.119999999995343,-1.0,-1.0,0.004491352651978975,0.9162846002987374
2024-01-03 11:00:00+00:00,45175.7,8.159999999996217,1.0,-1.0,0.0330856710322005,0.9466004911560927
2024-01-03 12:00:00+00:00,43728.9,19.299999999995634,1.0,1.0,-0.022338291152990353,0.9254550537790842
2024-01-03 13:00:00+00:00,42795.8,22.710000000006403,1.0,1.0,-0.005844031423644536,0.9200466653636286
2024-01-03 14:00:00+00:00,42545.7,2.209999999999127,1.0,1.0,-0.008029013507828031,0.9126595982595919
2024-01-03 15:00:00+00:00,42204.1,3.349999999998545,1.0,1.0,0.019190078689037326,0.9301736077664986
2024-01-03 16:00:00+00:00,43014.0,16.5,1.0,1.0,-0.00011391639931190856,0.9300676457383669
2024-01-03 17:00:00+00:00,43009.1,17.389999999999418,1.0,1.0,-0.0021995345171137437,0.9280219298483147
2024-01-03 18:00:00+00:00,42914.5,-4.439999999995052,-1.0,1.0,-0.015074159083759642,0.9140327796445635
2024-01-03 19:00:00+00:00,42267.6,12.669999999998254,1.0,-1.0,-0.008812133219406437,0.9059782010234313
2024-01-03 20:00:00+00:00,42600.4,15.44999999999709,1.0,1.0,0.0019154655824827902,0.9077135710859715
2024-01-03 21:00:00+00:00,42724.6,16.099999999998545,1.0,1.0,0.004739658182873585,0.9120158231408745
2024-01-03 22:00:00+00:00,42927.1,10.730000000003201,1.0,1.0,-0.004041735873143049,0.908329696071612
2024-01-03 23:00:00+00:00,42753.6,12.940000000002328,1.0,1.0,0.0022430859623516763,0.9103671576620573
2024-01-04 00:00:00+00:00,42849.5,15.869999999995343,1.0,1.0,0.0007911410868270963,0.9110873865245818
2024-01-04 01:00:00+00:00,42883.4,20.200000000004366,1.0,1.0,-0.003889616961341713,0.9075436055726913
2024-01-04 02:00:00+00:00,42716.6,17.2300000000032,1.0,1.0,0.010171689694404407,0.9167748575127177
2024-01-04 03:00:00+00:00,43151.1,18.450000000004366,1.0,1.0,-0.0007299929781627856,0.9161056183041772
2024-01-04 04:00:00+00:00,43119.6,26.060000000004948,1.0,1.0,0.0009624393547249532,0.9169873144043178
2024-01-04 05:00:00+00:00,43161.1,27.39999999999418,1.0,1.0,0.0006997041317298169,0.9176289342169504
2024-01-04 06:00:00+00:00,43191.3,29.44000000000233,1.0,1.0,-0.0006367022988426063,0.9170446777650499
2024-01-04 07:00:00+00:00,43163.8,20.010000000002037,1.0,1.0,-0.009005231235433508,0.9087864783885521
2024-01-04 08:00:00+00:00,42775.1,21.950000000004366,1.0,1.0,0.001954408055153456,0.9105626180023292
2024-01-04 09:00:00+00:00,42858.7,28.360000000000582,1.0,1.0,0.0037798626649898637,0.9140044196462516
2024-01-04 10:00:00+00:00,43020.7,31.639999999999418,1.0,1.0,0.0016015546004597425,0.9154682476293765
2024-01-04 11:00:00+00:00,43089.6,37.87000000000262,1.0,1.0,0.002288255170621145,0.9175630725805539
2024-01-04 12:00:00+00:00,43188.2,44.42000000000553,1.0,1.0,0.004584585604401115,0.9217697190342368
2024-01-04 13:00:00+00:00,43386.2,46.830000000001746,1.0,1.0,-0.0009657448681837932,0.9208795246584323
2024-01-04 14:00:00+00:00,43344.3,39.68000000000029,1.0,1.0,0.007606536499608962,0.9278842283744891
2024-01-04 15:00:00+00:00,43674.0,45.229999999995925,1.0,1.0,0.008618399963364887,0.9358811057743187
2024-01-04 16:00:00+00:00,44050.4,52.919999999998254,1.0,1.0,-0.003114614169224428,0.9329661972215646
2024-01-04 17:00:00+00:00,43913.2,69.54000000000087,1.0,1.0,0.0015894992849529999,0.9344491463249336
2024-01-04 18:00:00+00:00,43983.0,52.4600000000064,1.0,1.0,0.0014823909237660082,0.9358343652581665
2024-01-04 19:00:00+00:00,44048.2,56.830000000001746,1.0,1.0,-0.002229376001743444,0.9337480385826532
2024-01-04 20:00:00+00:00,43950.0,46.35000000000582,1.0,1.0,0.003790671217292374,0.9372875703967117
2024-01-04 21:00:00+00:00,44116.6,55.88999999999942,1.0,1.0,0.007196837471609374,0.9440330767050165
2024-01-04 22:00:00+00:00,44434.1,56.63000000000466,1.0,1.0,-0.0027523906189164116,0.9414347289207468
2024-01-04 23:00:00+00:00,44311.8,49.48999999999796,1.0,1.0,-0.003791315180155186,0.9378654531418642
2024-01-05 00:00:00+00:00,44143.8,61.279999999998836,1.0,1.0,0.0014407459258152233,0.9392166789724412
2024-01-05 01:00:00+00:00,44207.4,66.4800000000032,1.0,1.0,-0.018863357718391094,0.9214998987819047
2024-01-05 02:00:00+00:00,43373.5,45.720000000001164,1.0,1.0,0.003066388463001557,0.9243255754401867
2024-01-05 03:00:00+00:00,43506.5,41.9800000000032,1.0,1.0,-0.0008504476342615641,0.9235394849412661
2024-01-05 04:00:00+00:00,43469.5,37.919999999998254,1.0,1.0,0.0027559553249980606,0.926084718502636
2024-01-05 05:00:00+00:00,43589.3,30.810000000004948,1.0,1.0,0.0012342478544045132,0.9272277365794447
2024-01-05 06:00:00+00:00,43643.1,32.51000000000204,1.0,1.0,0.0046903175988874946,0.9315767291504998
2024-01-05 07:00:00+00:00,43847.8,40.70999999999913,1.0,1.0,-0.0017834418146407405,0.9299153162581866
2024-01-05 08:00:00+00:00,43769.6,41.79000000000087,1.0,1.0,0.0032442608568503672,0.9329322041189086
2024-01-05 09:00:00+00:00,43911.6,31.939999999995052,1.0,1.0,0.005378988695470044,0.9379504358985042
2024-01-05 10:00:00+00:00,44147.8,29.290000000000873,1.0,1.0,-0.011767290782326634,0.9269133003798765
2024-01-05 11:00:00+00:00,43628.3,38.95999999999913,1.0,1.0,0.0032455997597888864,0.9299216899649345
2024-01-05 12:00:00+00:00,43769.9,40.12000000000262,1.0,1.0,0.0024628797415573445,0.9322119752563839
2024-01-05 13:00:00+00:00,43877.7,48.04000000000087,1.0,1.0,0.002299573587494441,0.9343556652926295
2024-01-05 14:00:00+00:00,43978.6,27.900000000001455,1.0,1.0,-0.01126002191975184,0.9238348000205902
2024-01-05 15:00:00+00:00,43483.4,30.25,1.0,1.0,0.0002690681961392549,0.9240833745837623
2024-01-05 16:00:00+00:00,43495.1,35.98999999999796,1.0,1.0,-0.006308756618561673,0.9182535574782542
2024-01-05 17:00:00+00:00,43220.7,39.05999999999767,1.0,1.0,0.00885918090174398,0.926388531857624
2024-01-05 18:00:00+00:00,43603.6,39.26000000000204,1.0,1.0,1.834710895431968e-05,0.9264055284089521
2024-01-05 19:00:00+00:00,43604.4,24.30000000000291,1.0,1.0,-0.00012384071332249835,0.926290801687488
2024-01-05 20:00:00+00:00,43599.0,34.220000000001164,1.0,1.0,0.008089635083373459,0.9337841562542253
2024-01-05 21:00:00+00:00,43951.7,37.950000000004366,1.0,1.0,-0.00035038462676062476,0.9334569726411611
2024-01-05 22:00:00+00:00,43936.3,45.41000000000349,1.0,1.0,0.0006372862530528156,0.9340518519376416
2024-01-05 23:00:00+00:00,43964.3,41.18999999999505,1.0,1.0,0.0041169767288458115,0.9378973216756042
2024-01-06 00:00:00+00:00,44145.3,42.37999999999738,1.0,1.0,-0.0017963407203032133,0.936212538525215
2024-01-06 01:00:00+00:00,44066.0,51.80000000000291,1.0,1.0,-0.002371442835746418,0.9339923640079935
2024-01-06 02:00:00+00:00,43961.5,46.81000000000495,1.0,1.0,-0.0013966766375124173,0.9326878786935685
2024-01-06 03:00:00+00:00,43900.1,47.5199999999968,1.0,1.0,0.0005854200787698272,0.9332338929049809
2024-01-06 04:00:00+00:00,43925.8,40.80000000000291,1.0,1.0,-0.0016983185280633473,0.9316489644936438
2024-01-06 05:00:00+00:00,43851.2,43.25,1.0,1.0,-0.0035438026781478005,0.9283473843981775
2024-01-06 06:00:00+00:00,43695.8,41.0199999999968,1.0,1.0,-0.005501672929663748,0.92323992072411
2024-01-06 07:00:00+00:00,43455.4,51.2699999999968,1.0,1.0,0.004372298954790521,0.9272766016645129
2024-01-06 08:00:00+00:00,43645.4,40.04000000000087,1.0,1.0,0.0011616344448670546,0.9283537581049256
2024-01-06 09:00:00+00:00,43696.1,32.06000000000495,1.0,1.0,-0.0009703383139456623,0.927452940884541
2024-01-06 10:00:00+00:00,43653.7,30.529999999998836,1.0,1.0,0.0009369194363821887,0.9283218895711856
2024-01-06 11:00:00+00:00,43694.6,36.34000000000378,1.0,1.0,-0.0005813075299923032,0.9277822490665212
2024-01-06 12:00:00+00:00,43669.2,37.799999999995634,1.0,1.0,-0.0014174750167164074,0.9264671409075165
2024-01-06 13:00:00+00:00,43607.3,32.7100000000064,1.0,1.0,0.002151015999614536,0.9284599865507257
2024-01-06 14:00:00+00:00,43701.1,35.0199999999968,1.0,1.0,0.0028237275491922453,0.9310817045930716
2024-01-06 15:00:00+00:00,43824.5,38.04000000000087,1.0,1.0,0.0008921950050770899,0.9319124110392282
2024-01-06 16:00:00+00:00,43863.6,36.419999999998254,1.0,1.0,4.1036303449759615e-05,0.9319506532797162
2024-01-06 17:00:00+00:00,43865.4,36.16000000000349,1.0,1.0,0.0022021912486833717,0.9340029868525735
2024-01-06 18:00:00+00:00,43962.0,35.94000000000233,1.0,1.0,0.0006983303762340132,0.934655229509786
2024-01-06 19:00:00+00:00,43992.7,35.88000000000466,1.0,1.0,-0.0020253360216581084,0.9327622386056287
2024-01-06 20:00:00+00:00,43903.6,41.479999999995925,1.0,1.0,-0.0019884474166126376,0.9309074899419595
2024-01-06 21:00:00+00:00,43816.3,38.099999999998545,1.0,1.0,0.0014834661986520281,0.9322884597373604
2024-01-06 22:00:00+00:00,43881.3,41.45999999999913,1.0,1.0,-0.00035550450875443396,0.9319570269864641
2024-01-06 23:00:00+00:00,43865.7,35.74000000000524,1.0,1.0,0.0020722341145815726,0.9338882601311095
2024-01-07 00:00:00+00:00,43956.6,28.419999999998254,1.0,1.0,0.003696828235122851,0.937340684619612
2024-01-07 01:00:00+00:00,44119.1,34.700000000004366,1.0,1.0,-0.003572149023892135,0.9339923640079936
2024-01-07 02:00:00+00:00,43961.5,35.099999999998545,1.0,1.0,-0.000768854565927124,0.9332742597143849
2024-01-07 03:00:00+00:00,43927.7,33.34000000000378,1.0,1.0,0.00021398798480243286,0.9334739691924892
2024-01-07 04:00:00+00:00,43937.1,30.5199999999968,1.0,1.0,0.0013132409740288509,0.9346998454570221
2024-01-07 05:00:00+00:00,43994.8,31.75,1.0,1.0,-0.0025980343131462025,0.9322714631860323
2024-01-07 06:00:00+00:00,43880.5,36.919999999998254,1.0,1.0,0.0030719795809073247,0.9351353820848024
2024-01-07 07:00:00+00:00,44015.3,42.7699999999968,1.0,1.0,0.0012791006763557267,0.9363315143845112
2024-01-07 08:00:00+00:00,44071.6,36.5199999999968,1.0,1.0,-0.0013977255193821092,0.9350227799322544
2024-01-07 09:00:00+00:00,44010.0,41.01000000000204,1.0,1.0,-0.001976823449216125,0.933174404975333
2024-01-07 10:00:00+00:00,43923.0,36.90999999999622,1.0,1.0,0.0006443093595611682,0.9337756579785615
2024-01-07 11:00:00+00:00,43951.3,38.19000000000233,1.0,1.0,0.002336677185885261,0.935957590255295
2024-01-07 12:00:00+00:00,44054.0,40.38999999999942,1.0,1.0,0.0006106142461523856,0.9365290992936993
2024-01-07 13:00:00+00:00,44080.9,18.87000000000262,1.0,1.0,0.007381881948871349,0.9434424465463682
2024-01-07 14:00:00+00:00,44406.3,27.69000000000233,1.0,1.0,-2.9275125376426736e-05,0.9434148271504601
2024-01-07 15:00:00+00:00,44405.0,43.7699999999968,1.0,1.0,-0.008334646999211714,0.9355517975923386
2024-01-07 16:00:00+00:00,44034.9,41.06000000000495,1.0,1.0,-0.0028182191852371696,0.9329152075675808
2024-01-07 17:00:00+00:00,43910.8,35.87999999999738,1.0,1.0,0.003313535622216035,0.9360064553403631
2024-01-07 18:00:00+00:00,44056.3,41.94000000000233,1.0,1.0,0.0007218036920939586,0.9366820682556516
2024-01-07 19:00:00+00:00,44088.1,35.849999999998545,1.0,1.0,0.003418155919624688,0.939883793612066
2024-01-07 20:00:00+00:00,44238.8,38.81000000000495,1.0,1.0,-0.0029521596426667074,0.9371091066077679
2024-01-07 21:00:00+00:00,44108.2,38.37999999999738,1.0,1.0,0.002505203114160137,0.9394567552599495
2024-01-07 22:00:00+00:00,44218.7,40.75,1.0,1.0,-0.00830870197450384,0.9316510890625602
2024-01-07 23:00:00+00:00,43851.3,33.37999999999738,1.0,1.0,0.001495964771853986,0.9330448062714572
2024-01-08 00:00:00+00:00,43916.9,31.43000000000029,1.0,1.0,-0.006717231862904738,0.9267773279692528
2024-01-08 01:00:00+00:00,43621.9,42.19999999999709,1.0,1.0,0.0017743381191557273,0.9284217443102379
2024-01-08 02:00:00+00:00,43699.3,44.529999999998836,1.0,1.0,-0.007883421473570462,0.9211026043946129
2024-01-08 03:00:00+00:00,43354.8,37.330000000001746,1.0,1.0,0.003395241126703308,0.924229969838967
2024-01-08 04:00:00+00:00,43502.0,33.24000000000524,1.0,1.0,0.0019033607650222883,0.9259891129014162
2024-01-08 05:00:00+00:00,43584.8,30.599999999998545,1.0,1.0,0.0010485306804206562,0.9269600408960288
2024-01-08 06:00:00+00:00,43630.5,31.510000000002037,1.0,1.0,0.006176871683799101,0.9326857541246527
2024-01-08 07:00:00+00:00,43900.0,24.5,1.0,1.0,0.001592255125284714,0.9341708277969377
2024-01-08 08:00:00+00:00,43969.9,29.18000000000029,1.0,1.0,-0.0025676656076089044,0.931772189490772
2024-01-08 09:00:00+00:00,43857.0,28.659999999996217,1.0,1.0,-0.003208153772487843,0.9287829210259579
2024-01-08 10:00:00+00:00,43716.3,23.419999999998254,1.0,1.0,0.008356150909386129,0.9365439712761113
2024-01-08 11:00:00+00:00,44081.6,21.510000000002037,1.0,1.0,0.012603898225109766,0.9483480761734155
2024-01-08 12:00:00+00:00,44637.2,65.0199999999968,1.0,1.0,0.010433002070022512,0.9582421936152347
2024-01-08 13:00:00+00:00,45102.9,42.900000000001455,1.0,1.0,-0.00414607486436569,0.9542692497423119
2024-01-08 14:00:00+00:00,44915.9,37.95999999999913,1.0,1.0,-0.0028609022640089243,0.95153917868525
2024-01-08 15:00:00+00:00,44787.4,32.830000000001746,1.0,1.0,0.0040703412120373095,0.9554122678191207
2024-01-08 16:00:00+00:00,44969.7,42.06000000000495,1.0,1.0,-0.0006760107361177825,0.9547663988686563
2024-01-08 17:00:00+00:00,44939.3,67.20999999999913,1.0,1.0,0.015670026012866156,0.9697276131751387
2024-01-08 18:00:00+00:00,45643.5,61.11000000000058,1.0,1.0,0.029059997590018316,0.9979078952769824
2024-01-08 19:00:00+00:00,46969.9,23.5,1.0,1.0,0.0007919965765308401,0.9986982349137349
2024-01-08 20:00:00+00:00,47007.1,19.19000000000233,1.0,1.0,-0.004488683624388701,0.9942153945009717
2024-01-08 21:00:00+00:00,46796.1,28.80000000000291,1.0,1.0,0.006220603853740014,1.0004000146154521
2024-01-08 22:00:00+00:00,47087.2,32.81999999999971,1.0,1.0,-0.001611903022477268,0.9987874668082072
2024-01-08 23:00:00+00:00,47011.3,22.400000000001455,1.0,1.0,-0.00082320633549815,0.9979652586377146
2024-01-09 00:00:00+00:00,46972.6,24.0199999999968,1.0,1.0,-0.006180198669011205,0.9917976350745623
2024-01-09 01:00:00+00:00,46682.3,10.089999999996508,1.0,1.0,-0.0022985157115223975,0.9895179726276927
2024-01-09 02:00:00+00:00,46575.0,26.62999999999738,1.0,1.0,0.004562533548040815,0.9940326815741959
2024-01-09 03:00:00+00:00,46787.5,31.919999999998254,1.0,1.0,0.003103393000267074,0.99711755564023
2024-01-09 04:00:00+00:00,46932.7,23.25,1.0,1.0,-0.0026910874507538596,0.9944342250993202
2024-01-09 05:00:00+00:00,46806.4,21.37999999999738,1.0,1.0,-0.0018181274355643096,0.992626216951803
2024-01-09 06:00:00+00:00,46721.3,19.2699999999968,1.0,1.0,0.0015667372269179136,0.994181401398316
2024-01-09 07:00:00+00:00,46794.5,6.830000000001746,1.0,1.0,0.0009937065253395883,0.9951693259442568
2024-01-09 08:00:00+00:00,46841.0,21.260000000002037,1.0,1.0,-0.00616340385559655,0.9890356954837606
2024-01-09 09:00:00+00:00,46552.3,17.81999999999971,1.0,1.0,-0.0011707262584232936,0.9878778054245398
2024-01-09 10:00:00+00:00,46497.8,14.459999999999127,1.0,1.0,-0.0010301562654577712,0.986860136913775
2024-01-09 11:00:00+00:00,46449.9,19.37999999999738,1.0,1.0,0.003756735751853091,0.9905675096721976
2024-01-09 12:00:00+00:00,46624.4,18.37000000000262,1.0,1.0,-0.009619426737931258,0.9810388180839309
2024-01-09 13:00:00+00:00,46175.9,22.7699999999968,1.0,1.0,0.01428017645568369,0.9950482255160448
2024-01-09 14:00:00+00:00,46835.3,14.459999999999127,1.0,1.0,-0.005880180120550138,0.9891971627213766
2024-01-09 15:00:00+00:00,46559.9,7.559999999997672,1.0,1.0,0.006636612192036484,0.9957620806718211
2024-01-09 16:00:00+00:00,46868.9,20.530000000006112,1.0,1.0,0.0006891563488793384,0.9964483164316894
2024-01-09 17:00:00+00:00,46901.2,19.969999999993888,1.0,1.0,-0.003891158435178621,0.9925709781599867
2024-01-09 18:00:00+00:00,46718.7,13.690000000002328,1.0,1.0,-0.0016096338297083568,0.9909733023351537
2024-01-09 19:00:00+00:00,46643.5,16.599999999998545,1.0,1.0,0.00493101932745188,0.9958598108419572
2024-01-09 20:00:00+00:00,46873.5,15.209999999999127,1.0,1.0,-0.005064695403586228,0.9908160842353697
2024-01-09 21:00:00+00:00,46636.1,-30.75,-1.0,1.0,-0.02543094298193893,0.9656186968915921
2024-01-09 22:00:00+00:00,45450.1,27.360000000000582,1.0,-1.0,-0.018307883573402295,0.9479402622126004
2024-01-09 23:00:00+00:00,46250.6,10.080000000001746,1.0,1.0,-0.003955637332272332,0.9441905543226282
2024-01-10 00:00:00+00:00,46113.9,-2.569999999999709,-1.0,1.0,-0.005421358852753744,0.9390717585022648
2024-01-10 01:00:00+00:00,45863.9,-2.9199999999982538,-1.0,-1.0,-0.0027542905026716183,0.9364852820764948
2024-01-10 02:00:00+00:00,45944.5,5.5,1.0,-1.0,-0.0009871732706527858,0.9355608088376692
2024-01-10 03:00:00+00:00,45989.9,-1.2699999999967986,-1.0,1.0,0.0021224247062942023,0.937546466212587
2024-01-10 04:00:00+00:00,46133.5,10.790000000000873,1.0,-1.0,0.00254793519308072,0.9399352738489986
2024-01-10 05:00:00+00:00,45970.4,-6.450000000004366,-1.0,1.0,-0.0006084436942032081,0.9393633761586659
2024-01-10 06:00:00+00:00,45988.4,12.659999999996217,1.0,-1.0,-0.001556352414482486,0.937901395700105
2024-01-10 07:00:00+00:00,46014.0,2.029999999998836,1.0,1.0,-0.006383144260442396,0.9319146357892809
2024-01-10 08:00:00+00:00,45766.3,10.790000000000873,1.0,1.0,-0.009570360723938798,0.9229958765608595
2024-01-10 09:00:00+00:00,45328.3,7.349999999998545,1.0,1.0,0.007423618357626394,0.9298478456941102
2024-01-10 10:00:00+00:00,45664.8,13.099999999998545,1.0,1.0,-0.0027592368739159934,0.9272821752311396
2024-01-10 11:00:00+00:00,45538.8,-3.789999999993597,-1.0,1.0,-0.00019104587736185064,0.9271050217944106
2024-01-10 12:00:00+00:00,45530.1,8.530000000006112,1.0,-1.0,0.018044656126340652,0.9438343131056942
2024-01-10 13:00:00+00:00,44679.2,4.1599999999962165,1.0,1.0,0.008872602911422,0.9522085801800557
2024-01-10 14:00:00+00:00,45120.3,-23.5,-1.0,1.0,-0.005099700134972629,0.9473526019551894
2024-01-10 15:00:00+00:00,44890.2,-11.680000000000291,-1.0,-1.0,-0.01590473870623721,0.9322852063584182
2024-01-10 16:00:00+00:00,45569.4,-0.040000000000873115,-1.0,-1.0,0.005551902343008619,0.9374611627799517
2024-01-10 17:00:00+00:00,45317.8,4.900000000001455,1.0,-1.0,-0.0235337211807799,0.9153992131572787
2024-01-10 18:00:00+00:00,46410.0,10.580000000001746,1.0,1.0,0.0018916181857356893,0.9171307989560953
2024-01-10 19:00:00+00:00,46544.2,19.239999999997963,1.0,1.0,-0.0009754169155339332,0.9162362140610364
2024-01-10 20:00:00+00:00,46498.8,18.389999999999418,1.0,1.0,-0.008021712388276647,0.9088864306721153
2024-01-10 21:00:00+00:00,46125.8,-13.639999999999418,-1.0,1.0,-0.0035554938884528875,0.9056548905225628
2024-01-10 22:00:00+00:00,45961.8,25.029999999998836,1.0,-1.0,-0.021160955071150678,0.886490368074247
2024-01-10 23:00:00+00:00,46907.5,3.209999999999127,1.0,1.0,-0.006212386078985221,0.880983147652468
2024-01-11 00:00:00+00:00,46663.0,14.37000000000262,1.0,1.0,0.00028073634356973187,0.8812304716400865
2024-01-11 01:00:00+00:00,46676.1,19.17000000000553,1.0,1.0,-0.0036292663697267136,0.8780322515253848
2024-01-11 02:00:00+00:00,46506.7,4.549999999995634,1.0,1.0,0.0013051882846988327,0.8791782489336635
